Unnamed: 0,SEX,RAC1P,MSP,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE
491,1,2,2,1,2,7,2
216,1,8,1,1,1,4,5
319,1,5,2,1,2,12,1
917,2,3,1,1,2,7,1
398,2,5,1,1,1,4,4
890,2,4,2,2,0,6,0
104,1,1,2,1,1,7,7
695,2,2,2,3,1,3,4
329,2,2,2,1,1,4,3
659,1,5,2,1,1,6,0
616,1,3,1,2,1,7,3
46,2,8,2,1,1,6,0
598,1,2,2,1,1,6,7
820,2,5,1,1,1,6,7
948,1,5,2,1,2,7,1
640,1,2,2,1,2,6,5
769,1,7,1,1,1,2,4
313,2,3,2,3,1,2,7
146,2,9,2,1,2,4,7
957,1,5,2,1,1,6,0
461,2,9,2,1,1,5,7
583,1,2,2,1,1,4,4
485,1,9,2,1,1,2,4
651,2,2,2,1,1,6,0
409,1,6,2,3,2,4,0
26,2,2,2,1,1,2,7
28,2,2,2,1,1,4,6
270,2,5,2,3,1,2,5
685,1,7,2,1,2,6,2
500,2,1,2,1,2,6,2
252,1,5,1,1,1,3,3
384,2,2,2,1,1,6,0
59,1,3,2,3,2,4,4
106,2,7,2,2,1,2,6
219,1,5,2,1,1,7,1
440,2,5,2,1,1,4,3
770,1,8,1,1,1,4,1
882,2,5,2,1,1,7,5
657,1,4,2,1,2,7,8
563,2,5,2,1,1,4,9
571,1,1,2,2,2,4,1
545,1,2,2,1,1,6,8
95,2,5,2,1,1,2,2
988,2,6,2,1,2,6,3
88,1,5,2,1,2,2,1
827,1,6,2,1,2,9,5
921,2,5,1,2,1,6,1
230,1,2,1,3,1,4,5
967,1,3,1,1,1,6,1
274,1,5,2,1,1,6,4
245,2,2,2,1,1,6,5
110,2,5,2,3,2,2,2
233,1,3,2,3,1,7,1
277,2,9,2,1,2,9,7
476,1,8,2,1,2,6,1
416,2,5,2,1,2,4,0
677,2,8,6,1,2,9,8
127,1,3,2,2,1,6,1
236,2,2,2,1,2,6,2
802,1,4,2,1,2,4,6
618,1,5,1,1,2,7,2
127,1,3,2,2,1,6,1
706,1,5,1,1,2,7,2
850,1,2,2,1,1,6,0
393,1,1,2,2,2,4,8
474,1,6,2,1,1,4,0
654,1,5,1,1,1,4,2
394,2,2,1,1,1,6,4
110,2,5,2,3,2,2,2
89,1,8,1,1,2,6,0
762,1,2,2,1,2,4,4
279,1,7,2,2,1,7,5
332,1,5,2,1,1,9,4
223,2,5,2,1,2,7,0
100,2,1,1,2,2,3,8
131,2,6,2,1,1,6,0
12,1,6,2,1,1,4,1
456,2,9,1,1,2,4,5
440,2,5,2,1,1,4,3
97,2,9,1,1,1,6,2
119,2,2,2,1,0,2,8
292,1,1,2,1,1,6,6
815,2,8,2,1,1,6,4
710,2,5,2,1,1,4,1
0,1,5,2,2,2,2,1
571,1,1,2,2,2,4,1
249,1,5,1,3,2,6,3
651,2,2,2,1,1,6,0
148,2,5,2,1,1,6,0
394,2,2,1,1,1,6,4
43,1,6,2,2,1,6,4
882,2,5,2,1,1,7,5
697,1,5,2,1,2,4,1
619,2,5,1,1,2,4,4
43,1,6,2,2,1,6,4
77,1,7,1,1,2,4,6
225,2,1,2,1,1,6,8
161,1,8,1,1,2,6,6
792,1,8,1,1,1,11,6
252,1,5,1,1,1,3,3
131,2,6,2,1,1,6,0
447,2,8,1,1,1,6,5
883,2,1,1,1,1,6,0
886,1,8,2,1,1,4,0
473,1,9,2,1,1,3,3
655,1,8,2,1,1,6,2
777,1,8,2,1,1,7,0
108,1,1,2,1,2,4,0
705,1,5,2,1,2,6,2
34,1,5,2,1,1,6,6
466,1,3,2,1,1,4,2
901,2,2,2,3,2,6,5
274,1,5,2,1,1,6,4
186,1,5,2,3,1,6,2
948,1,5,2,1,2,7,1
242,2,4,1,3,2,6,0
263,2,8,2,1,2,2,1
973,1,9,1,1,1,4,0
521,1,5,1,1,1,6,0
962,1,7,2,2,1,3,1
677,2,8,6,1,2,9,8
540,2,5,2,1,1,4,1
782,1,2,1,1,1,6,3
86,1,5,1,1,1,6,9
534,2,9,1,3,2,4,1
209,1,2,2,1,1,4,5
45,1,7,2,1,1,4,0
466,1,3,2,1,1,4,2
539,2,9,1,3,2,6,4
25,2,9,2,1,0,4,3
265,2,5,2,2,2,6,5
174,1,4,1,2,1,4,4
515,1,3,2,1,2,6,0
310,2,7,2,1,1,6,6
321,2,2,2,3,1,6,1
578,2,5,1,1,2,6,3
134,1,8,2,3,1,12,8
54,1,8,2,3,2,6,6
975,1,5,2,2,0,6,6
542,2,2,2,2,1,4,8
585,1,3,1,1,2,6,4
530,1,6,1,1,2,4,6
155,1,5,1,2,2,4,8
848,1,9,1,3,2,4,2
667,2,5,2,1,2,6,4
146,2,9,2,1,2,4,7
484,2,7,2,1,0,4,9
598,1,2,2,1,1,6,7
19,1,2,1,1,2,3,4
268,2,8,2,1,1,7,3
332,1,5,2,1,1,9,4
554,2,7,6,3,1,7,2
906,2,4,1,2,1,6,2
943,2,5,1,1,1,4,2
910,1,2,1,1,2,2,4
400,2,2,1,3,1,7,2
949,2,6,2,1,1,4,2
305,1,2,1,1,1,6,5
27,1,3,2,1,2,6,1
466,1,3,2,1,1,4,2
259,1,9,1,1,1,4,4
533,2,5,1,1,2,3,9
981,2,9,2,3,2,2,5
886,1,8,2,1,1,4,0
100,2,1,1,2,2,3,8
550,2,5,2,1,1,7,2
801,1,5,2,3,1,6,4
352,1,1,1,2,1,4,4
299,1,8,1,3,1,2,3
681,1,2,2,1,2,1,3
295,1,7,2,3,1,7,3
352,1,1,1,2,1,4,4
907,1,5,1,1,1,6,1
129,2,5,1,1,2,6,1
155,1,5,1,2,2,4,8
73,1,5,2,2,2,7,9
341,1,3,2,1,1,2,0
464,1,3,2,3,1,6,5
89,1,8,1,1,2,6,0
578,2,5,1,1,2,6,3
454,2,9,2,1,2,7,1
747,1,7,2,1,1,6,6
711,1,5,2,1,1,2,9
979,1,3,1,1,2,3,3
331,2,8,2,2,2,4,9
738,1,5,2,1,1,4,9
976,1,5,1,1,1,4,3
347,2,2,2,1,2,4,4
232,1,7,2,1,2,5,4
777,1,8,2,1,1,7,0
597,2,7,2,1,2,7,3
101,1,5,2,2,2,7,1
952,2,9,1,1,1,7,3
480,2,5,2,1,2,2,1
213,1,2,2,1,2,7,1
107,2,2,2,3,1,4,1
164,2,9,2,1,1,6,0
972,1,4,1,1,1,6,0
602,2,2,1,1,2,6,0
703,1,2,1,1,2,3,5
334,1,7,2,3,2,6,1
85,2,3,2,3,1,3,8
733,2,2,1,3,2,6,8
874,1,2,1,1,1,4,1
423,2,9,2,1,0,2,6
612,1,5,2,1,1,6,0
737,1,3,2,1,1,11,8
363,1,5,1,1,1,3,2
59,1,3,2,3,2,4,4
481,2,7,1,3,1,6,7
249,1,5,1,3,2,6,3
559,1,5,2,1,0,7,1
116,2,7,2,1,2,6,9
738,1,5,2,1,1,4,9
873,1,8,1,1,2,6,9
914,2,3,2,1,2,7,8
967,1,3,1,1,1,6,1
998,1,8,2,3,1,2,2
544,2,5,2,2,2,7,6
43,1,6,2,2,1,6,4
508,1,8,1,1,1,6,0
987,2,5,2,1,2,6,0
164,2,9,2,1,1,6,0
367,1,2,1,1,1,6,3
856,1,9,2,3,2,6,1
291,2,6,2,1,2,6,1
848,1,9,1,3,2,4,2
855,2,5,2,1,2,6,4
916,1,5,2,2,1,7,1
897,1,2,1,3,1,6,0
798,1,2,2,1,2,7,8
875,1,2,2,1,1,3,9
736,1,2,6,1,2,3,7
285,2,4,2,2,2,3,1
203,1,8,2,3,1,6,1
683,1,5,1,1,2,6,6
523,1,5,2,1,2,6,0
818,2,8,2,1,2,6,8
120,1,1,1,1,2,4,1
944,1,9,1,2,2,6,2
755,1,2,2,2,1,4,0
663,1,3,2,1,1,6,4
663,1,3,2,1,1,6,4
187,1,8,2,1,2,6,0
906,2,4,1,2,1,6,2
12,1,6,2,1,1,4,1
602,2,2,1,1,2,6,0
199,1,5,1,1,1,4,8
585,1,3,1,1,2,6,4
767,1,3,6,3,2,7,2
455,1,5,2,3,0,11,8
447,2,8,1,1,1,6,5
787,2,8,2,1,2,4,1
839,2,5,2,1,2,6,4
840,1,5,2,3,1,6,3
70,1,8,2,1,2,6,1
589,2,2,2,2,1,3,0
795,2,4,2,3,2,6,3
129,2,5,1,1,2,6,1
888,1,9,5,2,2,11,3
42,1,5,2,1,2,4,5
519,2,2,2,1,1,4,0
12,1,6,2,1,1,4,1
724,1,7,1,2,1,6,1
622,2,5,2,1,1,6,1
987,2,5,2,1,2,6,0
802,1,4,2,1,2,4,6
534,2,9,1,3,2,4,1
301,1,3,2,3,1,6,8
765,2,6,1,1,2,9,9
526,2,3,2,1,2,4,9
641,2,5,2,1,1,12,4
572,2,2,1,1,2,6,1
114,2,5,1,1,1,6,7
459,1,5,2,1,2,2,0
831,1,5,2,3,2,6,1
504,1,3,1,3,0,7,7
307,1,4,1,2,1,6,0
931,1,1,2,2,2,9,8
962,1,7,2,2,1,3,1
324,1,5,2,1,2,6,1
578,2,5,1,1,2,6,3
760,1,5,2,1,1,6,9
174,1,4,1,2,1,4,4
850,1,2,2,1,1,6,0
513,2,1,1,2,1,11,3
171,2,5,2,3,1,6,3
996,1,2,2,1,1,6,0
959,1,5,1,1,2,6,2
501,1,6,1,1,1,7,0
976,1,5,1,1,1,4,3
333,2,1,2,3,0,7,4
283,2,8,1,3,1,4,9
474,1,6,2,1,1,4,0
53,2,5,2,1,2,3,7
457,1,2,2,1,1,6,2
578,2,5,1,1,2,6,3
419,2,6,2,3,1,6,5
613,1,1,1,1,1,6,4
631,1,1,2,3,1,4,1
702,2,5,2,1,1,2,1
408,1,1,1,3,1,3,1
981,2,9,2,3,2,2,5
303,1,5,2,1,2,6,6
934,2,5,1,1,1,6,2
558,1,9,1,1,1,9,7
221,2,1,1,1,1,6,4
532,1,3,1,1,1,6,5
157,2,5,2,1,1,6,1
347,2,2,2,1,2,4,4
158,2,9,2,3,1,4,4
888,1,9,5,2,2,11,3
883,2,1,1,1,1,6,0
921,2,5,1,2,1,6,1
234,1,5,2,1,1,3,3
661,2,1,2,2,0,6,4
404,2,7,2,2,1,11,7
256,1,5,1,1,1,6,1
676,2,5,1,1,1,6,0
588,2,8,1,3,1,6,4
596,2,9,1,2,1,6,0
557,2,9,2,2,2,6,0
904,2,5,1,1,2,4,4
912,2,7,2,1,2,6,1
46,2,8,2,1,1,6,0
212,1,5,2,1,2,6,2
478,2,7,1,1,1,4,2
486,2,5,2,3,1,6,1
570,2,5,2,1,1,6,5
565,1,8,2,3,0,2,5
341,1,3,2,1,1,2,0
523,1,5,2,1,2,6,0
703,1,2,1,1,2,3,5
502,1,2,1,1,1,6,0
5,2,5,1,1,2,4,1
820,2,5,1,1,1,6,7
143,1,8,1,1,2,7,6
857,1,2,1,1,1,9,1
260,1,2,2,1,1,6,2
584,2,5,2,1,1,3,1
685,1,7,2,1,2,6,2
231,2,6,1,3,1,6,1
269,1,5,1,3,2,6,9
939,1,5,2,1,1,6,1
446,2,5,2,2,2,6,1
873,1,8,1,1,2,6,9
221,2,1,1,1,1,6,4
51,2,5,1,2,2,6,9
115,2,7,1,1,1,4,5
537,1,5,2,2,2,6,0
564,1,5,2,3,1,6,0
876,1,4,2,1,2,6,0
540,2,5,2,1,1,4,1
18,2,6,2,1,2,6,0
814,1,2,1,3,2,7,5
391,2,9,1,1,1,7,1
790,1,5,2,1,1,3,6
628,2,5,2,1,2,4,2
617,1,4,1,1,1,2,0
418,1,8,2,1,1,7,1
990,2,5,2,1,1,4,4
308,2,9,2,1,2,6,6
738,1,5,2,1,1,4,9
863,2,2,2,1,1,6,7
185,1,2,1,1,2,6,7
260,1,2,2,1,1,6,2
527,2,4,2,3,2,6,6
272,2,4,2,3,2,5,3
159,2,5,2,1,1,6,2
869,1,5,2,3,1,6,4
761,1,1,1,2,2,7,5
223,2,5,2,1,2,7,0
255,1,2,2,1,1,6,5
179,1,5,2,1,2,7,5
19,1,2,1,1,2,3,4
623,2,1,2,1,1,7,0
631,1,1,2,3,1,4,1
705,1,5,2,1,2,6,2
467,1,2,6,1,1,12,0
622,2,5,2,1,1,6,1
209,1,2,2,1,1,4,5
512,2,4,2,1,1,6,0
57,2,5,2,2,2,6,1
92,2,8,2,1,2,7,7
220,2,5,1,3,2,6,0
722,1,2,1,1,2,4,0
939,1,5,2,1,1,6,1
231,2,6,1,3,1,6,1
773,2,8,6,3,1,2,9
363,1,5,1,1,1,3,2
614,2,5,1,1,1,4,3
561,1,2,2,1,1,6,2
373,1,5,2,1,2,7,6
621,1,9,1,1,2,6,2
455,1,5,2,3,0,11,8
87,1,2,2,2,1,7,3
19,1,2,1,1,2,3,4
13,2,5,2,1,2,7,4
132,2,5,2,1,1,2,0
936,2,5,1,1,2,6,8
807,1,4,2,1,0,9,2
33,1,1,2,2,1,7,4
891,1,3,2,1,2,2,5
207,1,8,2,1,1,6,1
812,2,1,1,1,2,7,1
198,2,3,2,1,2,2,1
591,2,8,2,3,2,4,0
582,1,5,2,1,2,6,2
154,2,5,2,3,2,2,8
589,2,2,2,2,1,3,0
77,1,7,1,1,2,4,6
171,2,5,2,3,1,6,3
288,2,2,1,2,2,6,2
544,2,5,2,2,2,7,6
811,1,9,1,1,2,4,3
787,2,8,2,1,2,4,1
878,1,4,2,1,2,6,4
419,2,6,2,3,1,6,5
6,2,4,2,1,1,4,4
159,2,5,2,1,1,6,2
239,1,2,2,1,1,4,1
962,1,7,2,2,1,3,1
422,2,1,1,2,2,11,5
988,2,6,2,1,2,6,3
535,2,2,2,3,1,2,5
725,2,1,2,1,1,6,2
69,2,2,1,1,0,6,1
879,1,3,2,1,2,6,4
215,2,8,2,3,0,6,0
103,1,3,2,1,2,4,8
726,1,1,2,3,2,6,1
53,2,5,2,1,2,3,7
805,2,5,2,2,1,2,1
329,2,2,2,1,1,4,3
847,2,5,2,1,1,9,0
202,1,2,2,1,2,6,1
287,2,8,2,1,1,6,0
44,2,2,2,1,1,12,1
828,1,9,2,1,1,4,8
197,2,2,2,2,1,6,7
215,2,8,2,3,0,6,0
480,2,5,2,1,2,2,1
308,2,9,2,1,2,6,6
895,1,5,2,1,1,5,2
434,1,8,2,1,1,6,2
331,2,8,2,2,2,4,9
695,2,2,2,3,1,3,4
26,2,2,2,1,1,2,7
165,1,3,2,1,2,6,7
317,1,5,1,1,1,7,3
273,1,5,2,1,2,6,1
382,1,5,1,1,1,6,2
364,2,5,2,1,2,3,1
102,1,8,2,1,1,4,7
959,1,5,1,1,2,6,2
502,1,2,1,1,1,6,0
844,1,5,2,3,2,6,4
372,1,2,2,3,2,6,9
615,1,1,4,1,2,6,2
925,2,6,2,3,1,4,4
244,2,5,2,3,1,6,4
816,1,4,2,1,2,6,7
168,2,9,2,2,2,4,1
627,1,5,1,3,1,3,0
652,2,4,2,1,1,6,1
417,1,5,2,1,2,3,0
355,1,7,1,1,2,6,0
477,2,2,2,1,2,3,3
124,2,5,2,2,1,6,4
536,1,5,1,3,1,7,3
705,1,5,2,1,2,6,2
895,1,5,2,1,1,5,2
611,1,3,2,3,1,2,9
401,2,5,1,1,2,4,5
516,2,9,1,1,2,4,0
530,1,6,1,1,2,4,6
681,1,2,2,1,2,1,3
785,1,5,2,1,1,6,1
253,2,8,4,2,1,6,0
120,1,1,1,1,2,4,1
31,1,2,2,1,2,6,8
660,1,8,2,1,2,6,8
777,1,8,2,1,1,7,0
36,1,9,2,1,1,6,0
688,2,2,1,1,1,6,1
341,1,3,2,1,1,2,0
12,1,6,2,1,1,4,1
182,1,2,1,3,2,4,6
656,2,3,1,3,1,3,2
264,1,5,2,2,1,6,0
87,1,2,2,2,1,7,3
939,1,5,2,1,1,6,1
461,2,9,2,1,1,5,7
45,1,7,2,1,1,4,0
391,2,9,1,1,1,7,1
118,2,8,2,1,2,2,8
932,2,5,1,1,1,4,3
530,1,6,1,1,2,4,6
446,2,5,2,2,2,6,1
731,1,5,1,2,1,3,2
941,1,8,2,1,1,6,5
744,1,1,2,1,1,4,1
605,1,1,2,3,1,6,7
966,1,1,2,2,1,6,6
762,1,2,2,1,2,4,4
761,1,1,1,2,2,7,5
793,2,1,2,1,2,6,5
743,2,7,1,1,1,4,5
45,1,7,2,1,1,4,0
885,1,6,2,1,0,6,2
507,2,5,1,1,1,7,1
557,2,9,2,2,2,6,0
970,1,3,2,1,2,4,0
525,1,1,1,3,1,6,2
596,2,9,1,2,1,6,0
830,2,4,2,1,1,7,3
839,2,5,2,1,2,6,4
2,1,2,1,3,2,4,4
27,1,3,2,1,2,6,1
380,1,3,2,1,1,6,4
156,2,5,1,2,1,11,2
854,1,8,2,1,1,7,7
913,1,5,1,1,1,6,5
930,1,5,2,1,2,6,0
510,1,2,2,1,1,6,5
332,1,5,2,1,1,9,4
843,2,5,2,1,1,7,1
686,1,5,2,2,2,6,5
113,2,6,2,1,2,4,7
388,1,5,2,1,2,4,8
486,2,5,2,3,1,6,1
842,2,3,2,1,1,4,0
249,1,5,1,3,2,6,3
570,2,5,2,1,1,6,5
714,1,8,1,3,2,7,3
314,1,9,1,1,2,4,3
238,1,2,2,1,1,4,6
233,1,3,2,3,1,7,1
302,1,7,2,1,2,9,7
606,2,6,2,1,2,6,7
990,2,5,2,1,1,4,4
652,2,4,2,1,1,6,1
333,2,1,2,3,0,7,4
112,2,7,1,1,1,6,4
620,2,7,1,1,2,4,1
361,1,9,2,3,1,4,1
856,1,9,2,3,2,6,1
800,1,8,1,2,1,4,4
96,1,6,2,1,1,7,2
957,1,5,2,1,1,6,0
846,2,5,2,1,2,6,4
15,2,8,2,1,1,6,7
555,2,5,2,3,1,6,7
953,1,2,1,3,1,6,7
375,2,1,2,3,2,7,1
741,1,5,2,1,2,4,9
389,1,5,2,2,2,2,8
619,2,5,1,1,2,4,4
216,1,8,1,1,1,4,5
398,2,5,1,1,1,4,4
259,1,9,1,1,1,4,4
823,2,5,2,1,2,4,1
319,1,5,2,1,2,12,1
195,1,5,2,1,2,4,7
477,2,2,2,1,2,3,3
417,1,5,2,1,2,3,0
474,1,6,2,1,1,4,0
606,2,6,2,1,2,6,7
567,1,5,2,2,2,4,1
543,1,9,1,1,1,6,7
230,1,2,1,3,1,4,5
883,2,1,1,1,1,6,0
520,2,5,2,1,1,2,1
702,2,5,2,1,1,2,1
872,2,5,2,1,1,6,1
199,1,5,1,1,1,4,8
845,2,9,1,1,2,6,1
672,1,5,2,1,2,3,1
598,1,2,2,1,1,6,7
20,2,9,1,2,1,6,0
310,2,7,2,1,1,6,6
587,2,5,2,1,1,11,9
952,2,9,1,1,1,7,3
897,1,2,1,3,1,6,0
652,2,4,2,1,1,6,1
637,2,3,1,1,1,6,0
762,1,2,2,1,2,4,4
899,1,6,1,3,1,6,5
595,1,8,2,2,1,7,2
433,1,5,2,1,1,6,1
370,1,5,2,1,1,6,5
559,1,5,2,1,0,7,1
890,2,4,2,2,0,6,0
77,1,7,1,1,2,4,6
541,1,6,2,1,1,4,8
284,1,5,2,1,1,7,7
647,2,8,1,1,1,4,3
139,2,2,2,1,2,7,3
552,2,6,2,1,1,6,6
997,1,9,1,1,0,7,1
281,2,2,1,3,1,10,8
561,1,2,2,1,1,6,2
257,2,8,1,2,2,6,2
822,1,5,2,3,2,2,0
359,2,9,2,1,2,4,4
439,2,6,2,1,1,6,4
269,1,5,1,3,2,6,9
133,2,7,1,1,2,4,1
745,1,5,1,1,2,6,4
639,1,5,2,1,2,7,1
103,1,3,2,1,2,4,8
765,2,6,1,1,2,9,9
94,1,9,2,1,2,5,7
848,1,9,1,3,2,4,2
728,1,9,2,3,1,3,1
572,2,2,1,1,2,6,1
479,2,6,1,1,2,6,8
779,2,5,2,1,1,6,0
240,2,9,2,1,2,6,8
12,1,6,2,1,1,4,1
146,2,9,2,1,2,4,7
939,1,5,2,1,1,6,1
751,2,5,2,3,2,6,5
600,1,5,1,1,2,6,1
94,1,9,2,1,2,5,7
826,1,8,2,1,2,7,4
292,1,1,2,1,1,6,6
24,1,2,1,1,1,6,0
271,1,5,1,1,2,6,0
504,1,3,1,3,0,7,7
165,1,3,2,1,2,6,7
938,2,2,1,1,1,7,1
761,1,1,1,2,2,7,5
86,1,5,1,1,1,6,9
653,2,1,6,3,1,4,9
645,2,2,1,3,1,7,3
984,1,6,2,2,1,7,9
790,1,5,2,1,1,3,6
637,2,3,1,1,1,6,0
827,1,6,2,1,2,9,5
490,2,5,2,1,1,3,5
907,1,5,1,1,1,6,1
140,2,5,1,3,1,6,6
867,1,5,2,1,1,6,2
102,1,8,2,1,1,4,7
225,2,1,2,1,1,6,8
901,2,2,2,3,2,6,5
574,1,5,2,1,1,6,7
293,1,7,1,1,2,4,5
895,1,5,2,1,1,5,2
305,1,2,1,1,1,6,5
253,2,8,4,2,1,6,0
179,1,5,2,1,2,7,5
39,2,8,2,3,2,7,1
775,1,2,2,1,0,4,9
700,2,6,1,2,1,6,4
519,2,2,2,1,1,4,0
615,1,1,4,1,2,6,2
736,1,2,6,1,2,3,7
545,1,2,2,1,1,6,8
235,1,1,1,2,2,7,2
462,2,6,1,1,2,6,1
227,2,2,2,1,2,6,0
699,1,2,2,1,2,4,0
824,1,5,2,1,2,6,8
482,1,9,2,1,1,6,1
429,1,1,1,1,1,11,0
21,2,5,2,1,1,12,5
342,1,1,1,1,1,6,8
39,2,8,2,3,2,7,1
172,2,5,1,1,2,4,9
438,1,8,2,1,1,6,1
178,1,1,2,2,0,11,5
597,2,7,2,1,2,7,3
132,2,5,2,1,1,2,0
350,2,9,2,1,1,7,1
524,1,9,1,1,1,4,2
539,2,9,1,3,2,6,4
505,1,9,1,1,2,3,5
83,1,4,2,1,2,6,4
992,1,3,1,1,2,4,2
463,2,3,2,1,1,6,4
829,1,5,2,1,1,1,5
860,1,9,1,1,1,7,0
342,1,1,1,1,1,6,8
279,1,7,2,2,1,7,5
865,2,3,2,1,2,7,8
262,2,5,2,1,1,2,4
165,1,3,2,1,2,6,7
292,1,1,2,1,1,6,6
508,1,8,1,1,1,6,0
579,1,6,2,1,2,7,4
225,2,1,2,1,1,6,8
169,1,2,1,1,2,2,4
597,2,7,2,1,2,7,3
644,2,4,2,1,2,7,0
447,2,8,1,1,1,6,5
689,1,1,2,3,1,6,9
854,1,8,2,1,1,7,7
501,1,6,1,1,1,7,0
763,1,6,2,2,2,9,8
526,2,3,2,1,2,4,9
734,1,7,1,3,1,1,1
378,2,9,2,1,1,6,9
200,1,9,1,1,2,6,4
618,1,5,1,1,2,7,2
249,1,5,1,3,2,6,3
948,1,5,2,1,2,7,1
408,1,1,1,3,1,3,1
600,1,5,1,1,2,6,1
124,2,5,2,2,1,6,4
112,2,7,1,1,1,6,4
980,1,3,2,1,1,4,2
136,1,5,2,1,2,7,4
758,1,5,2,1,2,7,0
495,1,5,2,1,1,6,4
677,2,8,6,1,2,9,8
149,1,9,2,1,2,6,4
874,1,2,1,1,1,4,1
342,1,1,1,1,1,6,8
944,1,9,1,2,2,6,2
579,1,6,2,1,2,7,4
732,1,9,2,1,1,7,1
782,1,2,1,1,1,6,3
320,1,2,2,1,1,6,6
821,1,9,2,1,1,4,8
925,2,6,2,3,1,4,4
860,1,9,1,1,1,7,0
531,1,9,1,1,1,4,1
288,2,2,1,2,2,6,2
488,1,9,2,1,1,2,3
491,1,2,2,1,2,7,2
611,1,3,2,3,1,2,9
251,2,5,1,2,2,6,0
981,2,9,2,3,2,2,5
76,1,8,2,1,1,6,8
646,2,6,1,1,2,4,7
391,2,9,1,1,1,7,1
411,2,3,2,1,1,7,1
172,2,5,1,1,2,4,9
874,1,2,1,1,1,4,1
200,1,9,1,1,2,6,4
216,1,8,1,1,1,4,5
375,2,1,2,3,2,7,1
719,1,5,1,1,1,4,8
585,1,3,1,1,2,6,4
10,2,2,1,1,2,6,4
798,1,2,2,1,2,7,8
767,1,3,6,3,2,7,2
11,2,8,2,3,2,1,9
891,1,3,2,1,2,2,5
990,2,5,2,1,1,4,4
589,2,2,2,2,1,3,0
434,1,8,2,1,1,6,2
683,1,5,1,1,2,6,6
607,1,6,2,1,2,4,5
817,1,5,1,1,2,4,2
372,1,2,2,3,2,6,9
272,2,4,2,3,2,5,3
930,1,5,2,1,2,6,0
896,1,7,2,1,1,6,6
924,1,5,1,3,1,5,3
690,2,3,1,1,1,2,1
575,1,2,2,2,1,3,8
508,1,8,1,1,1,6,0
131,2,6,2,1,1,6,0
854,1,8,2,1,1,7,7
923,2,5,1,1,1,7,8
783,2,8,2,1,1,6,0
318,1,5,1,1,1,4,9
843,2,5,2,1,1,7,1
948,1,5,2,1,2,7,1
852,2,9,1,3,2,7,0
620,2,7,1,1,2,4,1
784,2,9,2,2,2,6,2
167,2,7,1,1,2,6,1
396,1,5,2,2,2,6,1
179,1,5,2,1,2,7,5
57,2,5,2,2,2,6,1
479,2,6,1,1,2,6,8
932,2,5,1,1,1,4,3
590,2,6,1,1,1,7,4
459,1,5,2,1,2,2,0
60,1,8,2,1,1,3,1
368,2,3,1,1,2,4,3
120,1,1,1,1,2,4,1
718,1,2,2,2,2,7,5
545,1,2,2,1,1,6,8
581,1,8,1,1,1,6,2
16,2,6,2,1,2,4,1
495,1,5,2,1,1,6,4
496,2,7,1,3,1,4,5
504,1,3,1,3,0,7,7
531,1,9,1,1,1,4,1
968,1,9,2,1,1,3,2
314,1,9,1,1,2,4,3
68,1,7,2,1,1,7,2
726,1,1,2,3,2,6,1
160,2,9,2,2,1,4,7
613,1,1,1,1,1,6,4
887,2,1,2,1,2,4,1
717,2,6,1,1,1,6,5
144,1,5,2,2,1,4,3
568,1,3,2,1,2,6,0
594,2,5,2,1,1,6,3
992,1,3,1,1,2,4,2
384,2,2,2,1,1,6,0
268,2,8,2,1,1,7,3
922,2,3,2,1,2,4,0
453,1,5,2,1,1,7,9
698,1,2,2,1,1,7,3
517,1,8,1,1,1,7,0
864,1,3,1,1,2,6,1
349,1,8,1,1,2,6,4
109,2,9,2,2,0,4,4
482,1,9,2,1,1,6,1
406,1,2,2,1,2,6,4
649,2,5,2,1,1,9,0
50,2,2,1,1,2,4,8
402,1,2,1,2,1,7,1
562,2,5,1,1,2,7,0
475,1,5,2,1,2,6,7
86,1,5,1,1,1,6,9
67,1,8,1,3,2,4,0
595,1,8,2,2,1,7,2
978,2,5,2,1,1,4,7
41,1,5,2,1,1,4,7
730,1,4,2,3,1,12,2
56,1,6,2,2,1,4,9
737,1,3,2,1,1,11,8
195,1,5,2,1,2,4,7
759,2,2,1,2,1,6,4
677,2,8,6,1,2,9,8
61,2,2,1,2,2,6,0
262,2,5,2,1,1,2,4
111,1,3,2,1,2,3,0
764,2,8,2,1,1,3,9
710,2,5,2,1,1,4,1
177,2,2,2,1,1,6,3
947,1,5,1,1,1,6,4
25,2,9,2,1,0,4,3
409,1,6,2,3,2,4,0
757,2,9,1,1,2,7,0
530,1,6,1,1,2,4,6
776,2,7,2,1,2,7,8
316,1,5,1,1,1,7,5
531,1,9,1,1,1,4,1
105,1,7,2,1,1,4,4
748,1,8,1,1,1,9,8
817,1,5,1,1,2,4,2
463,2,3,2,1,1,6,4
245,2,2,2,1,1,6,5
80,1,2,2,1,1,6,1
661,2,1,2,2,0,6,4
908,2,8,2,1,1,2,1
395,2,8,2,1,2,7,0
521,1,5,1,1,1,6,0
832,1,2,2,1,0,4,1
735,1,9,1,2,1,6,4
925,2,6,2,3,1,4,4
263,2,8,2,1,2,2,1
660,1,8,2,1,2,6,8
789,1,9,1,1,1,4,5
273,1,5,2,1,2,6,1
705,1,5,2,1,2,6,2
943,2,5,1,1,1,4,2
171,2,5,2,3,1,6,3
264,1,5,2,2,1,6,0
962,1,7,2,2,1,3,1
821,1,9,2,1,1,4,8
25,2,9,2,1,0,4,3
