,RAC1P,SEX,EDU,PINCP_DECILE,HOUSING_TYPE,MSP,OWN_RENT
19919,1,2,5,1,1,6,1
19920,1,2,4,1,1,1,1
19921,1,2,5,4,1,1,1
19922,1,1,7,7,1,1,2
19923,1,1,5,7,1,1,1
19924,1,1,5,5,1,4,0
19925,1,1,4,1,1,6,0
19926,1,1,9,7,1,3,0
19927,1,2,4,0,2,3,1
19928,1,1,6,6,1,1,1
19929,1,2,1,0,3,1,1
19930,1,2,5,0,3,1,0
19931,1,1,5,1,1,4,1
19932,9,1,11,3,1,1,2
19933,1,1,10,3,1,6,0
19934,1,1,6,2,1,1,0
19935,1,2,3,2,1,3,1
19936,1,2,10,2,3,1,0
19937,8,2,2,5,1,4,1
19938,9,2,12,4,2,6,0
19939,1,1,5,1,1,3,1
19940,6,2,7,6,1,4,1
19941,3,2,10,5,1,6,1
19942,6,1,5,2,1,2,1
19943,1,2,3,1,1,2,1
19944,1,2,5,7,1,5,1
19945,9,1,2,1,1,2,0
19946,1,2,3,3,1,2,1
19947,1,2,5,4,1,1,0
19948,1,2,3,1,1,1,1
19949,1,2,7,2,1,3,1
19950,2,1,5,3,2,6,0
19951,2,1,4,2,1,2,2
19952,2,1,4,1,3,6,1
19953,1,1,8,5,1,1,1
19954,8,2,5,0,1,1,0
19955,1,1,2,2,1,4,1
19956,1,1,2,1,1,1,0
19957,3,1,4,2,1,2,1
19958,9,2,3,6,1,1,1
19959,1,1,8,9,2,5,1
19960,1,1,4,3,3,6,2
19961,1,1,11,3,1,1,0
19962,7,1,6,3,2,5,1
19963,1,2,3,4,2,6,2
19964,7,2,12,9,1,1,1
19965,1,1,5,1,1,3,1
19966,1,2,10,7,1,6,2
19967,1,1,4,0,2,4,0
19968,1,1,5,5,1,1,1
19969,1,2,10,1,1,6,0
19970,6,2,9,0,3,1,0
19971,1,2,5,1,3,5,0
19972,5,2,6,3,1,1,1
19973,1,2,5,6,1,6,1
19974,1,1,11,8,1,6,2
19975,1,2,4,3,2,1,0
19976,1,1,5,0,3,4,0
19977,1,1,1,7,3,1,0
19978,1,2,4,2,2,5,1
19979,1,1,9,3,1,4,0
19980,1,2,10,2,3,1,0
19981,9,2,9,0,1,3,0
19982,1,1,3,1,3,5,2
19983,1,1,1,1,1,1,1
19984,1,2,9,6,1,4,1
19985,1,2,9,1,1,3,0
19986,1,1,4,6,1,3,0
19987,1,1,8,4,3,1,1
19988,9,1,9,9,3,4,0
19989,1,2,6,2,1,1,2
19990,1,1,5,1,1,1,1
19991,1,2,9,7,2,6,0
19992,2,2,2,2,1,2,0
19993,2,2,5,3,2,3,0
19994,1,1,12,2,1,1,1
19995,1,2,5,1,2,5,2
19996,1,1,5,6,1,6,2
19997,1,2,8,1,3,2,1
19998,1,1,7,1,1,4,1
19999,1,1,9,2,3,1,0
20000,1,2,7,4,1,1,1
20001,1,2,7,4,1,2,0
20002,1,2,4,2,2,4,0
20003,1,2,3,2,1,6,2
20004,1,2,9,7,1,3,2
20005,1,1,5,1,1,1,0
20006,1,1,9,6,1,6,1
20007,1,1,2,2,1,1,0
20008,9,1,5,3,1,6,1
20009,1,2,4,5,1,1,0
20010,9,1,2,4,1,2,0
20011,9,1,6,5,2,6,0
20012,1,2,10,4,3,1,0
20013,6,1,8,3,3,1,0
20014,9,2,4,4,1,3,0
20015,1,2,2,4,1,3,0
20016,9,2,5,0,1,1,0
20017,1,1,3,9,1,1,0
20018,6,1,12,8,2,1,2
20019,1,1,7,9,1,4,1
20020,8,1,8,4,2,3,2
20021,9,2,4,9,2,2,1
20022,1,2,9,0,3,1,0
20023,1,1,1,6,1,1,2
20024,1,2,1,0,1,1,0
20025,4,2,10,4,1,6,1
20026,8,2,2,2,1,2,1
20027,2,1,2,1,2,2,1
20028,2,2,8,3,1,2,2
20029,1,1,6,5,1,1,2
20030,9,2,3,1,1,6,1
20031,1,2,7,1,2,6,0
20032,1,1,5,0,3,4,1
20033,1,1,7,1,1,2,1
20034,9,1,9,7,2,1,0
20035,5,2,4,2,1,3,2
20036,1,1,5,1,1,6,1
20037,1,2,1,4,1,1,1
20038,2,2,5,1,3,4,0
20039,1,1,11,5,1,1,1
20040,1,2,3,1,1,1,1
20041,1,1,8,4,1,5,2
20042,1,1,7,6,3,5,0
20043,5,2,5,3,1,1,0
20044,2,1,8,0,1,1,0
20045,1,2,3,6,1,4,2
20046,1,1,7,3,2,5,0
20047,1,1,5,0,1,4,1
20048,6,1,9,3,1,4,0
20049,1,2,6,3,1,1,1
20050,1,1,8,2,1,4,0
20051,2,1,4,4,1,1,0
20052,1,2,5,1,2,4,0
20053,1,1,5,4,1,6,0
20054,6,1,8,9,1,5,1
20055,1,1,2,0,1,1,0
20056,1,2,2,3,1,4,2
20057,9,2,5,6,1,1,2
20058,1,1,10,6,1,2,1
20059,1,2,3,3,1,6,0
20060,1,2,4,1,2,3,1
20061,1,1,7,2,1,1,1
20062,9,1,4,0,2,4,0
20063,3,2,10,2,3,1,0
20064,5,1,2,5,1,5,0
20065,1,2,4,1,1,1,1
20066,8,2,6,3,1,6,1
20067,1,1,8,6,1,4,1
20068,1,2,1,0,2,4,0
20069,2,2,3,4,1,6,0
20070,1,2,5,3,1,1,0
20071,1,1,9,0,1,1,0
20072,9,2,3,4,2,2,2
20073,8,1,1,5,1,3,1
20074,1,2,12,4,2,4,2
20075,1,2,9,3,1,4,0
20076,2,1,9,3,1,1,1
20077,1,2,4,1,1,4,0
20078,1,2,5,3,1,1,1
20079,1,2,4,4,1,2,1
20080,1,2,7,6,3,4,0
20081,6,1,3,2,1,3,2
20082,2,1,2,0,1,2,1
20083,1,2,4,3,2,3,1
20084,1,2,1,2,2,2,0
20085,9,2,3,1,1,1,0
20086,9,1,3,0,1,4,0
20087,1,2,1,0,1,2,1
20088,2,2,9,9,3,6,1
20089,2,2,5,0,1,1,0
20090,1,2,8,7,1,5,1
20091,1,1,4,1,2,3,2
20092,4,1,2,5,2,3,1
20093,1,2,3,2,2,5,0
20094,1,2,7,4,1,6,0
20095,6,2,5,2,1,3,1
20096,1,2,3,3,2,4,1
20097,1,2,5,1,3,1,0
20098,1,2,4,3,2,5,1
20099,9,1,8,0,1,1,1
20100,1,1,5,1,1,6,2
20101,1,1,2,0,1,2,1
20102,5,2,1,0,1,3,0
20103,8,1,8,6,2,4,0
20104,1,1,1,0,1,5,0
20105,1,2,4,0,3,3,0
20106,1,1,1,2,1,1,0
20107,1,2,7,1,2,5,1
20108,2,2,4,2,1,6,1
20109,3,1,11,9,1,6,0
20110,3,2,6,8,3,6,0
20111,1,1,8,5,2,4,1
20112,8,2,5,6,3,1,1
20113,1,2,2,6,1,2,2
20114,1,1,4,1,2,5,0
20115,8,2,12,2,3,4,0
20116,1,2,5,5,3,1,1
20117,1,1,4,1,1,2,0
20118,3,1,10,1,3,1,0
20119,8,1,2,7,1,3,1
20120,2,2,4,2,3,3,0
20121,9,2,7,0,2,4,1
20122,1,1,9,4,1,5,2
20123,1,2,3,1,1,1,1
20124,1,2,7,3,3,5,0
20125,6,1,3,3,1,2,0
20126,1,2,4,6,1,2,0
20127,1,1,7,1,3,2,0
20128,1,2,9,4,1,3,0
20129,2,2,9,5,1,6,0
20130,8,1,1,6,1,6,2
20131,1,2,1,1,1,2,1
20132,2,2,4,9,1,4,2
20133,1,1,1,4,2,5,1
20134,1,1,4,3,1,1,0
20135,1,1,9,7,1,1,1
20136,2,1,4,0,1,2,1
20137,9,2,5,0,1,6,1
20138,1,2,7,1,1,3,0
20139,3,1,2,0,1,1,1
20140,6,2,9,4,2,4,1
20141,1,2,6,3,1,1,1
20142,2,2,6,2,2,3,1
20143,1,2,1,0,1,5,0
20144,2,2,2,3,1,1,0
20145,8,1,1,0,1,1,0
20146,1,1,9,4,1,4,2
20147,1,1,9,4,1,5,1
20148,3,1,1,9,1,4,1
20149,1,1,8,5,2,5,1
20150,6,1,3,1,3,1,0
20151,7,1,5,7,2,4,2
20152,1,2,3,0,1,4,0
20153,2,2,5,0,1,2,1
20154,5,2,5,7,1,6,2
20155,1,2,3,3,3,5,0
20156,5,1,8,6,3,5,2
20157,2,2,2,1,2,3,1
20158,1,2,5,2,1,6,1
20159,1,1,8,7,2,2,0
20160,1,1,2,5,1,1,0
20161,2,2,3,4,2,1,0
20162,2,2,8,2,1,1,1
20163,2,2,2,3,1,1,0
20164,2,2,4,3,1,3,0
20165,1,1,2,5,1,1,1
20166,4,2,2,3,3,1,1
20167,1,2,3,0,1,5,1
20168,1,1,4,1,3,1,0
20169,8,1,11,2,1,5,2
20170,1,2,3,0,1,5,1
20171,1,2,8,3,1,3,1
20172,1,2,7,2,2,4,1
20173,1,1,5,7,1,1,1
20174,5,2,6,0,2,1,0
20175,9,1,11,2,1,4,1
20176,1,2,2,5,1,6,1
20177,6,1,6,0,1,6,0
20178,6,1,9,8,1,5,0
20179,1,1,10,3,1,1,1
20180,6,2,7,2,3,2,0
20181,2,2,5,4,1,6,0
20182,1,2,5,7,1,6,1
20183,1,2,9,8,1,4,1
20184,8,2,6,8,2,4,0
20185,1,2,9,4,1,6,1
20186,1,1,1,2,2,4,0
20187,1,2,2,9,3,1,0
20188,1,2,11,4,1,1,1
20189,1,2,2,4,2,5,1
20190,1,1,2,0,3,1,0
20191,1,2,1,6,1,3,2
20192,7,1,10,6,1,6,2
20193,1,1,5,6,1,1,1
20194,2,2,6,5,1,1,1
20195,1,2,2,1,1,6,0
20196,1,2,2,0,1,1,0
20197,1,2,5,4,1,1,1
20198,1,1,6,0,1,1,1
20199,1,2,2,5,3,3,0
20200,1,1,4,3,1,2,0
20201,3,1,6,1,1,5,1
20202,1,2,8,2,2,1,0
20203,2,2,5,2,1,1,1
20204,1,1,3,1,1,1,1
20205,1,2,3,0,1,4,1
20206,1,1,2,0,3,3,1
20207,1,1,7,7,3,6,0
20208,1,2,3,1,3,3,1
20209,4,1,3,0,1,1,1
20210,1,2,8,3,1,1,2
20211,1,2,3,0,1,3,0
20212,1,2,5,4,1,2,1
20213,2,2,3,0,1,1,2
20214,1,2,12,2,1,5,0
20215,1,1,3,9,3,1,2
20216,1,1,4,0,2,3,0
20217,1,1,9,6,1,4,0
20218,8,1,2,3,1,6,1
20219,1,1,6,2,1,1,1
20220,3,1,3,5,1,3,1
20221,1,1,1,3,1,6,2
20222,1,1,6,6,1,6,1
20223,1,1,6,1,2,3,2
20224,1,2,5,4,1,6,1
20225,2,2,7,6,1,4,0
20226,1,2,9,4,1,2,1
20227,1,2,11,5,1,1,1
20228,2,2,12,6,2,2,0
20229,1,1,2,1,1,5,1
20230,1,2,7,5,1,6,1
20231,5,1,3,4,3,5,0
20232,1,1,4,5,1,1,0
20233,1,1,3,3,1,1,0
20234,2,2,7,2,1,1,0
20235,6,2,3,3,1,3,1
20236,6,1,5,2,1,3,1
20237,2,1,8,0,2,6,0
20238,4,1,3,5,1,3,1
20239,7,1,8,2,1,1,0
20240,1,2,5,3,1,5,2
20241,9,1,9,2,1,2,1
20242,1,2,2,0,3,4,0
20243,2,1,9,2,2,1,1
20244,9,2,9,2,2,1,1
20245,1,2,4,2,3,1,1
20246,5,2,4,4,1,1,2
20247,1,1,3,4,1,2,1
20248,1,2,7,0,1,3,1
20249,2,1,4,4,1,1,1
20250,1,1,2,1,1,1,2
20251,9,1,4,3,1,1,0
20252,1,1,6,3,1,6,1
20253,6,2,2,7,2,2,2
20254,6,2,6,3,1,6,2
20255,1,2,4,2,1,5,0
20256,9,1,1,2,1,1,1
20257,8,1,2,1,1,2,1
20258,6,2,6,3,1,4,1
20259,1,1,5,8,1,1,2
20260,8,1,10,6,1,6,1
20261,2,2,7,7,3,2,1
20262,1,2,2,2,1,4,0
20263,1,2,3,1,1,1,0
20264,1,2,3,3,1,5,2
20265,1,1,1,1,1,3,1
20266,9,1,8,9,3,3,0
20267,2,1,8,8,2,3,0
20268,1,1,5,5,1,1,1
20269,1,1,7,8,1,1,0
20270,1,1,3,1,1,1,1
20271,1,1,3,0,3,1,0
20272,6,1,7,2,1,6,1
20273,3,1,10,9,1,2,1
20274,1,1,3,4,1,5,1
20275,1,2,8,3,2,6,2
20276,1,2,2,1,1,2,0
20277,1,1,7,1,3,3,2
20278,1,2,3,4,1,6,2
20279,2,1,11,1,1,1,1
20280,1,1,1,6,1,1,1
20281,1,2,3,1,2,1,0
20282,1,2,5,3,1,5,1
20283,1,1,5,4,1,5,2
20284,1,2,4,1,3,4,0
20285,9,1,2,0,3,5,0
20286,8,2,5,0,1,1,1
20287,1,2,8,9,1,5,0
20288,2,1,6,3,2,2,0
20289,2,2,10,1,1,1,0
20290,1,2,5,6,1,1,0
20291,1,1,5,0,2,2,0
20292,1,1,7,0,3,4,1
20293,1,2,1,1,1,4,1
20294,5,2,7,6,2,5,1
20295,1,1,6,2,2,3,0
20296,1,1,5,1,1,1,0
20297,5,1,3,3,2,4,1
20298,1,2,6,8,1,3,1
20299,7,2,2,2,1,3,0
20300,9,2,5,4,1,1,2
20301,1,1,1,1,1,3,1
20302,6,1,1,3,1,1,0
20303,1,2,5,3,1,1,1
20304,1,2,2,3,1,1,0
20305,9,1,9,3,1,4,0
20306,1,2,8,2,2,2,0
20307,2,2,5,0,1,1,0
20308,1,2,5,3,1,1,0
20309,8,2,3,5,1,2,2
20310,2,1,4,3,1,1,0
20311,1,2,12,4,1,1,1
20312,1,2,5,4,1,6,0
20313,1,1,10,8,1,3,0
20314,1,2,1,4,1,1,0
20315,1,2,4,1,1,3,1
20316,1,2,4,2,2,1,0
20317,2,2,1,0,1,1,0
20318,1,2,5,0,1,4,1
20319,6,1,9,8,1,5,0
20320,1,1,5,4,2,4,0
20321,1,2,1,3,3,5,1
20322,1,1,2,6,2,4,1
20323,1,1,4,0,2,6,0
20324,1,2,4,0,1,5,0
20325,7,1,9,2,2,1,0
20326,1,1,6,3,3,4,2
20327,1,2,6,3,1,6,2
20328,2,1,5,2,3,1,2
20329,1,1,2,9,1,1,0
20330,1,1,3,2,2,5,0
20331,9,2,6,1,1,5,2
20332,1,1,7,3,2,5,0
20333,1,1,3,4,1,5,2
20334,2,1,9,1,3,1,0
20335,1,1,3,8,1,1,0
20336,6,2,2,1,1,2,0
20337,1,2,6,3,1,3,1
20338,1,1,8,7,1,1,0
20339,1,1,3,8,1,3,0
20340,1,1,8,5,2,4,0
20341,4,1,5,7,1,5,2
20342,1,2,6,5,2,2,1
20343,1,1,5,2,1,1,0
20344,6,1,1,4,2,3,0
20345,1,1,5,4,1,1,1
20346,1,1,10,0,3,1,0
20347,1,2,5,4,1,2,0
20348,2,2,3,4,2,2,0
20349,9,1,5,6,1,1,0
20350,1,1,5,1,1,5,1
20351,1,2,7,2,1,2,1
20352,1,2,1,2,3,1,1
20353,1,1,5,4,1,3,1
20354,9,2,2,3,1,5,1
20355,9,2,7,4,1,5,0
20356,7,1,3,4,1,5,1
20357,1,2,5,1,2,2,1
20358,1,1,4,7,1,1,0
20359,1,2,8,0,2,2,1
20360,1,1,3,2,1,1,0
20361,2,1,2,4,1,2,1
20362,9,2,5,4,1,4,1
20363,1,1,6,9,1,1,1
20364,1,1,5,2,3,3,0
20365,2,2,7,6,1,6,0
20366,2,1,7,7,1,1,1
20367,1,2,5,8,1,6,0
20368,1,2,4,5,1,3,0
20369,1,1,3,1,2,1,0
20370,8,1,5,2,2,6,0
20371,1,1,4,3,1,1,2
20372,1,2,3,5,2,4,0
20373,1,2,5,0,1,2,1
20374,1,1,5,0,1,6,2
20375,1,2,8,2,1,1,1
20376,3,1,6,2,1,4,1
20377,1,2,4,6,1,2,2
20378,2,2,7,0,1,4,2
20379,5,2,5,6,3,6,1
20380,2,1,3,3,3,5,0
20381,9,1,5,0,1,2,2
20382,9,1,5,9,1,3,1
20383,1,1,4,4,1,1,1
20384,1,2,7,7,1,1,0
20385,1,1,4,5,1,1,1
20386,2,1,4,2,1,3,0
20387,1,2,3,3,2,6,0
20388,9,1,4,1,1,3,1
20389,2,1,2,1,1,1,0
20390,1,1,3,4,3,1,0
20391,1,1,6,0,2,1,2
20392,2,1,2,3,1,4,0
20393,1,1,6,1,1,4,2
20394,8,2,7,2,1,3,1
20395,1,1,5,8,1,3,1
20396,1,1,8,1,1,1,1
20397,2,2,5,4,1,3,1
20398,1,2,10,0,3,1,0
20399,1,1,3,2,1,1,0
20400,2,2,2,3,2,1,1
20401,1,2,9,1,3,1,0
20402,9,2,1,5,2,2,0
20403,1,1,5,3,1,1,0
20404,1,1,8,7,3,2,0
20405,1,2,4,0,1,6,0
20406,1,2,4,0,2,3,2
20407,1,2,8,3,2,4,1
20408,1,2,5,3,1,1,2
20409,5,2,1,5,1,2,1
20410,1,1,8,0,1,1,1
20411,9,1,11,7,1,5,0
20412,1,1,2,8,2,2,1
20413,1,1,9,5,1,1,2
20414,2,2,1,0,1,1,0
20415,1,2,8,7,1,1,1
20416,9,1,5,5,1,4,0
20417,7,2,2,4,2,6,0
20418,2,1,5,1,3,2,0
20419,1,2,9,4,1,4,0
20420,1,2,10,2,1,4,1
20421,1,2,5,5,1,3,0
20422,1,2,11,3,1,3,1
20423,1,2,7,0,1,1,1
20424,8,1,7,5,1,1,0
20425,5,1,8,2,3,1,0
20426,1,1,4,1,2,1,0
20427,4,2,8,5,1,1,2
20428,1,1,3,9,1,5,1
20429,4,2,3,0,1,3,1
20430,8,2,1,0,1,1,0
20431,2,2,12,6,1,1,1
20432,1,1,7,1,1,1,2
20433,1,2,5,1,1,2,2
20434,1,1,6,3,1,1,2
20435,1,2,5,3,2,1,0
20436,4,1,5,2,1,1,0
20437,8,1,9,6,1,4,2
20438,1,1,4,6,1,1,1
20439,6,1,4,2,1,4,2
20440,1,2,1,0,1,1,0
20441,1,1,2,7,2,6,1
20442,9,2,9,1,1,4,0
20443,1,1,7,6,3,6,2
20444,1,2,2,3,1,3,1
20445,6,2,5,4,2,2,0
20446,8,2,7,1,1,5,0
20447,1,2,2,0,2,5,1
20448,1,1,5,4,1,1,1
20449,8,1,4,7,1,1,0
20450,7,2,5,4,3,6,1
20451,1,1,7,5,1,1,1
20452,1,2,4,3,2,3,0
20453,1,1,6,2,1,5,2
20454,1,2,3,0,2,2,1
20455,6,1,11,6,3,6,0
20456,3,2,6,1,2,1,1
20457,1,1,3,2,1,1,0
20458,1,2,7,5,1,1,0
20459,1,2,9,6,1,5,1
20460,2,2,9,2,3,1,0
20461,1,2,4,6,1,6,1
20462,9,2,12,6,1,1,0
20463,9,1,4,0,3,3,0
20464,1,2,5,0,1,1,1
20465,1,1,5,0,1,3,1
20466,1,1,5,5,1,1,1
20467,1,1,8,6,1,5,0
20468,1,1,3,4,1,2,0
20469,1,1,7,3,1,5,1
20470,1,2,6,2,1,6,1
20471,1,2,9,3,1,1,1
20472,1,1,4,0,1,1,1
20473,1,2,3,0,1,2,0
20474,7,1,5,3,1,2,1
20475,1,1,10,1,1,1,1
20476,1,1,12,2,2,1,1
20477,1,1,6,3,2,2,2
20478,1,2,5,8,1,5,2
20479,2,1,7,4,1,1,1
20480,1,1,2,1,1,1,0
20481,2,1,4,6,1,1,1
20482,2,1,1,9,3,1,0
20483,7,1,7,2,3,5,2
20484,1,1,8,3,1,1,2
20485,1,2,7,4,1,4,2
20486,1,1,7,5,1,1,1
20487,1,1,2,0,1,1,0
20488,7,2,1,3,1,3,0
20489,1,2,3,5,1,6,1
20490,2,2,4,3,2,1,0
20491,1,2,5,2,3,3,0
20492,2,2,9,4,1,1,1
20493,5,1,3,1,3,2,0
20494,1,1,6,3,1,1,1
20495,4,2,9,3,1,2,0
20496,1,1,6,0,1,1,0
20497,2,1,6,9,1,4,0
20498,1,1,7,1,2,5,0
20499,1,2,2,2,1,3,1
20500,1,1,7,4,2,1,2
20501,7,1,9,3,3,4,0
20502,8,2,6,0,1,3,0
20503,1,1,5,9,1,6,1
20504,9,2,8,0,3,6,0
20505,1,1,6,4,1,1,1
20506,1,2,3,7,3,5,1
20507,1,2,4,3,1,1,2
20508,1,2,5,9,3,1,1
20509,6,2,12,7,1,1,1
20510,6,1,5,2,2,1,0
20511,6,2,2,0,1,2,0
20512,1,2,3,6,1,5,1
20513,1,2,2,0,2,3,0
20514,2,2,5,6,2,5,0
20515,9,1,9,4,1,3,0
20516,1,2,4,1,1,4,0
20517,1,2,1,0,1,1,0
20518,1,1,6,3,3,4,0
20519,2,2,2,6,3,2,1
20520,1,2,5,5,3,6,1
20521,2,1,7,0,1,1,0
20522,1,1,7,2,2,5,1
20523,1,1,3,4,1,1,1
20524,1,2,3,5,1,6,1
20525,1,1,1,4,1,1,0
20526,1,1,2,5,1,6,0
20527,9,2,3,3,2,2,1
20528,1,2,9,7,3,1,1
20529,2,2,9,8,1,1,1
20530,1,2,4,1,3,1,0
20531,1,2,4,0,3,2,2
20532,2,2,5,8,1,5,1
20533,1,2,1,6,1,3,0
20534,1,1,4,3,1,1,1
20535,1,1,5,2,2,4,0
20536,1,2,3,1,1,5,2
20537,1,1,8,0,1,1,1
20538,6,1,1,6,1,5,2
20539,1,2,9,2,1,1,0
20540,1,2,8,3,3,5,0
20541,9,1,7,2,1,4,2
20542,2,1,3,0,2,5,2
20543,4,1,5,3,1,1,0
20544,8,2,10,8,1,1,1
20545,1,2,3,0,3,4,2
20546,1,2,5,1,2,1,1
20547,2,1,6,5,1,2,0
20548,1,1,7,3,1,1,0
20549,1,2,7,1,1,1,1
20550,9,1,3,4,2,2,1
20551,1,2,2,3,1,1,1
20552,2,2,3,7,1,2,1
20553,8,1,11,5,1,6,1
20554,1,2,7,5,1,3,1
20555,1,1,7,4,2,6,2
20556,6,2,5,3,2,5,0
20557,2,2,9,2,1,1,0
20558,8,1,7,8,1,3,0
20559,9,2,9,2,1,6,0
20560,1,1,4,0,1,2,0
20561,1,2,11,1,1,4,1
20562,1,1,2,1,1,3,1
20563,9,1,8,4,1,6,1
20564,1,2,1,0,1,4,1
20565,1,1,5,4,1,1,2
20566,3,2,6,4,1,2,0
20567,1,2,2,0,1,2,0
20568,1,1,4,2,2,1,0
20569,1,1,3,0,1,2,2
20570,1,1,11,5,2,6,2
20571,9,1,5,3,1,1,1
20572,1,2,7,2,1,1,2
20573,1,1,3,3,1,2,1
20574,1,1,3,1,2,1,0
20575,1,1,7,4,1,4,1
20576,6,2,3,1,1,2,0
20577,1,1,9,1,1,3,0
20578,3,1,1,2,1,1,1
20579,1,1,3,3,1,5,0
20580,1,2,3,7,1,4,0
20581,6,1,8,0,1,1,0
20582,9,2,8,0,2,5,2
20583,1,2,5,3,1,4,1
20584,1,2,4,1,1,4,1
20585,2,2,6,3,1,5,1
20586,1,1,3,5,1,1,0
20587,3,1,4,2,1,1,1
20588,1,1,5,7,1,2,2
20589,1,2,2,8,2,1,1
20590,2,1,3,5,3,3,0
20591,1,1,4,7,1,6,1
20592,3,2,3,2,1,1,1
20593,6,1,1,1,2,4,1
20594,1,1,7,8,3,3,0
20595,1,2,5,5,1,2,1
20596,1,2,5,3,1,1,0
20597,2,1,5,1,1,6,1
20598,9,2,11,0,1,2,0
20599,1,2,2,0,1,6,1
20600,2,1,4,7,2,4,0
20601,8,1,10,0,1,1,1
20602,1,1,5,3,2,6,2
20603,6,1,2,1,1,4,1
20604,1,1,2,1,1,2,1
20605,1,1,2,4,1,1,1
20606,8,1,2,9,3,4,1
20607,2,1,5,6,1,5,1
20608,1,1,4,1,3,2,0
20609,5,1,9,7,3,4,0
20610,6,2,6,3,1,5,1
20611,1,2,5,0,1,6,2
20612,1,1,7,2,2,1,1
20613,1,2,6,3,2,4,2
20614,1,2,4,3,2,1,1
20615,1,1,4,0,1,2,0
20616,1,1,9,9,1,2,2
20617,2,2,5,2,1,2,0
20618,2,1,2,6,1,1,1
20619,1,2,5,0,1,1,0
20620,1,2,4,2,1,3,2
20621,1,2,6,0,1,6,0
20622,1,1,5,9,1,1,1
20623,2,1,8,0,1,1,0
20624,1,2,1,1,1,1,0
20625,1,1,9,0,3,1,0
20626,1,1,4,1,1,1,1
20627,1,1,4,2,1,5,1
20628,1,2,4,7,2,2,0
20629,1,2,3,0,1,2,1
20630,2,1,1,1,2,3,0
20631,1,2,12,3,1,6,0
20632,9,2,12,4,1,6,1
20633,1,1,7,2,3,3,2
20634,2,2,2,4,2,3,1
20635,1,1,5,2,2,4,0
20636,1,2,3,2,2,2,1
20637,1,1,8,7,2,4,0
20638,1,1,5,4,1,2,2
20639,1,1,5,4,1,1,1
20640,3,1,3,2,1,3,1
20641,1,1,9,8,1,3,1
20642,8,1,12,2,1,4,1
20643,3,1,1,0,1,3,1
20644,2,1,10,2,1,5,2
20645,2,2,5,3,2,2,1
20646,1,2,4,7,1,4,0
20647,1,2,3,1,2,5,1
20648,1,2,1,3,3,2,1
20649,1,1,7,1,1,1,1
20650,3,1,6,0,1,1,0
20651,1,2,7,3,1,6,1
20652,1,2,5,1,1,5,1
20653,2,1,3,1,1,1,1
20654,1,1,2,3,2,1,0
20655,1,2,2,0,3,3,0
20656,1,2,4,3,2,1,0
20657,4,2,5,1,2,6,2
20658,1,2,1,8,3,6,1
20659,1,2,1,1,2,1,0
20660,6,1,1,0,1,5,1
20661,1,2,4,0,1,1,0
20662,1,1,7,6,1,5,2
20663,2,2,3,2,2,2,2
20664,1,2,11,7,3,4,1
20665,1,2,3,5,2,1,1
20666,5,2,5,2,1,6,0
20667,1,1,5,5,1,1,1
20668,1,1,5,0,1,5,1
20669,9,2,4,0,1,1,2
20670,1,2,4,1,1,4,0
20671,1,1,5,8,1,1,0
20672,7,2,9,8,1,6,2
20673,1,2,1,2,1,3,1
20674,1,2,3,0,1,1,0
20675,1,2,5,0,2,1,0
20676,1,1,9,2,1,1,2
20677,7,1,10,7,3,6,1
20678,1,1,7,7,1,6,1
20679,2,2,7,4,3,3,1
20680,5,2,5,4,1,4,1
20681,1,1,7,8,1,6,2
20682,2,1,7,4,3,1,2
20683,9,1,5,3,1,2,2
20684,1,1,5,3,1,1,1
20685,1,1,7,2,1,1,0
20686,8,2,6,3,1,4,0
20687,1,1,5,5,1,1,1
20688,9,1,6,0,3,1,1
20689,2,1,8,5,1,1,1
20690,1,1,5,0,1,2,1
20691,1,2,2,1,1,1,0
20692,1,1,3,3,2,5,1
20693,1,1,3,0,1,1,0
20694,1,2,7,2,1,5,1
20695,5,2,4,0,1,4,2
20696,1,1,5,2,1,5,2
20697,6,2,7,3,1,6,1
20698,1,1,3,0,3,4,0
20699,1,2,7,9,1,3,1
20700,4,2,4,6,2,3,1
20701,8,2,12,2,1,3,1
20702,1,1,6,4,1,1,1
20703,1,2,10,2,1,1,1
20704,1,2,3,2,2,5,2
20705,5,2,2,5,1,4,2
20706,1,2,1,1,2,4,1
20707,1,1,3,5,1,1,1
20708,1,2,4,2,1,3,2
20709,2,1,9,0,2,1,0
20710,1,2,1,0,1,1,0
20711,1,1,5,3,3,1,2
20712,1,2,4,3,1,3,0
20713,3,1,8,0,1,1,0
20714,1,2,2,6,1,1,2
20715,1,1,10,5,3,5,1
20716,2,1,6,0,1,5,0
20717,2,2,3,2,1,1,2
20718,1,1,1,0,1,1,0
20719,1,1,1,7,1,3,1
20720,2,2,3,3,1,2,1
20721,1,1,10,1,3,1,0
20722,1,1,6,1,1,1,1
20723,1,2,11,8,1,2,0
20724,2,2,7,1,3,4,1
20725,9,2,9,2,1,1,0
20726,1,1,4,0,1,2,1
20727,1,1,6,2,1,3,1
20728,1,2,4,2,1,6,2
20729,1,1,7,3,3,2,0
20730,1,2,3,9,1,2,2
20731,2,1,3,8,2,3,0
20732,1,2,9,4,1,4,1
20733,1,1,4,9,1,1,0
20734,1,2,10,3,3,2,1
20735,1,1,1,7,1,5,1
20736,1,2,8,1,1,4,0
20737,1,2,5,0,1,5,1
20738,1,2,5,7,1,4,1
