,RAC1P,SEX,EDU,PINCP_DECILE,MSP,HOUSING_TYPE,OWN_RENT
18916,1,2,7,4,2,1,0
18917,9,2,6,1,3,1,1
18918,9,1,6,2,4,2,0
18919,1,1,7,4,2,3,2
18920,1,1,3,1,1,1,1
18921,1,2,7,5,4,1,2
18922,2,2,3,2,4,1,1
18923,6,1,3,5,6,1,0
18924,2,2,7,4,3,1,1
18925,2,1,5,1,2,3,0
18926,2,1,2,0,1,1,0
18927,1,1,9,3,5,1,0
18928,1,1,3,5,6,1,1
18929,1,1,9,3,1,3,1
18930,1,2,5,3,1,3,0
18931,2,2,8,1,4,1,1
18932,7,1,4,1,1,1,1
18933,1,2,2,5,3,2,1
18934,1,1,2,4,2,1,1
18935,2,1,4,2,1,1,0
18936,1,1,5,5,1,1,1
18937,1,2,9,7,5,1,1
18938,1,2,4,2,1,1,0
18939,1,2,3,6,1,1,1
18940,1,1,6,0,4,1,1
18941,1,2,5,2,1,3,1
18942,2,2,2,1,4,1,1
18943,9,2,5,6,2,2,0
18944,1,2,2,2,2,3,1
18945,1,1,2,2,1,1,0
18946,1,2,7,1,2,3,2
18947,1,2,4,0,2,1,1
18948,1,1,2,3,1,1,1
18949,1,2,5,3,4,1,2
18950,1,2,5,2,2,1,0
18951,3,1,1,5,2,1,1
18952,1,2,5,9,6,1,2
18953,7,2,7,2,6,1,1
18954,7,1,2,2,4,1,1
18955,1,2,2,2,4,1,1
18956,1,2,4,2,2,1,1
18957,1,2,4,7,1,1,1
18958,9,1,3,0,4,2,0
18959,2,2,4,3,3,1,1
18960,1,2,8,7,3,1,0
18961,2,1,6,0,3,1,1
18962,1,1,3,2,1,1,0
18963,6,1,2,2,1,1,1
18964,1,2,4,1,1,1,0
18965,2,1,7,1,3,2,0
18966,1,2,1,3,1,1,0
18967,1,2,9,1,5,2,0
18968,1,2,6,3,5,1,1
18969,9,1,5,5,3,2,0
18970,1,2,3,4,1,1,0
18971,1,1,8,7,5,1,1
18972,1,1,1,2,6,1,1
18973,9,1,6,6,1,1,0
18974,1,2,2,2,4,1,1
18975,1,2,5,9,1,1,1
18976,1,2,7,7,3,1,2
18977,1,2,4,2,4,1,2
18978,1,1,12,5,4,1,1
18979,1,1,5,2,4,1,2
18980,2,1,9,9,3,1,0
18981,1,1,1,1,1,1,1
18982,2,1,2,5,6,2,0
18983,1,1,4,3,2,1,2
18984,1,2,9,5,4,1,0
18985,1,1,3,0,6,1,2
18986,1,2,9,2,6,1,0
18987,5,2,8,9,2,1,0
18988,1,2,9,4,1,1,0
18989,2,2,6,0,2,1,1
18990,2,2,8,2,1,1,1
18991,1,2,3,7,3,1,2
18992,1,2,3,2,4,1,2
18993,9,1,3,0,5,1,2
18994,1,2,4,1,3,1,0
18995,1,1,5,2,6,2,0
18996,1,2,2,4,1,1,1
18997,2,1,11,2,6,3,0
18998,1,2,7,3,2,1,2
18999,1,2,3,2,3,1,0
19000,1,2,5,2,5,2,0
19001,6,2,4,4,6,1,0
19002,1,2,3,9,3,3,0
19003,1,2,4,3,3,1,2
19004,1,1,5,6,3,2,1
19005,2,2,6,6,1,1,1
19006,1,2,2,3,4,1,1
19007,1,1,1,5,3,1,0
19008,1,2,6,9,1,1,1
19009,6,2,7,2,5,1,0
19010,9,2,5,0,1,2,1
19011,1,2,9,2,1,1,0
19012,1,2,9,3,6,3,0
19013,1,2,2,7,2,1,1
19014,1,2,7,4,6,1,2
19015,2,2,7,9,1,1,1
19016,1,1,2,3,3,3,1
19017,1,1,5,5,1,1,1
19018,1,1,9,1,1,1,0
19019,1,1,2,1,3,1,0
19020,1,2,5,4,6,1,0
19021,1,1,5,5,5,1,0
19022,1,2,5,7,5,1,1
19023,1,2,4,3,6,1,1
19024,1,2,4,3,1,1,0
19025,1,2,5,6,6,1,0
19026,9,2,1,1,4,1,1
19027,1,2,1,5,6,1,1
19028,1,1,1,4,1,3,1
19029,9,2,2,0,6,1,1
19030,2,2,4,2,3,1,1
19031,1,1,9,3,5,3,0
19032,2,1,4,6,1,1,0
19033,6,1,3,3,5,1,1
19034,1,2,7,7,6,1,1
19035,6,1,4,5,5,2,0
19036,9,2,3,5,3,1,1
19037,1,2,5,3,4,2,2
19038,1,2,10,5,1,1,0
19039,1,1,4,3,1,1,2
19040,9,1,3,4,2,2,1
19041,1,2,2,0,3,1,1
19042,1,2,10,6,6,1,0
19043,1,1,3,4,2,2,2
19044,1,2,5,2,6,2,0
19045,7,2,7,4,1,1,0
19046,2,2,3,9,2,1,0
19047,1,1,2,6,6,3,0
19048,1,2,6,2,1,1,1
19049,7,2,5,0,2,1,1
19050,1,2,6,1,1,1,1
19051,1,2,4,1,5,1,0
19052,1,2,5,9,4,1,1
19053,9,2,3,2,2,1,0
19054,1,1,9,3,4,1,0
19055,5,2,4,3,3,1,1
19056,2,2,3,1,4,2,2
19057,1,2,4,0,1,3,0
19058,1,1,5,7,2,3,0
19059,9,2,3,5,4,1,2
19060,1,1,6,0,3,1,1
19061,1,2,4,4,1,1,0
19062,6,2,1,6,2,3,0
19063,1,1,4,2,1,1,0
19064,1,2,5,2,1,1,1
19065,9,2,5,6,2,1,0
19066,1,1,1,3,3,1,0
19067,1,1,2,5,1,1,1
19068,1,1,5,5,6,1,2
19069,2,2,5,5,4,2,0
19070,1,1,5,2,1,2,0
19071,1,2,4,3,6,1,1
19072,1,2,6,5,4,1,0
19073,2,2,5,4,3,1,0
19074,1,2,5,2,2,1,2
19075,2,1,5,2,1,1,0
19076,1,1,2,4,3,2,0
19077,1,1,5,6,1,1,2
19078,8,2,1,2,6,1,0
19079,2,1,8,2,2,1,1
19080,1,1,1,0,5,2,2
19081,1,2,4,4,3,1,0
19082,1,2,2,1,2,1,2
19083,1,1,6,2,1,1,0
19084,5,1,3,1,3,2,0
19085,2,1,3,5,5,1,0
19086,1,2,3,3,4,1,0
19087,2,2,4,5,3,3,1
19088,1,2,4,3,5,2,0
19089,1,2,2,6,3,2,0
19090,1,2,3,5,4,2,0
19091,6,1,5,2,4,1,1
19092,9,1,8,1,4,1,1
19093,7,1,4,0,4,1,1
19094,1,1,3,2,1,1,1
19095,2,1,4,4,6,1,2
19096,1,1,8,3,1,1,0
19097,1,2,6,0,3,1,1
19098,9,1,2,0,6,1,1
19099,1,1,6,2,2,3,1
19100,1,1,2,5,6,1,0
19101,5,1,5,7,1,1,0
19102,2,2,3,3,5,1,0
19103,9,2,3,1,1,1,0
19104,1,2,1,2,1,1,1
19105,6,2,4,2,1,1,0
19106,8,2,5,2,3,3,0
19107,1,1,11,1,4,1,1
19108,1,1,2,2,4,1,0
19109,6,1,3,3,3,1,0
19110,1,2,2,2,3,2,0
19111,6,2,3,9,1,1,1
19112,9,1,1,4,2,1,2
19113,9,2,4,0,4,2,0
19114,1,1,5,3,2,2,0
19115,1,1,3,3,5,1,0
19116,2,1,9,2,2,2,2
19117,1,1,5,4,4,1,2
19118,1,2,9,6,6,1,2
19119,1,1,7,0,5,1,1
19120,1,2,9,2,1,1,0
19121,1,1,9,5,1,1,2
19122,2,1,1,3,4,1,1
19123,2,2,7,4,3,1,0
19124,1,2,5,0,1,1,2
19125,9,1,2,2,5,1,0
19126,5,2,7,2,6,1,1
19127,1,1,5,2,6,1,0
19128,2,2,6,5,5,1,1
19129,2,2,3,1,1,2,0
19130,2,1,1,4,1,3,1
19131,1,2,3,5,1,1,0
19132,1,2,10,1,1,2,0
19133,1,1,5,6,1,1,1
19134,1,1,3,5,1,1,0
19135,9,1,5,1,1,3,0
19136,1,1,3,1,1,2,0
19137,1,2,6,3,3,2,0
19138,1,1,2,0,2,1,0
19139,9,2,6,3,4,3,2
19140,2,2,3,7,3,3,1
19141,7,2,3,1,3,3,1
19142,1,1,4,4,2,1,0
19143,6,1,11,5,1,1,1
19144,1,1,6,7,2,1,2
19145,1,1,4,6,6,1,2
19146,1,1,4,2,4,2,0
19147,2,1,8,2,1,1,0
19148,1,2,2,2,4,2,0
19149,9,1,4,3,4,1,1
19150,6,2,4,0,2,2,2
19151,1,2,6,7,2,2,0
19152,1,2,10,0,5,1,1
19153,9,2,3,0,1,1,1
19154,2,2,3,3,1,1,1
19155,1,2,7,2,5,3,0
19156,9,1,4,0,3,2,0
19157,1,2,8,9,4,1,2
19158,1,1,5,6,1,1,2
19159,1,1,2,2,3,1,1
19160,2,1,4,0,4,1,1
19161,1,2,5,0,1,1,0
19162,5,2,7,7,4,1,1
19163,2,1,6,1,1,1,0
19164,1,2,4,1,6,2,1
19165,1,2,8,4,1,1,2
19166,1,2,5,9,3,1,1
19167,1,1,6,5,1,1,0
19168,1,2,1,0,6,1,1
19169,5,2,1,1,1,1,1
19170,1,2,7,5,5,1,1
19171,1,1,6,3,1,3,1
19172,1,1,7,2,3,1,0
19173,1,2,2,9,3,1,0
19174,7,1,11,9,1,1,1
19175,1,2,3,1,2,2,0
19176,1,2,2,0,5,1,1
19177,2,1,4,7,6,1,1
19178,1,2,4,2,5,1,0
19179,1,1,5,2,4,1,1
19180,9,1,5,1,4,2,2
19181,9,2,5,2,6,1,1
19182,2,2,4,2,1,1,1
19183,1,1,2,5,2,1,0
19184,1,1,1,0,1,1,0
19185,1,1,2,4,1,1,0
19186,2,2,5,4,4,3,0
19187,2,1,1,0,6,1,1
19188,1,1,4,6,5,3,1
19189,1,1,4,1,4,1,1
19190,1,2,1,8,2,1,1
19191,2,2,6,7,1,1,2
19192,7,2,4,5,5,1,1
19193,1,1,3,5,3,2,1
19194,1,1,5,5,1,1,1
19195,2,2,5,4,5,1,1
19196,7,2,9,0,6,1,1
19197,1,1,3,6,3,1,1
19198,2,2,3,2,6,1,1
19199,1,1,5,1,2,3,2
19200,1,1,8,4,4,1,1
19201,2,2,2,3,4,2,0
19202,9,2,7,2,1,1,0
19203,4,2,8,3,2,1,0
19204,1,1,3,5,5,1,2
19205,2,2,3,3,4,1,1
19206,1,2,6,6,5,1,0
19207,1,2,2,1,3,1,1
19208,1,2,3,2,2,1,1
19209,2,1,1,3,4,1,0
19210,9,1,3,0,2,3,0
19211,1,2,5,8,1,2,0
19212,1,2,2,7,4,1,1
19213,2,1,2,3,5,1,1
19214,1,1,7,1,6,1,2
19215,1,2,8,4,6,1,2
19216,4,2,6,4,1,1,1
19217,1,2,5,9,2,1,2
19218,1,1,5,3,1,1,0
19219,1,1,4,2,3,1,1
19220,1,2,5,4,1,1,0
19221,9,1,4,2,1,2,0
19222,2,1,1,3,6,1,1
19223,5,2,2,0,3,1,0
19224,1,2,5,4,1,1,1
19225,3,1,4,9,1,1,2
19226,1,1,2,4,4,1,1
19227,1,2,6,2,1,1,1
19228,1,2,2,3,2,1,0
19229,1,1,8,1,5,3,1
19230,2,2,4,3,6,1,0
19231,1,1,5,8,1,2,1
19232,1,1,6,2,2,1,0
19233,1,1,5,3,1,3,0
19234,1,2,9,5,1,1,0
19235,7,1,5,3,1,1,2
19236,9,2,8,1,1,1,2
19237,1,1,1,4,1,3,1
19238,6,1,12,7,3,1,1
19239,2,1,6,6,5,1,0
19240,2,2,5,3,1,1,0
19241,1,1,3,2,1,1,0
19242,6,1,2,1,1,1,0
19243,2,1,10,3,1,1,0
19244,5,1,1,4,1,1,1
19245,1,1,7,3,1,1,1
19246,9,2,2,0,4,2,0
19247,1,1,5,3,3,1,1
19248,2,1,3,8,6,1,1
19249,9,1,4,0,4,1,1
19250,1,2,8,6,1,1,1
19251,1,1,4,2,1,1,2
19252,1,2,4,3,1,1,1
19253,1,1,11,8,1,1,1
19254,5,1,2,5,1,1,0
19255,1,2,4,1,5,1,2
19256,1,2,5,4,1,2,0
19257,1,2,2,5,1,1,0
19258,1,1,1,4,1,1,0
19259,1,1,6,7,6,1,1
19260,1,2,9,5,6,1,1
19261,6,1,2,4,3,1,1
19262,9,2,6,6,4,1,2
19263,9,1,6,7,5,1,1
19264,1,2,2,7,6,1,1
19265,2,2,6,8,2,1,1
19266,1,1,5,1,3,1,1
19267,1,2,1,1,6,1,0
19268,1,2,9,5,3,1,0
19269,1,1,5,7,1,1,0
19270,1,1,7,0,2,3,2
19271,1,2,1,5,2,1,0
19272,1,1,2,3,2,1,0
19273,1,1,6,3,4,1,2
19274,9,2,1,4,1,1,1
19275,1,1,2,2,4,1,1
19276,6,1,3,5,4,1,0
19277,2,2,6,0,2,2,2
19278,1,2,5,4,2,1,2
19279,4,1,1,3,3,1,1
19280,1,1,2,3,1,1,0
19281,7,1,9,1,1,3,1
19282,4,2,2,7,3,1,1
19283,8,1,8,7,6,1,1
19284,2,1,1,8,1,1,2
19285,2,2,4,3,3,2,0
19286,6,2,2,3,3,2,2
19287,1,1,5,7,2,2,0
19288,1,1,1,5,1,1,0
19289,2,2,5,0,1,1,2
19290,1,2,2,1,3,1,1
19291,9,2,4,4,2,1,0
19292,1,1,8,2,1,1,0
19293,4,1,11,3,3,1,0
19294,1,2,10,1,1,1,0
19295,1,1,2,0,1,1,0
19296,1,1,5,0,2,3,0
19297,1,2,4,5,1,1,1
19298,1,1,6,0,2,1,2
19299,1,1,5,3,6,2,1
19300,1,1,3,5,6,1,1
19301,1,2,2,5,1,1,0
19302,1,1,4,4,1,1,1
19303,1,2,5,4,5,3,0
19304,2,2,6,1,3,2,0
19305,1,1,4,4,1,2,0
19306,2,2,7,0,1,1,0
19307,5,1,4,3,1,3,1
19308,1,1,1,2,1,1,2
19309,7,1,4,2,5,1,0
19310,6,2,8,5,2,1,2
19311,1,1,4,2,5,1,1
19312,2,2,9,6,3,1,0
19313,1,1,4,3,1,1,0
19314,1,1,9,3,5,1,1
19315,1,1,4,1,1,1,1
19316,1,2,5,5,3,1,1
19317,1,2,8,8,2,1,2
19318,1,2,2,3,2,1,1
19319,1,1,9,5,4,1,0
19320,4,1,7,5,5,1,0
19321,1,1,5,1,1,2,0
19322,2,2,4,5,1,1,1
19323,5,2,2,3,1,1,0
19324,2,1,7,6,6,1,0
19325,1,1,1,4,1,1,0
19326,1,2,2,1,1,1,0
19327,6,1,6,4,2,2,0
19328,6,2,4,5,5,1,1
19329,1,2,8,5,3,1,2
19330,1,2,7,2,5,1,1
19331,1,1,2,3,2,1,1
19332,3,1,6,2,5,1,1
19333,1,1,1,5,4,1,1
19334,2,1,3,1,1,1,1
19335,2,2,6,3,1,1,2
19336,4,1,7,3,3,1,0
19337,1,2,9,6,1,1,0
19338,7,2,3,5,4,1,0
19339,1,1,5,0,1,1,0
19340,1,2,9,5,4,2,2
19341,2,2,4,2,1,3,0
19342,7,2,4,2,1,1,0
19343,1,1,4,2,2,1,2
19344,1,1,3,3,4,1,1
19345,1,2,5,4,6,1,1
19346,1,2,2,6,2,1,0
19347,2,1,10,2,6,1,1
19348,1,1,6,2,3,3,1
19349,1,1,1,1,3,2,0
19350,1,2,5,4,4,1,1
19351,1,2,6,3,4,1,2
19352,1,2,3,2,4,1,0
19353,1,1,5,5,3,2,0
19354,1,2,6,2,2,1,1
19355,1,2,1,2,6,1,1
19356,9,1,4,6,4,1,0
19357,1,2,3,3,2,1,1
19358,1,1,5,6,5,1,0
19359,1,1,1,5,1,1,1
19360,1,2,2,2,4,1,2
19361,1,1,5,9,4,1,2
19362,1,2,2,2,5,2,0
19363,1,1,6,4,3,2,0
19364,2,2,3,2,6,1,1
19365,8,2,4,4,1,1,1
19366,1,1,3,0,2,2,2
19367,2,1,5,1,1,1,1
19368,6,1,8,5,3,1,1
19369,1,1,4,1,4,1,1
19370,1,2,5,5,3,1,1
19371,6,2,3,1,3,2,0
19372,8,2,7,5,2,1,2
19373,1,2,4,1,4,1,0
19374,1,1,4,9,6,1,0
19375,1,1,5,7,1,1,0
19376,1,1,5,7,4,1,1
19377,1,2,3,2,3,1,0
19378,1,1,2,2,1,1,1
19379,1,1,2,0,4,1,1
19380,1,2,7,2,2,1,1
19381,1,1,4,2,4,2,0
19382,2,2,9,4,1,1,2
19383,2,1,11,8,4,1,0
19384,1,1,6,2,1,1,0
19385,1,1,11,1,2,1,0
19386,1,1,4,2,5,2,0
19387,1,1,4,7,1,1,0
19388,1,2,3,3,1,1,1
19389,1,2,9,3,4,1,1
19390,1,1,4,2,1,3,1
19391,1,1,5,8,1,1,2
19392,1,2,5,1,6,1,2
19393,9,2,6,3,4,1,0
19394,1,2,6,0,3,1,1
19395,1,1,3,3,2,1,1
19396,1,1,4,2,2,1,1
19397,2,2,5,2,1,1,2
19398,1,1,6,5,1,3,1
19399,1,1,8,5,6,1,1
19400,1,2,2,2,1,1,1
19401,1,1,2,3,1,1,0
19402,9,2,6,0,5,1,1
19403,1,1,5,4,4,1,1
19404,1,1,3,7,2,1,2
19405,5,2,3,2,1,2,0
19406,2,2,2,0,1,1,1
19407,1,2,9,2,1,1,0
19408,1,2,7,0,1,1,1
19409,1,1,7,3,4,1,2
19410,2,2,5,3,2,1,2
19411,8,2,3,2,2,1,0
19412,1,1,4,3,1,2,1
19413,1,2,1,0,4,1,1
19414,1,1,4,4,2,1,1
19415,4,1,5,2,1,1,2
19416,1,1,4,0,2,1,0
19417,1,1,8,1,1,2,0
19418,1,2,10,1,3,1,0
19419,1,2,6,1,1,2,0
19420,1,1,5,4,1,1,0
19421,1,1,2,5,3,2,0
19422,1,2,3,1,3,1,1
19423,1,2,7,8,6,2,0
19424,1,1,9,7,4,1,0
19425,1,2,4,6,3,1,0
19426,1,2,12,2,1,1,1
19427,1,2,9,3,6,1,0
19428,1,2,1,1,1,1,1
19429,9,2,5,5,4,2,1
19430,9,1,4,0,1,1,2
19431,1,2,2,3,6,1,0
19432,1,2,6,1,6,1,0
19433,1,2,6,2,6,1,1
19434,9,1,2,4,3,1,1
19435,1,1,9,2,2,3,2
19436,4,1,8,9,3,1,1
19437,7,1,8,3,5,1,1
19438,1,1,5,6,4,2,0
19439,1,2,7,4,6,1,1
19440,7,1,6,3,2,1,1
19441,1,1,2,4,3,3,0
19442,4,1,2,2,1,1,0
19443,8,1,3,3,4,2,0
19444,2,2,8,5,1,1,1
19445,1,2,4,2,4,1,0
19446,1,1,9,7,6,1,1
19447,6,2,5,0,6,1,2
19448,1,2,9,1,6,1,1
19449,2,2,2,5,5,1,0
19450,8,2,6,7,2,1,0
19451,7,2,5,4,6,1,2
19452,1,1,5,6,2,1,0
19453,1,2,4,0,1,3,1
19454,1,1,2,2,4,2,0
19455,9,2,2,2,1,1,1
19456,1,2,2,2,1,1,1
19457,1,1,4,3,3,1,0
19458,1,1,7,2,3,1,0
19459,6,2,2,4,4,1,0
19460,6,1,10,9,3,1,0
19461,2,1,4,7,6,1,1
19462,9,1,8,9,3,2,0
19463,4,2,5,9,4,1,2
19464,6,2,3,2,2,3,0
19465,1,2,4,4,2,1,0
19466,1,1,2,0,1,1,1
19467,1,1,3,1,1,1,0
19468,6,2,1,4,4,2,0
19469,1,2,3,0,5,1,2
19470,1,2,4,4,1,1,0
19471,1,1,3,1,4,1,1
19472,1,1,6,3,2,1,1
19473,9,2,8,2,6,1,0
19474,4,2,7,5,5,1,0
19475,8,1,3,0,2,1,2
19476,1,1,3,1,1,2,0
19477,7,2,9,2,6,1,1
19478,1,1,7,6,4,1,0
19479,1,1,6,0,1,1,2
19480,1,1,5,6,4,1,2
19481,1,1,5,3,4,1,1
19482,1,2,5,3,2,2,1
19483,1,2,2,1,2,1,0
19484,6,1,10,5,4,1,1
19485,1,2,10,2,3,3,0
19486,2,2,5,2,6,1,2
19487,2,1,4,2,4,1,1
19488,2,1,6,5,2,3,0
19489,1,2,4,4,6,1,2
19490,1,2,5,1,1,1,1
19491,2,2,6,2,5,1,1
19492,9,2,4,3,2,3,1
19493,6,2,4,3,3,1,1
19494,7,2,8,2,1,1,1
19495,1,1,4,3,1,1,0
19496,3,1,5,2,2,2,0
19497,9,2,4,4,3,2,0
19498,9,2,4,0,6,2,0
19499,1,2,5,5,6,1,2
19500,1,2,4,7,4,1,2
19501,1,2,2,7,2,1,0
19502,1,1,5,3,2,2,0
19503,1,1,6,4,6,1,0
19504,1,2,5,2,6,1,0
19505,2,1,4,2,5,1,1
19506,1,2,4,3,5,1,1
19507,1,2,3,4,1,1,0
19508,2,1,2,0,3,1,0
19509,1,1,3,0,4,3,0
19510,1,1,2,1,1,1,0
19511,2,2,1,0,4,2,0
19512,1,2,5,1,4,2,0
19513,1,1,5,2,6,1,2
19514,1,1,6,4,5,1,1
19515,2,1,5,1,1,2,1
19516,1,2,9,2,2,3,2
19517,1,2,5,5,6,1,0
19518,1,1,6,3,2,1,0
19519,2,2,5,4,3,2,0
19520,9,1,3,4,2,2,0
19521,1,2,4,6,2,1,2
19522,1,2,2,1,2,2,0
19523,1,1,8,5,2,3,0
19524,1,1,5,1,1,1,1
19525,1,1,3,0,1,2,0
19526,1,2,4,4,6,1,2
19527,1,1,5,0,2,1,0
19528,1,2,8,2,4,1,0
19529,1,2,6,4,1,2,0
19530,1,2,4,3,6,1,0
19531,2,2,5,3,6,1,2
19532,8,1,6,3,2,1,2
19533,9,2,10,8,1,1,0
19534,1,1,3,2,4,1,1
19535,2,2,7,3,1,1,0
19536,1,1,7,8,6,1,2
19537,1,1,5,3,2,1,2
19538,1,1,7,9,1,1,1
19539,1,2,6,4,6,1,1
19540,1,2,8,2,1,1,0
19541,1,1,6,2,5,1,0
19542,2,1,5,4,1,1,1
19543,1,2,1,6,1,1,0
19544,1,1,2,0,5,2,0
19545,1,2,3,4,6,1,1
19546,1,2,3,1,4,3,0
19547,1,1,5,5,4,2,0
19548,4,1,5,5,1,1,2
19549,7,2,3,2,3,1,1
19550,2,1,3,6,2,1,0
19551,1,2,6,1,3,2,1
19552,1,2,5,3,1,2,0
19553,1,1,8,4,2,1,1
19554,1,1,8,5,1,1,0
19555,1,1,2,2,6,1,2
19556,1,2,5,3,3,1,2
19557,2,2,8,6,4,1,1
19558,1,1,2,1,6,1,2
19559,2,1,6,1,4,2,0
19560,1,1,6,1,1,1,0
19561,1,2,6,3,3,1,2
19562,1,1,4,4,2,1,1
19563,1,2,2,2,1,1,1
19564,1,2,4,5,1,1,1
19565,1,2,3,0,5,3,0
19566,1,1,8,4,4,1,0
19567,2,2,7,1,5,1,0
19568,1,2,5,0,4,1,1
19569,1,1,5,2,1,3,1
19570,1,2,2,3,2,1,0
19571,1,2,3,1,1,2,0
19572,1,1,7,2,2,2,0
19573,1,2,3,0,2,3,0
19574,1,1,4,4,6,1,1
19575,1,1,7,2,4,3,0
19576,6,1,6,1,6,1,0
19577,1,2,5,2,4,2,0
19578,1,2,9,5,6,1,0
19579,1,1,1,5,2,3,1
19580,3,2,6,9,6,1,2
19581,1,2,4,4,5,1,2
19582,2,2,3,5,1,1,0
19583,1,1,8,2,1,1,1
19584,1,2,5,7,4,1,1
19585,9,1,5,5,1,1,1
19586,2,1,3,2,5,1,1
19587,1,2,1,3,1,1,1
19588,1,2,3,6,1,1,1
19589,1,2,3,1,2,2,2
19590,1,2,9,0,1,1,1
19591,9,2,1,2,4,1,1
19592,1,2,4,1,5,1,1
19593,1,1,3,1,5,1,1
19594,1,2,5,8,1,1,0
19595,1,2,5,1,2,1,1
19596,1,2,2,3,1,1,1
19597,9,1,7,4,2,1,0
19598,2,2,9,1,2,1,0
19599,2,1,4,3,4,1,0
19600,1,2,2,6,5,1,0
19601,1,1,2,1,1,2,0
19602,1,2,6,3,2,3,1
19603,9,1,3,5,1,1,0
19604,7,2,1,4,6,1,0
19605,2,2,4,3,3,2,2
19606,2,1,5,4,4,1,2
19607,1,1,5,0,1,2,0
19608,1,2,4,2,2,1,1
19609,6,2,6,7,3,1,0
19610,1,2,3,4,1,2,0
19611,1,1,4,3,1,1,0
19612,5,1,2,0,4,1,2
19613,5,1,3,0,5,2,0
19614,1,1,4,5,2,1,2
19615,6,2,1,4,6,1,2
19616,8,1,8,9,1,1,1
19617,1,1,3,6,4,3,1
19618,1,1,5,8,1,1,2
19619,1,1,3,5,1,1,0
19620,1,1,2,1,1,1,0
19621,4,2,3,5,4,1,2
19622,1,2,2,1,2,2,1
19623,1,1,4,9,5,3,1
19624,1,1,2,2,3,1,0
19625,4,1,6,5,1,1,2
19626,1,1,8,6,1,2,0
19627,1,1,6,7,1,1,1
19628,1,2,6,1,3,3,2
19629,2,2,4,1,4,1,1
19630,9,2,3,4,4,1,0
19631,2,1,5,4,3,3,0
19632,1,2,6,4,2,1,1
19633,3,2,2,7,5,1,0
19634,2,2,7,6,6,1,0
19635,4,2,9,9,3,1,1
19636,1,1,5,5,4,1,0
19637,2,2,1,1,1,1,1
19638,1,2,4,5,3,1,0
19639,2,2,7,4,3,1,0
19640,6,2,5,4,4,1,1
19641,1,2,2,4,1,1,0
19642,6,2,3,2,1,1,1
19643,1,2,5,7,2,1,0
19644,7,1,4,1,1,1,0
19645,1,2,7,2,5,1,2
19646,1,2,5,6,1,1,1
19647,1,1,2,2,3,1,0
19648,9,1,3,9,6,1,0
19649,7,2,7,5,3,1,1
19650,7,1,9,1,1,1,0
19651,1,1,1,5,3,1,0
19652,1,1,4,7,1,1,0
19653,1,2,7,5,4,3,2
19654,6,2,7,3,1,1,1
19655,1,1,4,2,2,1,0
19656,1,1,8,2,1,1,1
19657,1,1,3,5,2,3,0
19658,7,2,4,3,2,2,0
19659,1,1,5,5,1,1,1
19660,1,1,6,3,4,1,1
19661,6,1,5,6,4,1,1
19662,1,2,9,8,3,1,1
19663,2,1,12,6,5,1,0
19664,1,2,5,2,3,1,1
19665,1,2,5,1,3,1,1
19666,4,1,5,3,6,1,2
19667,2,2,6,1,4,2,0
19668,1,1,4,3,3,1,1
19669,1,2,5,2,1,1,1
19670,2,1,3,5,1,1,1
19671,1,1,9,5,5,3,1
19672,2,2,7,5,5,1,1
19673,1,2,3,3,3,1,2
19674,1,2,2,2,4,1,1
19675,1,2,1,4,2,3,1
19676,9,1,1,3,3,3,0
19677,6,1,1,2,1,1,0
19678,1,2,3,0,1,1,1
19679,1,1,7,3,2,1,0
19680,1,2,2,0,3,2,1
19681,1,2,2,2,1,1,0
19682,8,1,5,0,4,3,1
19683,1,1,4,7,1,2,0
19684,1,2,4,8,5,3,0
19685,2,1,6,7,3,1,1
19686,9,2,4,3,1,2,1
19687,2,2,4,0,3,1,1
19688,1,1,8,2,1,2,0
19689,9,1,2,1,3,1,0
19690,2,1,4,2,4,1,1
19691,6,1,4,6,2,1,1
19692,1,1,8,7,3,1,0
19693,1,2,5,5,3,1,1
19694,5,2,8,4,5,1,2
19695,1,1,2,4,1,3,1
19696,1,2,1,3,1,3,1
19697,1,2,2,2,1,2,0
19698,1,1,6,2,2,1,0
19699,1,2,2,5,5,3,1
19700,1,2,6,2,1,1,0
19701,7,2,9,4,2,1,0
19702,1,2,1,4,2,3,1
19703,1,1,5,5,5,1,1
19704,2,1,8,2,3,1,1
19705,1,1,3,6,1,1,2
19706,1,1,7,6,1,1,0
19707,1,1,6,1,1,2,0
19708,8,2,2,1,3,1,1
19709,1,1,4,3,2,2,0
19710,2,2,6,4,2,1,2
19711,1,2,11,5,1,1,0
19712,9,1,9,4,1,3,1
19713,1,1,3,3,1,1,0
19714,2,1,7,0,4,1,0
19715,1,1,5,5,1,1,1
19716,1,2,2,3,5,1,1
19717,1,1,1,3,3,1,0
19718,1,1,9,3,1,1,0
19719,6,1,2,1,3,1,0
19720,2,1,2,1,4,3,1
19721,1,2,4,2,6,1,1
19722,1,1,5,4,1,1,1
19723,1,1,9,4,4,1,1
19724,1,2,6,2,2,1,0
19725,1,2,5,2,2,2,0
19726,5,2,1,2,2,3,0
19727,1,2,5,1,6,1,1
19728,4,2,5,3,5,1,2
19729,1,1,6,9,1,1,1
19730,9,1,4,7,6,1,0
19731,1,2,2,4,5,1,0
19732,1,2,2,0,5,1,1
19733,1,2,8,4,1,1,1
19734,1,2,5,4,3,3,0
19735,7,1,7,5,1,1,0
