,SEX,RAC1P,MSP,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE
7554,2,9,1,1,1,7,0
7555,1,2,1,3,1,7,2
7556,1,5,1,3,1,2,2
7557,1,6,2,2,2,7,0
7558,2,3,1,1,1,7,2
7559,2,5,1,3,1,7,2
7560,1,6,6,3,2,12,8
7561,1,2,1,2,2,11,0
7562,1,3,4,1,1,3,0
7563,1,2,1,1,1,7,0
7564,1,4,1,2,0,7,6
7565,1,3,1,3,1,7,6
7566,1,5,1,3,0,7,1
7567,1,2,1,3,1,1,1
7568,2,5,1,2,1,7,0
7569,1,3,1,3,1,7,5
7570,1,2,1,3,1,7,0
7571,1,6,2,2,2,7,4
7572,1,2,1,3,1,3,9
7573,2,6,1,2,2,11,6
7574,1,2,1,2,1,7,4
7575,1,2,1,3,1,2,4
7576,1,3,2,1,1,7,4
7577,1,2,6,3,1,7,7
7578,1,2,1,1,1,3,0
7579,1,2,2,3,1,7,1
7580,1,3,1,3,2,2,8
7581,2,3,1,2,1,7,3
7582,1,2,2,3,1,7,0
7583,2,2,1,1,1,7,4
7584,1,5,1,3,1,7,1
7585,1,3,1,1,1,7,0
7586,1,5,1,1,1,7,8
7587,1,2,1,1,1,12,0
7588,1,6,1,3,1,11,0
7589,1,2,1,2,1,7,1
7590,1,5,2,3,1,7,0
7591,1,5,1,1,1,7,8
7592,1,5,1,2,0,7,8
7593,2,5,1,1,2,7,8
7594,2,8,1,3,1,7,5
7595,1,2,2,3,1,7,0
7596,1,1,6,2,1,7,5
7597,1,5,1,2,1,7,5
7598,1,5,1,3,2,3,1
7599,1,1,2,3,1,7,2
7600,1,6,1,1,1,7,5
7601,2,8,1,2,0,7,1
7602,1,2,1,3,1,7,0
7603,1,3,2,3,1,7,0
7604,1,2,1,1,1,11,1
7605,1,7,1,3,2,7,0
7606,1,6,1,1,1,7,0
7607,1,6,6,2,1,11,3
7608,1,2,1,3,0,5,0
7609,1,9,1,3,1,7,8
7610,1,5,3,2,1,7,0
7611,1,5,1,1,1,3,0
7612,1,2,1,1,1,7,2
7613,2,4,1,3,1,2,1
7614,1,6,1,1,1,7,0
7615,1,2,1,1,1,7,2
7616,1,6,6,1,1,7,6
7617,1,2,2,3,0,7,1
7618,2,6,1,1,1,7,0
7619,1,2,1,1,1,7,0
7620,2,2,1,2,0,7,1
7621,1,2,1,1,1,7,5
7622,1,6,1,1,1,7,4
7623,1,6,1,3,1,7,4
7624,1,2,1,1,1,6,7
7625,1,4,2,2,2,12,0
7626,1,2,6,1,1,3,6
7627,1,5,1,2,1,4,6
7628,1,5,1,3,1,6,2
7629,1,5,2,2,1,7,1
7630,1,6,6,2,0,7,2
7631,1,2,1,3,1,7,0
7632,1,2,1,1,2,7,6
7633,1,2,1,2,0,7,2
7634,1,2,1,3,1,11,9
7635,2,1,1,2,1,7,0
7636,1,3,1,1,1,7,0
7637,1,5,2,2,1,7,0
7638,1,6,1,1,0,7,9
7639,1,2,6,3,1,7,5
7640,1,2,1,1,2,7,5
7641,1,5,2,1,1,2,2
7642,1,5,1,3,1,7,0
7643,1,2,1,2,1,7,6
7644,1,3,1,2,1,2,4
7645,1,5,1,3,1,7,2
7646,1,3,6,1,1,7,6
7647,2,1,6,1,2,7,9
7648,1,6,6,3,2,7,0
7649,1,5,2,2,1,7,4
7650,1,2,1,3,0,2,0
7651,1,6,6,1,2,7,0
7652,1,2,4,3,1,12,0
7653,1,7,1,1,1,7,0
7654,1,2,1,2,1,7,0
7655,1,5,1,1,1,7,1
7656,1,5,2,2,1,7,3
7657,1,5,1,1,2,7,2
7658,1,2,1,1,1,7,9
7659,1,8,1,1,1,7,0
7660,1,5,2,3,1,7,9
7661,2,2,6,1,1,7,0
7662,1,2,6,2,0,1,9
7663,1,2,1,1,1,7,4
7664,2,6,1,1,1,7,3
7665,1,5,1,1,1,7,5
7666,1,6,1,1,0,7,1
7667,1,5,1,1,1,7,8
7668,1,2,1,3,0,7,9
7669,1,6,1,1,1,7,0
7670,1,5,1,3,1,7,5
7671,1,3,6,1,1,1,4
7672,1,2,6,3,1,7,2
7673,2,2,1,3,1,3,4
7674,1,2,1,2,1,7,2
7675,2,1,1,2,1,7,2
7676,1,5,1,3,0,3,2
7677,1,3,1,3,2,6,5
7678,2,5,1,3,1,7,4
7679,1,3,2,1,1,9,0
7680,1,2,2,3,1,7,0
7681,1,8,1,1,2,7,0
7682,2,5,1,2,1,3,0
7683,1,5,1,2,1,1,0
7684,1,2,1,2,1,7,1
7685,2,2,1,1,1,7,5
7686,1,3,6,2,1,1,0
7687,1,5,1,1,1,6,2
7688,1,6,1,3,1,1,2
7689,1,2,1,1,1,3,2
7690,1,3,6,1,2,7,7
7691,1,2,1,1,1,7,0
7692,1,3,1,3,1,7,0
7693,1,1,1,2,0,2,0
7694,2,1,1,1,1,4,6
7695,1,2,6,1,2,7,5
7696,1,5,2,3,1,7,0
7697,2,3,6,3,1,7,2
7698,1,5,2,3,1,7,0
7699,1,3,1,2,0,7,3
7700,1,5,2,1,1,3,6
7701,1,2,1,2,1,8,0
7702,2,2,1,2,1,7,0
7703,1,2,2,3,1,7,3
7704,1,5,2,2,2,6,2
7705,2,5,1,2,2,7,0
7706,1,2,1,1,1,12,0
7707,1,3,1,1,1,7,4
7708,1,2,1,3,2,7,6
7709,1,2,6,1,1,7,0
7710,1,6,1,3,2,5,0
7711,2,6,6,3,1,7,4
7712,1,3,1,3,1,7,0
7713,2,6,2,1,1,3,1
7714,1,5,1,1,1,7,0
7715,1,2,2,2,1,1,0
7716,1,2,2,1,1,3,1
7717,1,6,6,2,1,7,0
7718,1,3,1,3,1,7,0
7719,1,2,1,1,1,11,3
7720,1,5,1,2,2,7,9
7721,1,2,2,1,1,7,0
7722,2,2,1,1,1,7,7
7723,1,2,1,2,1,7,0
7724,1,5,1,3,1,6,9
7725,1,2,1,1,2,11,3
7726,1,4,1,1,2,7,1
7727,1,8,2,3,2,7,4
7728,1,3,1,1,1,3,5
7729,1,2,2,2,0,1,0
7730,1,5,1,3,1,7,1
7731,2,3,1,1,1,7,0
7732,1,2,2,1,1,6,0
7733,1,2,1,1,1,7,0
7734,1,2,1,1,0,7,0
7735,1,2,1,1,2,7,6
7736,1,2,1,1,1,3,0
7737,1,5,1,1,1,12,0
7738,1,2,1,3,1,1,2
7739,1,2,1,1,1,7,3
7740,1,5,1,1,1,1,5
7741,1,2,6,3,1,6,0
7742,2,3,1,3,1,7,0
7743,1,2,2,1,1,7,8
7744,2,6,1,3,1,7,0
7745,1,5,2,3,1,3,2
7746,1,2,1,1,1,7,3
7747,1,3,2,1,2,7,1
7748,2,2,1,1,0,7,0
7749,1,2,2,3,1,7,2
7750,2,5,2,3,2,3,9
7751,1,3,6,3,1,3,9
7752,1,5,1,3,1,12,0
7753,1,5,1,2,1,12,6
7754,2,2,2,2,1,7,0
7755,1,2,6,2,0,7,0
7756,1,2,1,3,1,7,9
7757,1,2,6,3,2,7,5
7758,1,6,1,1,2,7,5
7759,1,2,1,3,1,7,9
7760,1,2,6,3,1,7,0
7761,1,2,1,2,0,7,0
7762,1,7,6,3,2,4,2
7763,1,5,1,2,1,7,8
7764,2,9,4,2,1,7,3
7765,2,5,1,1,1,2,2
7766,1,2,1,1,1,2,9
7767,2,1,2,1,1,7,6
7768,1,2,1,3,2,4,5
7769,1,5,1,3,1,7,3
7770,1,2,1,3,1,7,3
7771,1,3,1,3,1,7,0
7772,1,5,1,1,1,7,0
7773,2,6,1,3,1,7,1
7774,1,5,1,3,2,7,0
7775,1,2,1,3,1,7,1
7776,1,2,1,1,1,12,4
7777,2,2,1,3,1,7,1
7778,1,3,1,3,1,7,2
7779,1,6,1,2,2,7,2
7780,1,3,2,3,1,7,6
7781,1,6,6,2,1,7,0
7782,1,5,1,3,1,7,4
7783,1,3,1,3,1,3,0
7784,1,3,2,3,1,7,0
7785,2,2,1,3,2,7,4
7786,2,9,1,1,1,10,0
7787,1,2,1,3,1,7,0
7788,2,5,1,2,1,7,0
7789,1,5,1,2,1,7,0
7790,1,6,6,3,1,7,0
7791,1,2,1,3,1,7,3
7792,1,7,2,3,1,7,4
7793,1,4,1,1,1,1,9
7794,2,8,2,1,1,7,9
7795,2,3,1,1,0,7,1
7796,1,2,2,2,2,7,0
7797,1,8,1,1,1,7,2
7798,1,3,1,2,1,7,1
7799,1,2,2,1,1,7,9
7800,1,6,1,1,1,7,0
7801,1,2,1,3,1,7,0
7802,1,2,2,2,1,7,3
7803,1,3,1,3,2,7,6
7804,2,5,1,2,1,7,0
7805,1,6,1,1,1,7,0
7806,2,5,1,2,1,7,0
7807,2,7,1,3,2,7,3
7808,1,2,6,2,0,7,0
7809,1,5,1,2,1,1,1
7810,2,6,2,1,1,7,6
7811,1,2,1,3,1,7,5
7812,1,1,1,1,1,7,0
7813,1,2,4,1,1,7,0
7814,1,5,1,3,1,12,6
7815,1,2,1,1,1,7,1
7816,1,5,1,1,1,2,8
7817,1,2,4,3,1,7,5
7818,1,2,1,1,1,7,0
7819,1,2,6,1,1,1,1
7820,1,6,1,2,1,7,0
7821,1,6,1,1,1,2,7
7822,1,6,1,1,1,7,0
7823,1,3,6,2,2,7,2
7824,1,2,4,2,1,7,0
7825,2,2,2,1,1,1,7
7826,1,2,2,2,1,7,0
7827,1,2,1,1,1,7,5
7828,2,2,1,3,1,6,2
7829,1,2,1,1,2,7,9
7830,1,2,2,2,0,9,5
7831,1,9,1,1,1,7,9
7832,1,6,1,3,1,11,0
7833,1,2,1,2,1,7,5
7834,1,2,1,1,1,7,0
7835,2,2,6,2,1,7,9
7836,2,5,1,2,1,7,2
7837,1,2,1,2,1,7,4
7838,1,3,1,3,2,7,2
7839,1,2,1,1,1,9,0
7840,2,5,1,3,1,7,1
7841,2,5,1,3,1,7,2
7842,1,2,1,3,0,7,4
7843,1,2,1,1,1,7,1
7844,1,9,2,3,1,7,0
7845,1,2,1,3,1,11,0
7846,1,2,1,1,0,7,1
7847,1,3,1,1,2,12,3
7848,2,7,1,1,1,7,0
7849,1,2,1,3,1,6,8
7850,1,2,1,3,1,6,0
7851,1,9,1,2,0,1,3
7852,1,2,1,3,1,7,0
7853,1,2,1,3,1,7,1
7854,1,5,1,1,1,3,0
7855,1,5,1,3,1,7,0
7856,1,2,1,3,1,12,4
7857,1,4,1,2,1,6,1
7858,1,2,1,1,1,7,6
7859,2,5,1,3,1,7,4
7860,1,2,2,1,2,7,0
7861,1,5,2,1,1,3,1
7862,1,5,2,2,2,7,6
7863,2,2,1,1,1,7,2
7864,1,2,1,2,1,7,0
7865,1,6,6,1,0,7,1
7866,1,2,2,1,1,7,0
7867,2,2,1,3,1,3,1
7868,2,2,6,1,1,7,3
7869,1,5,1,3,1,3,4
7870,1,4,2,2,1,7,2
7871,2,2,1,3,1,7,0
7872,1,2,1,1,1,7,2
7873,1,5,1,2,2,6,3
7874,1,9,1,1,2,1,4
7875,2,6,1,2,1,7,2
7876,1,5,1,2,2,4,2
7877,1,8,1,1,1,7,2
7878,1,5,1,1,1,7,6
7879,1,2,1,3,2,7,4
7880,2,2,6,1,1,7,8
7881,1,5,1,2,1,6,3
7882,1,6,1,2,0,7,0
7883,1,3,1,2,1,3,7
7884,1,5,1,3,1,7,4
7885,2,2,2,3,1,9,0
7886,1,1,1,1,1,2,0
7887,1,2,2,1,1,7,0
7888,1,2,1,3,1,7,0
7889,1,6,1,1,1,7,0
7890,1,6,6,1,2,1,0
7891,1,5,1,1,2,3,4
7892,1,5,1,3,1,7,5
7893,1,2,1,1,0,7,2
7894,1,2,6,3,1,7,7
7895,1,2,1,1,1,7,7
7896,1,6,1,3,1,7,2
7897,1,2,1,1,1,7,2
7898,1,5,1,2,2,6,1
7899,1,6,1,1,1,11,0
7900,1,5,1,3,1,7,2
7901,1,5,1,3,1,7,6
7902,2,5,1,3,1,7,1
7903,1,6,1,1,1,7,9
7904,1,2,2,3,1,7,2
7905,1,6,1,1,2,7,2
7906,1,2,1,1,2,7,0
7907,1,5,1,3,1,3,0
7908,1,3,1,1,1,7,2
7909,1,2,1,1,1,7,1
7910,1,2,2,3,1,7,2
7911,2,3,1,3,1,11,3
7912,1,2,1,3,1,7,1
7913,1,4,1,1,1,7,3
7914,2,9,1,1,1,3,5
7915,2,5,1,2,1,7,2
7916,1,5,1,1,0,8,0
7917,1,2,6,1,1,4,0
7918,2,3,6,3,2,7,0
7919,1,6,1,1,1,3,0
7920,1,2,1,3,1,7,1
7921,1,2,1,2,1,7,1
7922,1,2,1,3,1,7,1
7923,1,5,2,3,1,7,2
7924,1,2,1,1,0,2,0
7925,1,2,1,1,1,7,0
7926,1,6,6,3,1,11,0
7927,1,6,6,2,1,7,6
7928,1,2,1,3,0,2,9
7929,1,5,1,3,1,7,0
7930,1,5,1,1,2,7,0
7931,1,2,1,1,1,7,0
7932,2,2,1,2,1,7,2
7933,1,5,2,3,1,7,0
7934,2,2,1,3,2,7,3
7935,1,6,1,3,1,7,3
7936,1,6,2,2,0,7,0
7937,1,6,6,1,1,7,2
7938,1,2,1,1,1,7,3
7939,1,2,1,1,1,12,0
7940,1,5,2,1,1,11,0
7941,1,3,6,2,1,7,8
7942,2,2,1,2,0,7,0
7943,1,6,1,1,1,7,6
7944,1,5,2,3,2,3,0
7945,2,6,1,1,0,7,0
7946,1,3,2,2,1,9,1
7947,1,5,1,3,2,7,8
7948,1,2,1,1,2,7,3
7949,1,5,6,1,1,7,4
7950,1,5,6,2,1,4,0
7951,1,2,1,1,1,6,1
7952,1,2,1,1,1,12,0
7953,1,6,1,1,1,7,4
7954,1,7,3,1,1,7,2
7955,1,6,6,1,2,3,9
7956,1,6,1,3,1,7,3
7957,1,5,1,1,1,7,8
7958,1,2,1,3,1,7,5
7959,1,5,1,3,1,7,8
7960,1,5,1,3,1,7,0
7961,1,5,1,2,1,7,4
7962,1,2,1,1,1,7,0
7963,1,5,1,3,1,3,0
7964,1,3,1,1,2,7,0
7965,1,2,1,3,1,7,2
7966,1,2,6,1,1,7,4
7967,1,6,6,3,2,7,0
7968,1,2,1,1,0,6,2
7969,1,2,1,1,1,7,0
7970,1,6,1,2,1,7,3
7971,1,5,1,3,1,7,3
7972,1,8,1,1,1,2,7
7973,1,2,2,3,1,7,3
7974,1,1,1,1,2,1,3
7975,1,6,1,1,2,7,5
7976,1,2,1,2,2,6,2
7977,1,2,6,1,1,7,7
7978,2,4,2,1,1,7,0
7979,1,4,2,1,1,7,2
7980,1,2,2,1,1,1,3
7981,1,8,1,1,2,6,9
7982,2,9,1,1,1,7,0
7983,1,5,1,1,0,9,0
7984,1,5,1,3,1,7,2
7985,1,5,1,2,0,7,1
7986,1,6,1,2,1,3,0
7987,1,4,1,1,1,7,2
7988,1,2,1,1,1,7,0
7989,1,6,6,3,0,7,0
7990,1,9,1,2,2,11,0
7991,1,2,2,2,0,7,0
7992,1,2,1,3,1,7,0
7993,1,5,1,1,2,2,2
7994,2,5,2,2,0,7,8
7995,2,5,2,1,1,1,6
7996,2,6,1,1,2,7,0
7997,1,2,2,1,1,7,6
7998,1,6,6,1,0,12,5
7999,2,5,2,3,1,7,6
8000,1,6,6,2,1,2,6
8001,1,5,1,2,1,7,0
8002,1,2,1,1,1,11,0
8003,1,2,1,1,2,7,0
8004,1,5,3,3,0,7,9
8005,1,5,1,3,1,3,0
8006,2,6,2,3,1,7,0
8007,1,5,1,3,1,12,0
8008,2,2,1,2,1,7,8
8009,1,5,1,3,1,7,5
8010,2,2,2,1,1,7,2
8011,2,2,6,3,0,7,6
8012,1,5,2,1,1,7,8
8013,1,6,1,1,1,7,0
8014,2,2,2,3,1,7,0
8015,1,6,2,1,1,7,1
8016,1,6,1,3,1,3,0
8017,1,2,1,1,1,3,3
8018,1,2,2,1,1,7,5
8019,1,3,4,1,1,1,0
8020,1,6,2,3,1,7,0
8021,1,5,2,2,2,7,0
8022,1,2,2,2,1,7,0
8023,1,2,6,3,1,7,8
8024,1,6,1,3,1,2,6
8025,1,6,6,1,1,7,0
8026,1,6,1,3,1,11,1
8027,1,2,1,1,1,7,8
8028,1,5,1,2,1,7,5
8029,1,2,6,1,1,7,0
8030,1,2,6,3,0,12,5
8031,1,2,1,2,1,6,8
8032,1,3,1,2,1,7,0
8033,1,2,1,1,1,7,2
8034,1,2,6,1,0,7,0
8035,1,5,2,3,1,12,0
8036,2,9,1,1,0,7,0
8037,1,3,1,2,1,7,2
8038,2,6,6,1,1,7,0
8039,1,2,1,3,1,7,2
8040,1,2,2,3,0,7,0
8041,1,5,2,2,1,7,0
8042,1,3,1,1,1,7,0
8043,2,5,1,3,1,7,0
8044,1,2,4,2,0,1,5
8045,1,2,6,2,1,7,0
8046,1,5,1,3,1,7,6
8047,2,9,1,2,1,7,6
8048,1,5,1,3,1,7,0
8049,1,5,3,1,1,7,1
8050,1,2,6,3,1,7,2
8051,1,2,1,1,1,4,1
8052,1,6,6,1,1,3,6
8053,1,5,1,2,1,7,8
8054,1,6,1,3,2,7,8
8055,2,5,1,1,1,7,0
8056,1,2,1,3,1,7,7
8057,2,3,3,1,1,6,5
8058,1,2,1,3,2,7,0
8059,1,5,1,3,1,12,5
8060,1,3,1,2,2,7,0
8061,1,5,2,3,0,7,0
8062,1,6,1,1,2,7,6
8063,1,3,6,1,1,7,1
8064,1,2,1,3,1,7,5
8065,1,5,1,3,1,7,0
8066,1,2,1,3,1,7,1
8067,1,9,1,3,1,7,1
8068,1,2,4,3,2,1,3
8069,2,8,1,3,1,7,0
8070,1,6,6,3,0,7,0
8071,1,2,1,2,1,7,0
8072,2,2,1,1,1,7,4
8073,1,9,1,1,1,7,2
8074,1,6,1,1,1,11,1
8075,2,2,1,1,1,8,0
8076,1,6,1,3,1,7,0
8077,1,5,2,1,1,7,0
8078,1,5,1,3,1,4,7
8079,1,5,1,3,1,7,0
8080,1,6,1,2,1,7,0
8081,1,5,1,2,1,3,2
8082,2,2,1,1,1,8,1
8083,1,5,2,2,1,7,7
8084,2,6,2,1,1,7,0
8085,1,7,2,3,1,6,2
8086,1,2,1,1,1,1,0
8087,2,1,1,3,1,7,8
8088,1,2,2,1,0,7,1
8089,2,2,2,1,2,7,6
8090,1,2,1,3,1,7,2
8091,2,9,1,1,1,7,8
8092,1,8,1,2,1,11,9
8093,1,9,2,3,1,3,0
8094,1,6,1,3,1,7,4
8095,2,6,2,2,1,7,6
8096,1,2,1,2,1,7,0
8097,1,2,2,2,1,7,4
8098,1,3,1,3,1,11,2
8099,1,2,1,3,1,6,3
8100,1,5,1,2,1,7,5
8101,1,5,1,2,1,7,2
8102,1,3,1,3,2,7,1
8103,1,2,1,3,1,7,2
8104,1,2,1,1,1,7,5
8105,1,6,1,1,1,1,0
8106,2,2,6,3,1,11,5
8107,1,5,1,1,1,7,0
8108,1,2,1,1,1,7,2
8109,1,2,1,2,1,7,0
8110,1,2,2,3,1,2,2
8111,1,1,2,1,0,8,2
8112,1,6,1,1,1,7,0
8113,1,6,6,3,1,11,1
8114,1,3,1,1,1,3,9
8115,1,6,1,3,1,7,5
8116,1,6,1,2,1,7,5
8117,1,6,6,1,1,4,9
8118,1,6,1,1,2,7,8
8119,1,2,2,1,1,7,0
8120,1,6,6,3,2,7,3
8121,2,5,1,1,1,3,5
8122,1,2,1,1,1,7,0
8123,2,5,1,1,1,2,0
8124,1,3,1,3,2,7,2
8125,1,5,1,1,1,7,1
8126,1,2,1,3,1,7,0
8127,1,2,1,3,1,7,3
8128,1,7,1,1,1,3,5
8129,2,2,1,1,1,7,2
8130,1,2,1,3,1,11,0
8131,1,2,2,3,1,7,9
8132,2,2,1,1,1,7,1
8133,1,5,6,2,1,7,0
8134,1,2,1,2,1,7,9
8135,1,2,1,1,1,7,0
8136,1,2,1,2,1,11,0
8137,1,6,1,1,1,7,5
8138,1,2,2,2,1,7,2
8139,1,3,2,2,1,7,0
8140,1,2,2,1,2,11,0
8141,1,6,1,1,1,1,4
8142,1,5,1,2,2,6,5
8143,1,2,6,1,1,7,0
8144,1,2,1,1,0,7,0
8145,1,2,1,1,1,7,5
8146,1,6,1,1,2,11,3
8147,1,5,1,2,2,1,1
8148,1,6,1,1,1,7,5
8149,1,2,6,1,1,7,0
8150,1,5,1,1,1,7,6
8151,1,5,1,1,1,2,2
8152,1,5,1,2,1,7,2
8153,1,3,1,2,1,11,0
8154,1,6,6,1,1,7,0
8155,2,6,1,3,1,5,7
8156,2,2,1,1,1,7,7
8157,2,7,1,1,1,7,9
8158,1,5,2,3,2,7,3
8159,1,5,2,3,1,6,2
8160,1,2,6,2,1,7,0
8161,1,5,2,3,1,1,0
8162,1,5,1,3,2,7,3
8163,1,2,1,3,2,7,0
8164,1,5,2,2,2,6,5
8165,1,7,1,1,1,1,0
8166,1,3,1,2,2,7,0
8167,1,6,1,2,1,7,5
8168,2,5,2,1,1,7,8
8169,2,1,2,1,0,7,1
8170,1,2,1,3,1,7,2
8171,1,6,1,2,2,4,0
8172,1,5,1,1,1,7,0
8173,1,2,1,2,2,7,8
8174,1,5,1,3,1,7,0
8175,2,2,1,1,1,7,3
8176,1,5,1,3,1,7,5
8177,1,2,2,1,0,1,0
8178,1,5,1,3,1,7,4
8179,1,8,1,1,0,7,0
8180,1,2,2,1,1,7,4
8181,1,2,1,3,1,7,0
8182,1,4,2,1,1,7,2
8183,1,5,1,1,1,7,5
8184,2,2,1,3,1,7,8
8185,1,5,1,2,0,7,7
8186,1,5,1,3,1,7,1
8187,1,2,1,1,1,7,1
8188,2,3,1,3,1,7,6
8189,1,5,2,1,1,7,3
8190,2,5,2,3,1,2,2
8191,1,2,6,1,1,7,2
8192,1,2,1,1,1,7,3
8193,1,2,2,3,1,7,0
8194,1,4,1,2,1,7,5
8195,1,6,2,2,1,7,8
8196,2,4,6,1,1,7,6
8197,1,3,2,3,1,7,0
8198,1,8,6,1,1,8,1
8199,2,6,1,2,1,11,5
8200,1,6,1,1,1,7,2
8201,2,3,1,1,1,7,2
8202,1,2,2,3,1,3,1
8203,1,5,1,1,1,7,6
8204,2,2,1,3,1,7,2
8205,1,7,1,3,1,7,0
8206,1,5,1,3,1,7,0
8207,2,7,1,1,1,7,0
8208,1,6,1,1,2,2,0
8209,1,5,1,2,1,7,5
8210,1,5,2,2,1,7,8
8211,1,2,1,1,1,7,0
8212,1,1,1,1,1,7,0
8213,1,7,2,1,0,7,0
8214,1,2,1,1,1,7,0
8215,1,5,1,1,2,7,6
8216,1,2,1,1,1,7,3
8217,1,2,1,3,0,11,0
8218,1,5,1,1,1,2,6
8219,1,2,1,2,1,7,3
8220,1,5,1,3,1,7,0
8221,1,6,6,3,1,7,3
8222,1,2,1,1,1,1,6
8223,1,2,6,1,1,7,2
8224,1,6,2,1,1,7,3
8225,1,6,6,1,1,7,3
8226,1,5,1,2,1,7,9
8227,1,2,6,1,2,7,0
8228,1,1,2,1,1,6,0
8229,1,2,1,1,1,7,4
8230,1,5,2,2,1,3,4
8231,1,6,1,1,1,1,2
8232,1,2,1,1,1,7,3
8233,1,3,1,1,1,7,3
8234,1,2,1,1,1,7,7
8235,1,2,1,3,1,7,5
8236,1,2,1,3,1,7,0
8237,1,2,1,1,1,7,2
8238,1,6,6,1,1,7,0
8239,1,5,2,3,1,1,8
8240,1,5,6,2,0,7,5
8241,1,5,1,2,1,2,1
8242,2,2,1,1,1,1,5
8243,1,4,1,1,1,12,6
8244,1,3,1,2,1,2,2
8245,1,9,1,1,1,7,3
8246,2,5,1,2,2,3,8
8247,1,5,1,1,1,3,9
8248,1,5,1,3,1,7,9
8249,1,5,2,2,1,3,2
8250,2,2,1,1,1,11,8
8251,1,3,1,3,1,7,5
8252,1,2,1,1,1,7,3
8253,1,2,1,3,1,7,5
8254,1,6,6,1,1,1,5
8255,1,2,2,3,1,7,1
8256,2,5,1,3,1,7,5
8257,1,2,2,1,1,3,0
8258,2,8,1,2,0,2,0
8259,1,2,1,1,1,7,4
8260,1,2,2,3,1,7,0
8261,1,2,1,2,1,7,9
8262,1,2,1,2,2,7,0
8263,1,3,1,1,2,7,5
8264,1,5,1,2,1,7,0
8265,1,3,1,3,1,7,0
8266,2,7,1,3,1,7,7
8267,1,5,1,1,1,7,1
8268,1,7,1,1,1,7,1
8269,1,5,1,3,2,7,2
8270,1,5,1,3,1,7,7
8271,1,6,2,1,2,7,4
8272,2,9,2,3,1,7,0
8273,1,6,6,3,1,7,0
8274,1,9,1,2,2,7,2
8275,1,8,1,2,1,7,1
8276,1,6,6,3,1,11,5
8277,2,5,2,2,1,7,7
8278,1,5,6,2,0,2,0
8279,2,4,2,1,2,2,3
8280,2,8,1,1,1,3,0
8281,1,2,1,1,1,3,5
8282,1,5,1,2,1,3,9
8283,1,5,2,1,1,7,1
8284,2,6,6,3,1,7,1
8285,1,2,1,3,1,11,7
8286,1,6,1,2,1,7,0
8287,2,2,1,3,1,1,7
8288,1,6,1,1,1,7,9
8289,1,3,1,3,1,7,0
8290,2,5,1,1,1,7,2
8291,1,2,1,3,1,7,0
8292,2,2,1,1,2,7,5
8293,2,5,1,3,1,7,3
8294,1,2,1,1,1,7,0
8295,1,2,1,3,1,7,9
8296,1,1,1,1,2,7,0
8297,2,2,1,2,1,4,6
8298,1,2,1,1,1,12,2
8299,1,5,1,2,1,7,0
8300,1,5,1,3,1,7,5
8301,1,5,1,3,1,2,5
8302,1,6,1,3,1,7,1
8303,2,3,1,3,1,7,9
8304,1,2,6,3,1,7,0
8305,1,5,2,3,1,7,0
8306,2,2,1,1,1,7,3
8307,1,2,1,1,1,3,8
8308,1,2,6,2,0,7,3
8309,1,3,1,1,1,7,4
8310,1,5,1,3,1,7,4
8311,2,6,1,1,1,7,6
8312,2,3,1,1,1,7,4
8313,1,5,2,1,2,7,0
8314,1,3,2,3,1,7,3
8315,2,3,1,3,1,7,1
8316,2,2,1,3,1,1,6
8317,1,6,1,1,2,1,5
8318,1,5,1,1,1,1,3
8319,2,5,6,1,1,2,1
8320,1,5,1,3,1,7,3
8321,1,5,1,3,2,7,8
8322,1,2,1,3,1,7,0
8323,1,5,1,3,1,3,7
8324,1,3,1,3,1,1,5
8325,1,3,6,3,1,7,0
8326,1,9,1,1,1,2,7
8327,2,5,6,3,1,7,0
8328,1,2,1,3,1,7,5
8329,1,9,1,1,1,1,1
8330,1,2,6,3,2,7,9
8331,1,2,1,1,2,7,8
8332,1,2,1,3,1,7,0
8333,2,2,2,1,2,7,2
8334,2,2,1,1,1,7,9
8335,1,2,1,1,1,7,0
8336,1,2,6,1,1,7,4
8337,1,6,1,2,1,7,9
8338,1,2,1,3,1,7,0
8339,1,2,1,3,1,7,6
8340,1,2,4,3,1,7,2
8341,1,2,1,1,1,7,5
8342,1,2,6,1,2,7,0
8343,1,4,1,3,1,3,6
8344,1,6,6,1,0,1,8
8345,1,5,1,2,1,7,5
8346,1,6,1,1,1,7,5
8347,1,2,1,2,1,7,4
8348,1,2,1,1,1,7,0
8349,1,2,1,1,1,2,4
8350,1,5,1,3,1,7,6
8351,2,5,2,3,0,3,2
8352,1,5,1,2,1,7,2
8353,1,5,1,3,1,7,2
8354,1,5,2,3,1,6,7
8355,1,8,2,3,1,7,0
8356,1,2,1,1,1,7,1
8357,1,2,1,2,1,7,2
8358,1,5,1,2,1,7,0
8359,1,3,1,3,1,7,2
8360,1,2,1,1,1,2,5
8361,1,3,6,2,1,7,8
8362,1,2,6,3,2,7,2
8363,2,5,1,3,1,3,3
8364,1,6,2,1,1,7,3
8365,1,5,1,1,1,12,8
8366,1,2,1,3,1,7,4
8367,1,6,1,1,1,7,5
8368,1,6,1,1,1,3,0
8369,1,2,6,3,1,7,6
8370,1,8,6,3,1,4,2
8371,1,2,1,3,1,7,0
8372,2,6,1,1,1,7,9
8373,1,5,1,1,0,7,0
