,RAC1P,SEX,EDU,PINCP_DECILE,MSP,HOUSING_TYPE,OWN_RENT
16496,2,2,3,1,3,3,1
16497,2,1,7,1,4,1,1
16498,3,2,3,8,2,1,1
16499,1,1,3,4,2,1,0
16500,1,1,3,1,3,2,0
16501,1,2,4,8,1,3,1
16502,9,2,6,1,2,2,0
16503,1,1,5,3,1,1,0
16504,2,2,5,2,2,1,0
16505,1,1,5,0,1,1,1
16506,2,1,1,3,3,1,0
16507,1,1,1,6,2,3,1
16508,1,1,8,3,2,1,1
16509,6,2,2,0,3,2,1
16510,7,1,6,2,4,1,1
16511,1,2,3,3,1,2,0
16512,2,2,2,1,1,2,0
16513,1,2,1,1,1,1,0
16514,1,2,4,0,3,2,0
16515,7,1,2,3,1,1,1
16516,2,1,5,5,1,2,0
16517,1,1,2,3,1,1,0
16518,1,1,4,2,5,1,0
16519,1,2,4,1,1,1,0
16520,6,1,2,1,3,1,0
16521,1,2,3,0,4,1,0
16522,1,2,3,4,2,1,1
16523,2,2,2,7,1,2,1
16524,1,1,3,3,1,2,0
16525,1,1,5,0,1,2,1
16526,1,2,3,3,1,2,0
16527,1,1,3,0,2,1,1
16528,2,2,2,5,3,1,0
16529,4,2,4,1,6,3,0
16530,2,2,2,3,1,3,1
16531,1,1,3,2,5,2,1
16532,7,1,4,4,1,1,1
16533,1,1,2,4,1,1,0
16534,9,1,6,2,2,1,0
16535,1,2,3,6,1,1,0
16536,1,1,3,3,1,1,0
16537,2,2,4,9,2,1,0
16538,2,1,2,4,1,2,1
16539,1,1,6,8,1,3,1
16540,1,1,5,0,2,3,0
16541,1,2,3,4,1,1,0
16542,1,2,2,5,3,2,1
16543,1,2,2,0,1,3,1
16544,2,1,2,5,1,3,1
16545,1,2,4,2,3,2,0
16546,2,1,4,5,1,3,0
16547,3,2,6,7,4,1,1
16548,2,1,3,2,1,1,0
16549,2,2,7,2,3,1,1
16550,1,1,2,0,2,1,0
16551,7,1,1,2,5,1,0
16552,2,2,6,4,6,3,0
16553,1,2,3,2,2,1,0
16554,2,2,6,6,2,1,1
16555,7,1,4,4,3,3,1
16556,1,2,4,1,2,1,1
16557,1,1,2,5,1,1,1
16558,1,2,4,2,2,1,0
16559,2,2,3,0,4,1,1
16560,6,2,7,5,5,1,1
16561,1,2,3,3,1,1,1
16562,2,2,4,5,4,1,1
16563,2,2,1,0,1,1,1
16564,1,1,2,2,3,2,1
16565,1,1,8,2,1,1,1
16566,6,2,4,1,6,1,1
16567,1,2,2,1,4,2,1
16568,1,1,11,2,1,1,1
16569,1,2,11,2,1,1,1
16570,1,1,6,1,1,1,1
16571,1,2,3,0,5,1,1
16572,9,2,2,2,2,1,1
16573,1,1,7,8,5,1,0
16574,1,2,4,1,1,2,0
16575,1,2,2,5,5,1,1
16576,1,2,4,3,1,2,0
16577,1,2,6,2,3,1,1
16578,6,1,3,6,4,2,0
16579,1,2,1,4,1,3,0
16580,1,2,2,1,3,2,0
16581,7,2,12,3,1,3,0
16582,9,1,2,5,4,1,0
16583,1,2,6,4,1,1,0
16584,5,1,7,8,2,1,1
16585,3,1,4,1,3,1,1
16586,5,1,1,3,1,1,1
16587,4,2,4,2,5,2,1
16588,1,2,4,3,3,2,1
16589,2,1,11,2,1,1,1
16590,1,2,1,0,1,1,0
16591,1,2,2,4,2,1,0
16592,2,1,1,0,2,1,1
16593,6,1,3,0,3,2,0
16594,1,2,4,1,3,2,1
16595,1,2,3,0,2,1,1
16596,2,2,4,1,1,1,0
16597,1,2,4,1,1,2,0
16598,1,1,4,0,1,1,1
16599,1,2,3,1,5,2,1
16600,1,1,2,3,1,1,0
16601,6,2,2,1,1,1,1
16602,1,2,2,1,5,1,1
16603,1,2,4,6,1,1,0
16604,1,1,1,2,4,1,0
16605,1,1,1,2,5,2,1
16606,1,2,2,8,3,1,1
16607,1,2,2,4,1,1,0
16608,7,1,2,0,2,1,1
16609,1,1,4,0,5,1,1
16610,1,1,2,3,1,1,1
16611,8,1,2,1,1,1,1
16612,1,1,6,3,1,1,0
16613,1,2,2,1,1,1,0
16614,1,2,1,3,3,1,1
16615,2,2,2,3,4,1,0
16616,1,2,1,0,3,2,1
16617,3,2,5,0,6,3,0
16618,1,1,6,8,3,1,0
16619,1,2,3,3,1,1,0
16620,2,2,1,1,5,1,0
16621,2,1,2,3,1,1,1
16622,2,1,2,1,2,1,0
16623,1,2,1,3,5,1,1
16624,7,2,4,0,3,1,1
16625,9,2,1,2,2,3,1
16626,1,1,4,5,5,3,1
16627,9,2,4,7,1,1,1
16628,1,2,4,2,5,2,1
16629,2,1,2,6,2,1,1
16630,1,2,2,4,5,2,0
16631,1,1,4,2,5,2,0
16632,1,2,1,0,3,1,0
16633,4,1,4,3,1,1,0
16634,4,2,8,4,4,2,0
16635,1,2,2,3,3,2,1
16636,2,1,9,8,3,1,1
16637,2,2,2,5,1,1,1
16638,1,2,4,3,5,2,1
16639,2,1,3,6,3,2,1
16640,1,1,3,3,1,2,1
16641,2,2,7,3,4,2,1
16642,1,2,4,0,4,1,1
16643,3,1,8,8,5,1,0
16644,1,2,3,3,5,2,0
16645,1,1,1,5,1,1,1
16646,1,1,3,2,5,2,1
16647,1,2,4,3,3,2,0
16648,2,2,6,0,5,1,1
16649,2,2,9,2,1,1,1
16650,2,1,4,3,5,2,0
16651,1,2,2,0,2,1,1
16652,1,2,1,7,2,1,0
16653,1,2,4,7,2,2,0
16654,1,2,4,7,3,2,0
16655,1,2,4,0,3,2,1
16656,6,1,2,0,2,1,1
16657,6,2,4,7,4,2,0
16658,1,2,2,2,1,1,1
16659,5,1,3,5,4,1,1
16660,9,2,7,4,2,1,0
16661,1,2,2,5,1,1,0
16662,2,1,3,3,5,2,0
16663,1,2,4,4,2,1,0
16664,1,2,4,2,3,2,1
16665,1,1,1,4,2,1,0
16666,1,2,3,0,1,1,1
16667,1,1,3,4,5,2,1
16668,1,1,3,0,3,2,1
16669,2,2,3,3,1,1,1
16670,3,2,3,0,5,1,1
16671,9,2,4,3,1,1,0
16672,2,1,6,5,3,1,0
16673,1,1,2,6,3,1,1
16674,2,1,6,1,2,1,1
16675,2,1,4,1,3,2,0
16676,1,2,7,0,3,1,1
16677,1,1,4,4,1,2,0
16678,1,1,4,2,5,2,1
16679,1,1,2,0,2,1,1
16680,1,2,9,7,4,2,0
16681,1,2,2,0,1,1,1
16682,1,1,4,1,3,2,0
16683,1,2,10,2,1,1,1
16684,1,2,3,1,1,2,0
16685,1,2,4,1,1,1,1
16686,2,2,3,4,3,2,0
16687,1,1,5,4,1,2,0
16688,2,1,3,4,3,2,0
16689,3,1,6,1,1,3,0
16690,1,2,2,2,1,1,0
16691,1,2,6,0,1,1,1
16692,1,1,1,5,2,1,1
16693,8,2,6,3,3,1,1
16694,1,2,5,2,2,3,0
16695,5,2,8,2,2,1,1
16696,1,1,10,2,1,1,1
16697,5,2,2,2,4,2,1
16698,1,2,7,2,5,1,1
16699,1,1,3,2,1,1,1
16700,1,1,3,2,1,1,1
16701,1,2,3,2,5,2,1
16702,1,2,9,2,2,1,1
16703,1,1,1,0,5,1,1
16704,1,1,4,4,5,2,1
16705,2,2,4,3,4,2,0
16706,1,1,2,3,1,1,0
16707,1,1,4,0,2,1,0
16708,1,2,2,0,2,1,1
16709,6,2,5,1,2,1,0
16710,1,1,1,6,2,1,0
16711,1,2,2,3,1,1,1
16712,1,1,4,4,2,1,0
16713,2,1,6,6,2,1,0
16714,1,2,3,0,3,1,1
16715,1,2,4,6,1,1,1
16716,1,1,11,2,4,1,1
16717,1,2,3,1,1,1,0
16718,2,2,4,1,4,2,0
16719,1,2,4,4,3,1,0
16720,1,2,12,2,2,1,1
16721,3,2,3,0,2,3,1
16722,1,1,7,4,1,1,1
16723,1,2,2,7,1,1,1
16724,9,1,6,4,2,1,0
16725,1,1,2,7,2,1,1
16726,6,2,2,0,2,3,1
16727,1,2,1,0,1,2,0
16728,1,1,6,4,1,1,1
16729,2,1,3,4,5,2,1
16730,1,1,1,1,1,2,0
16731,4,1,8,2,1,1,1
16732,1,1,1,4,5,2,0
16733,2,2,4,3,1,1,0
16734,2,1,3,6,1,1,1
16735,1,2,3,2,4,2,1
16736,1,2,1,1,5,2,1
16737,1,1,1,4,1,1,0
16738,1,2,6,1,1,1,1
16739,1,1,1,9,2,2,1
16740,1,2,2,4,1,1,0
16741,7,2,3,1,1,3,1
16742,2,1,4,3,5,2,1
16743,3,2,6,1,3,1,1
16744,1,2,4,2,3,2,1
16745,8,1,2,3,1,1,1
16746,1,1,7,0,3,1,1
16747,3,2,4,1,4,1,1
16748,4,1,2,1,4,1,0
16749,1,2,4,3,3,2,1
16750,2,2,4,0,4,1,1
16751,1,1,6,4,2,2,0
16752,2,1,4,3,1,1,1
16753,2,1,7,5,1,1,1
16754,1,2,2,1,3,1,0
16755,1,2,4,7,1,1,1
16756,1,2,3,2,1,1,1
16757,1,2,2,4,3,2,1
16758,1,2,2,6,3,1,1
16759,1,2,5,0,1,1,1
16760,1,2,2,2,3,2,0
16761,1,2,10,2,2,1,1
16762,1,2,2,3,5,2,1
16763,2,2,9,2,1,1,1
16764,1,2,4,2,4,2,0
16765,1,1,1,3,1,3,0
16766,1,1,2,4,3,1,0
16767,4,2,6,1,3,2,1
16768,2,2,4,1,1,2,0
16769,1,2,4,1,5,2,1
16770,2,1,4,1,5,2,0
16771,1,1,4,1,5,2,0
16772,3,2,7,2,2,3,0
16773,7,2,12,2,1,1,1
16774,1,1,1,6,2,1,0
16775,2,2,5,2,4,1,0
16776,1,2,5,2,1,1,1
16777,1,2,2,1,2,1,0
16778,7,1,10,2,1,1,1
16779,5,2,5,8,1,2,0
16780,5,2,3,0,3,2,1
16781,1,2,4,4,5,2,1
16782,1,1,1,2,1,3,1
16783,2,2,1,8,4,1,0
16784,1,2,4,4,5,2,1
16785,2,2,3,2,1,2,0
16786,1,2,4,3,6,3,0
16787,1,1,1,1,4,1,0
16788,1,2,6,0,5,1,1
16789,3,2,4,1,3,2,1
16790,2,2,3,5,1,1,1
16791,1,2,3,2,3,2,0
16792,1,2,2,3,1,1,1
16793,2,1,4,5,2,1,1
16794,4,1,6,5,6,2,0
16795,2,1,3,6,2,1,0
16796,1,2,4,5,2,1,0
16797,1,2,4,3,3,2,0
16798,1,1,4,2,1,2,1
16799,1,2,3,2,3,1,0
16800,1,1,2,4,2,1,1
16801,3,2,4,3,5,1,0
16802,1,1,4,2,5,2,0
16803,1,2,5,4,2,1,1
16804,1,2,4,2,4,2,0
16805,2,2,3,3,2,1,1
16806,2,1,9,1,2,1,1
16807,1,2,1,3,1,2,0
16808,2,2,4,1,1,2,0
16809,1,1,2,5,1,1,1
16810,1,1,5,2,1,1,1
16811,2,2,10,2,4,1,1
16812,6,2,2,1,3,1,1
16813,1,2,3,3,3,2,0
16814,1,2,3,4,3,2,0
16815,1,1,2,1,2,1,0
16816,1,2,4,3,2,1,0
16817,1,2,1,2,3,2,1
16818,7,2,2,2,1,1,1
16819,1,2,2,3,5,2,0
16820,1,1,6,1,5,1,1
16821,6,2,9,1,5,1,1
16822,1,1,2,5,1,1,0
16823,2,2,3,1,5,2,0
16824,1,2,3,4,4,2,1
16825,1,1,7,2,2,1,1
16826,7,1,7,7,2,1,0
16827,2,1,8,4,1,2,1
16828,8,2,1,2,3,1,0
16829,1,2,3,5,1,3,1
16830,2,2,4,9,3,1,0
16831,9,1,4,4,3,1,0
16832,1,2,1,3,1,1,1
16833,1,2,1,6,1,3,1
16834,4,2,10,5,3,3,0
16835,1,1,3,0,5,2,1
16836,1,1,4,2,3,2,0
16837,1,1,7,1,1,1,1
16838,3,1,6,2,6,2,1
16839,1,2,5,2,1,3,1
16840,5,2,5,8,3,3,1
16841,1,2,9,2,1,1,1
16842,2,2,1,4,5,2,1
16843,3,2,9,6,4,3,1
16844,1,2,2,0,2,3,1
16845,3,2,6,7,6,1,1
16846,2,1,2,2,1,1,1
16847,2,2,4,2,3,1,1
16848,2,2,3,0,3,2,0
16849,9,2,3,3,2,1,0
16850,1,2,2,0,2,1,1
16851,1,1,4,2,3,1,0
16852,1,1,4,4,1,2,0
16853,1,1,1,1,1,1,1
16854,1,2,1,1,1,1,0
16855,2,1,2,2,1,3,1
16856,6,1,3,7,5,3,0
16857,1,1,4,2,5,2,1
16858,1,1,2,0,3,1,0
16859,2,1,7,6,3,1,0
16860,1,2,4,4,4,2,1
16861,1,1,2,6,5,1,0
16862,6,2,2,2,1,2,1
16863,5,1,2,1,1,1,0
16864,2,1,7,3,2,1,1
16865,1,1,2,5,1,1,1
16866,1,2,4,1,1,1,1
16867,5,1,6,7,6,1,0
16868,1,1,4,4,4,2,0
16869,1,2,4,9,5,3,1
16870,1,1,4,1,5,2,1
16871,1,2,1,2,3,1,0
16872,2,2,2,0,1,1,1
16873,5,2,2,5,1,1,0
16874,1,2,1,1,3,2,1
16875,2,1,8,8,4,1,0
16876,1,2,4,3,5,2,0
16877,1,1,4,3,1,1,0
16878,1,2,9,3,1,1,1
16879,1,1,1,0,1,1,0
16880,6,2,4,7,3,1,1
16881,5,2,5,0,4,3,1
16882,1,1,3,5,3,2,1
16883,1,1,3,7,3,2,1
16884,1,2,7,0,2,1,1
16885,1,1,5,2,1,1,0
16886,9,2,4,6,1,3,0
16887,2,2,4,2,1,1,0
16888,1,2,2,5,1,1,1
16889,1,2,2,1,1,1,0
16890,1,2,6,3,1,1,1
16891,7,2,5,1,1,1,1
16892,1,1,2,3,3,1,1
16893,3,1,9,7,3,1,0
16894,7,2,4,3,1,2,1
16895,1,2,5,3,1,1,0
16896,7,2,9,1,1,1,1
16897,1,1,3,5,2,1,1
16898,9,1,5,4,1,1,0
16899,2,1,3,1,1,2,0
16900,1,1,7,0,1,1,1
16901,2,2,3,4,5,1,1
16902,1,2,4,2,5,2,0
16903,7,2,1,6,1,1,0
16904,2,2,1,1,5,2,1
16905,1,1,3,3,1,1,1
16906,1,1,2,7,4,1,1
16907,3,1,2,2,6,1,1
16908,2,2,9,2,1,1,1
16909,1,2,5,2,2,1,0
16910,1,1,1,6,1,1,1
16911,1,1,2,4,3,2,1
16912,1,1,4,2,5,1,0
16913,1,2,5,2,3,3,1
16914,1,1,3,2,5,2,0
16915,1,2,3,1,1,2,1
16916,1,2,4,0,2,1,0
16917,1,2,6,6,2,1,0
16918,8,2,2,7,5,3,0
16919,2,2,2,4,2,2,1
16920,1,2,2,3,5,2,1
16921,1,1,4,4,1,2,0
16922,1,2,4,2,3,2,0
16923,1,2,4,1,3,2,1
16924,2,2,8,1,1,2,1
16925,1,2,2,4,1,3,0
16926,1,2,4,0,5,1,1
16927,2,2,6,5,1,1,1
16928,1,2,2,4,3,1,0
16929,2,2,3,0,3,2,0
16930,1,2,4,3,1,1,0
16931,7,1,7,2,1,1,1
16932,1,2,6,1,1,1,1
16933,1,2,3,1,2,1,0
16934,1,2,5,0,5,1,0
16935,1,1,5,4,2,3,0
16936,1,2,6,1,3,1,0
16937,2,1,2,2,3,2,0
16938,1,2,5,1,2,1,1
16939,1,1,4,6,1,2,0
16940,1,1,1,3,1,1,0
16941,5,1,5,6,4,3,1
16942,2,2,2,0,2,2,0
16943,2,2,5,3,1,1,0
16944,1,1,1,1,1,1,0
16945,1,1,4,3,3,1,1
16946,3,2,4,0,5,1,0
16947,1,2,11,1,1,3,1
16948,1,2,4,4,4,2,1
16949,1,2,6,1,4,1,0
16950,1,2,4,2,1,1,0
16951,1,2,1,1,2,1,1
16952,1,1,6,1,4,1,1
16953,3,1,5,5,2,1,0
16954,1,2,6,5,2,1,0
16955,6,1,7,1,1,2,1
16956,1,2,4,1,1,1,0
16957,1,1,2,3,3,1,0
16958,1,2,7,1,1,1,0
16959,2,2,6,6,1,1,0
16960,1,2,2,5,1,1,0
16961,6,2,4,2,3,2,0
16962,2,1,1,0,4,2,0
16963,2,1,2,0,2,1,1
16964,5,2,4,7,5,2,0
16965,1,2,3,1,3,1,0
16966,1,2,4,3,4,2,1
16967,1,1,2,2,2,3,1
16968,2,1,2,0,1,3,1
16969,4,2,5,5,5,1,1
16970,1,1,2,2,3,1,0
16971,8,2,4,8,2,3,0
16972,2,1,4,2,3,2,1
16973,1,1,2,1,5,2,1
16974,1,2,1,1,4,2,0
16975,9,2,6,0,1,2,1
16976,6,1,1,4,2,2,0
16977,1,2,3,3,3,2,1
16978,1,1,6,0,1,1,1
16979,3,2,5,1,5,1,1
16980,1,1,5,1,2,3,1
16981,1,2,2,6,1,2,1
16982,6,1,4,2,4,1,0
16983,7,1,10,3,1,1,1
16984,6,2,11,2,1,1,1
16985,1,2,7,0,2,1,1
16986,8,2,4,7,1,3,1
16987,1,1,3,2,1,1,1
16988,5,1,3,2,1,1,0
16989,3,1,8,8,2,1,0
16990,5,2,3,6,3,1,1
16991,3,1,5,0,4,1,1
16992,1,1,2,5,2,1,1
16993,1,1,5,5,1,1,0
16994,2,1,3,1,2,1,0
16995,5,2,6,4,3,3,1
16996,7,1,4,4,1,1,1
16997,5,1,2,8,3,1,1
16998,1,2,1,0,2,1,0
16999,1,1,4,0,5,3,0
17000,2,2,3,6,5,2,1
17001,1,1,5,4,2,1,0
17002,9,1,2,4,3,2,1
17003,1,1,1,5,2,1,0
17004,1,1,2,0,4,1,1
17005,1,2,4,1,3,1,0
17006,1,2,5,5,1,1,1
17007,7,1,3,3,2,3,1
17008,1,1,4,2,5,2,1
17009,2,1,7,5,2,1,1
17010,4,1,6,5,5,1,0
17011,2,2,6,3,1,1,0
17012,5,2,1,0,4,1,1
17013,7,1,4,0,4,1,1
17014,1,2,3,2,3,2,1
17015,1,1,1,4,1,2,0
17016,1,1,2,4,1,2,1
17017,1,2,1,4,2,1,0
17018,2,1,4,1,5,2,0
17019,9,2,5,3,2,1,0
17020,1,2,4,2,1,2,0
17021,1,1,2,6,1,1,1
17022,5,2,6,0,5,3,1
17023,6,1,2,6,5,3,1
17024,1,2,4,2,1,2,0
17025,1,1,5,3,3,1,1
17026,1,2,4,0,5,2,1
17027,1,1,6,0,1,1,1
17028,1,2,1,1,1,2,0
17029,1,1,4,2,1,2,0
17030,6,1,1,0,5,2,1
17031,1,2,5,0,2,1,1
17032,5,1,3,1,3,1,0
17033,3,1,6,2,2,2,1
17034,2,1,4,6,1,1,1
17035,1,1,7,1,1,3,1
17036,2,2,4,4,2,3,1
17037,1,1,3,4,1,2,0
17038,1,2,7,2,5,1,1
17039,9,2,3,1,1,1,1
17040,1,1,7,5,3,2,0
17041,1,1,7,2,3,1,1
17042,1,2,7,2,1,1,1
17043,1,1,3,4,4,1,1
17044,2,1,7,0,1,1,1
17045,3,1,2,2,2,3,1
17046,1,1,7,8,4,2,0
17047,1,1,1,1,3,2,0
17048,1,2,4,2,5,2,0
17049,1,1,4,3,5,2,1
17050,1,1,1,3,1,2,0
17051,1,2,2,3,2,1,0
17052,6,1,4,4,3,2,0
17053,1,2,1,4,1,1,0
17054,7,2,10,9,6,1,0
17055,2,1,1,1,3,1,0
17056,1,1,4,0,5,2,1
17057,4,2,6,0,2,1,0
17058,1,2,4,0,4,1,1
17059,1,1,2,3,1,1,0
17060,1,2,1,4,1,1,1
17061,1,1,6,5,2,1,0
17062,5,2,2,0,5,1,1
17063,1,1,3,0,3,2,0
17064,3,2,11,3,2,1,1
17065,5,1,1,2,5,1,0
17066,1,1,4,2,1,2,0
17067,6,1,4,1,1,3,1
17068,1,1,3,2,1,2,0
17069,2,1,2,6,5,1,1
17070,1,2,6,2,1,1,0
17071,2,1,9,2,1,1,1
17072,2,2,3,0,2,1,1
17073,7,1,6,1,3,3,1
17074,3,2,9,6,4,2,0
17075,2,1,5,3,2,1,0
17076,3,2,3,6,6,3,1
17077,1,1,5,2,4,2,1
17078,4,1,4,2,4,2,1
17079,1,1,2,3,1,1,0
17080,6,1,4,0,3,1,1
17081,2,1,2,2,4,2,1
17082,1,2,3,5,1,3,1
17083,1,2,2,3,3,2,0
17084,1,2,3,0,3,1,1
17085,1,1,4,2,5,2,1
17086,2,2,1,3,3,2,0
17087,5,2,12,2,1,1,1
17088,1,2,4,0,4,1,0
17089,8,1,9,2,5,1,1
17090,1,1,3,2,1,1,0
17091,1,2,2,5,2,1,0
17092,6,2,4,1,2,1,0
17093,1,1,4,5,1,1,1
17094,5,1,4,3,5,2,1
17095,1,2,6,4,1,2,1
17096,1,1,3,5,5,2,0
17097,1,2,6,4,2,1,0
17098,1,2,3,1,1,1,0
17099,7,1,1,5,3,1,1
17100,1,1,6,0,1,1,1
17101,1,2,4,1,1,2,1
17102,9,2,8,4,1,3,0
17103,1,2,4,3,1,2,0
17104,2,2,5,3,4,2,1
17105,1,2,4,3,1,2,0
17106,1,2,4,4,5,2,1
17107,8,1,4,2,5,1,0
17108,1,1,3,0,3,2,1
17109,1,1,5,2,1,1,1
17110,1,2,6,3,5,1,0
17111,1,1,3,6,1,1,1
17112,1,2,3,3,3,2,0
17113,1,1,3,4,5,2,1
17114,2,2,9,2,1,1,1
17115,1,2,7,0,2,2,1
17116,7,2,1,2,1,1,1
17117,2,1,9,1,1,1,1
17118,2,2,5,0,2,1,1
17119,1,1,1,4,1,1,0
17120,1,1,9,3,1,1,1
17121,1,2,4,2,2,3,1
17122,2,1,6,2,3,2,1
17123,1,1,3,6,1,2,1
17124,2,1,7,1,2,1,1
17125,1,1,6,3,1,1,1
17126,4,2,4,3,5,1,0
17127,8,2,3,1,3,1,0
17128,2,1,4,8,2,1,1
17129,1,1,3,3,3,2,0
17130,5,1,3,5,2,1,0
17131,1,1,1,3,4,2,1
17132,1,1,4,2,5,2,1
17133,7,2,6,2,1,1,0
17134,1,2,1,1,1,1,0
17135,3,2,5,1,2,3,0
17136,3,2,5,0,1,2,1
17137,1,1,3,5,1,1,1
17138,1,1,6,6,5,1,0
17139,1,1,3,1,3,2,0
17140,1,1,4,3,3,2,1
17141,1,2,4,2,2,1,1
17142,1,1,6,1,5,1,1
17143,2,2,10,9,4,1,0
17144,2,2,12,3,1,1,1
17145,1,2,1,6,2,3,1
17146,1,1,2,5,1,3,1
17147,1,2,2,1,1,1,1
17148,2,2,5,0,2,1,0
17149,6,1,8,3,1,1,1
17150,2,1,4,5,1,2,1
17151,2,1,5,3,1,1,1
17152,1,2,8,1,3,1,1
17153,1,2,2,0,5,1,0
17154,2,2,3,3,1,1,1
17155,1,2,7,4,3,2,1
17156,1,2,4,1,2,1,0
17157,2,2,4,8,1,1,0
17158,1,2,5,1,1,1,0
17159,2,1,4,5,1,1,0
17160,1,1,8,2,1,3,0
17161,1,2,7,3,3,1,1
17162,2,2,9,8,4,2,1
17163,1,1,2,2,1,1,1
17164,1,2,5,3,3,1,0
17165,1,2,5,5,3,1,0
17166,2,1,2,5,2,3,0
17167,7,2,5,1,1,3,1
17168,1,2,6,3,1,2,0
17169,5,1,4,3,4,1,0
17170,2,2,1,0,3,1,0
17171,2,1,4,3,1,1,0
17172,1,2,5,2,1,2,0
17173,3,2,5,5,1,2,0
17174,1,2,6,1,2,1,0
17175,1,1,5,1,2,1,0
17176,1,1,6,1,5,3,1
17177,2,2,1,3,2,2,0
17178,2,1,4,0,3,1,1
17179,1,1,7,2,3,1,1
17180,1,2,2,3,1,1,0
17181,1,1,1,3,3,1,1
17182,1,2,6,2,1,1,1
17183,1,1,6,0,1,1,1
17184,2,2,10,2,1,3,0
17185,1,2,4,3,5,2,1
17186,1,2,1,0,1,1,1
17187,1,1,3,1,1,3,0
17188,3,1,3,0,2,1,0
17189,2,2,2,0,1,1,1
17190,1,2,4,2,3,2,0
17191,1,1,4,2,2,1,1
17192,1,2,9,4,1,1,1
17193,8,2,10,8,5,1,0
17194,2,2,3,3,2,1,0
17195,1,1,5,4,2,1,0
17196,4,1,8,2,1,1,1
17197,1,1,4,0,1,2,1
17198,1,1,2,5,1,1,0
17199,1,2,4,4,5,2,1
17200,2,2,2,2,1,3,1
17201,1,2,2,0,1,1,1
17202,1,1,4,3,1,2,0
17203,2,2,6,0,1,3,1
17204,2,2,2,1,2,1,0
17205,1,1,7,1,5,3,0
17206,7,2,4,0,3,3,0
17207,1,1,2,1,2,1,0
17208,2,2,6,5,1,2,1
17209,2,1,2,0,4,1,1
17210,1,2,1,3,5,2,1
17211,2,2,2,1,6,2,1
17212,1,2,3,4,1,1,1
17213,1,1,3,2,5,2,1
17214,1,1,3,3,5,1,1
17215,1,2,1,2,3,1,0
17216,1,2,4,4,3,2,1
17217,1,1,5,7,1,1,0
17218,1,2,11,2,1,1,1
17219,7,1,1,2,1,1,0
17220,9,1,3,3,2,1,1
17221,1,1,2,4,3,2,0
17222,3,1,5,0,4,2,0
17223,2,2,5,3,3,2,0
17224,2,2,4,4,3,2,1
17225,7,2,8,1,1,1,1
17226,1,1,4,4,3,2,0
17227,2,1,8,1,1,1,1
17228,1,2,3,5,1,1,1
17229,1,2,5,2,1,3,1
17230,1,1,5,2,1,1,1
17231,2,1,1,3,2,1,0
17232,1,1,4,1,1,1,1
17233,1,2,2,7,6,2,1
17234,1,2,5,0,1,2,1
17235,1,2,6,4,1,1,0
17236,1,2,3,6,1,2,0
17237,2,1,11,3,2,1,1
17238,2,1,6,0,1,1,1
17239,1,2,3,5,1,2,1
17240,1,1,11,2,3,1,1
17241,1,1,1,4,5,1,0
17242,2,2,1,0,1,1,1
17243,2,1,8,5,4,2,1
17244,2,2,4,4,5,2,0
17245,1,1,1,0,1,1,0
17246,1,2,3,6,3,1,1
17247,8,2,11,2,1,1,1
17248,1,1,5,2,1,1,1
17249,8,2,9,2,3,1,1
17250,8,2,5,1,1,1,0
17251,7,2,1,3,3,1,0
17252,2,2,3,1,3,2,1
17253,6,2,4,2,5,1,1
17254,1,2,4,2,2,1,1
17255,3,2,5,0,1,1,1
17256,1,1,3,4,3,2,0
17257,5,1,8,5,3,1,0
17258,4,1,3,3,1,1,1
17259,2,1,3,5,2,1,0
17260,1,1,2,8,2,1,1
17261,1,2,1,5,2,1,0
17262,8,2,4,2,1,1,0
17263,6,2,4,1,3,2,0
17264,8,2,6,1,1,3,1
17265,2,2,4,4,2,2,0
17266,1,1,2,1,4,1,0
17267,1,1,4,0,3,1,0
17268,6,1,2,0,3,2,0
17269,5,2,3,2,3,1,1
17270,1,2,2,2,1,2,0
17271,1,2,3,6,1,1,1
17272,1,2,7,0,1,1,1
17273,9,2,1,5,2,2,0
17274,1,1,4,3,1,2,1
17275,1,2,3,1,1,1,1
17276,1,2,7,2,2,1,1
17277,1,2,6,2,1,1,1
17278,7,2,1,6,2,1,0
17279,1,2,5,7,3,1,1
17280,7,1,1,2,3,1,0
17281,1,1,4,7,1,1,0
17282,1,2,3,2,1,1,0
17283,2,1,3,3,2,1,0
17284,7,1,5,0,1,3,1
17285,1,1,5,4,2,1,1
17286,1,1,2,1,2,1,0
17287,2,2,6,5,1,1,0
17288,5,2,3,3,3,2,0
17289,2,1,2,2,2,1,1
17290,9,2,2,0,1,2,0
17291,1,2,9,1,1,1,1
17292,9,1,4,2,5,2,0
17293,1,2,2,3,3,2,1
17294,1,2,1,5,2,1,0
17295,2,1,7,2,5,1,1
17296,1,2,6,8,2,2,1
17297,1,1,10,3,1,1,1
17298,1,2,2,3,1,1,0
17299,2,1,2,1,1,1,1
17300,1,2,2,5,3,1,0
17301,2,2,2,0,2,1,1
17302,1,1,2,3,3,1,1
17303,1,2,3,3,3,2,1
17304,6,2,10,6,4,1,1
17305,6,2,3,2,1,2,0
17306,2,2,3,3,1,2,0
17307,1,2,7,2,1,1,1
17308,2,1,2,0,3,2,0
17309,1,1,3,0,3,1,1
17310,3,1,1,3,5,2,0
17311,1,1,3,2,1,1,0
17312,1,1,3,6,1,1,1
17313,1,1,5,0,5,1,1
17314,1,2,2,3,1,1,0
17315,2,1,5,5,1,2,1
