,RAC1P,SEX,EDU,PINCP_DECILE,MSP,HOUSING_TYPE,OWN_RENT
20595,9,1,6,2,1,3,0
20596,1,2,3,6,1,1,1
20597,1,2,3,2,6,1,1
20598,1,2,7,0,3,3,0
20599,1,2,5,5,1,3,1
20600,6,2,3,2,1,3,1
20601,1,2,5,2,3,3,0
20602,1,1,4,1,1,1,1
20603,1,2,8,6,4,1,1
20604,1,1,7,1,6,1,0
20605,9,1,4,7,1,1,1
20606,1,2,1,7,2,1,1
20607,6,2,5,1,2,1,2
20608,1,1,7,4,1,3,1
20609,1,1,7,6,5,1,0
20610,2,2,12,7,1,3,0
20611,1,1,1,1,6,1,2
20612,3,1,5,2,2,1,1
20613,1,1,7,5,1,1,1
20614,6,2,11,3,3,3,0
20615,1,1,5,8,6,1,2
20616,1,2,10,6,6,2,1
20617,1,2,8,1,3,3,0
20618,1,1,5,4,2,2,0
20619,1,2,10,6,1,3,1
20620,1,1,4,2,2,1,2
20621,8,2,3,2,6,1,0
20622,7,2,2,6,6,1,1
20623,6,1,11,4,2,1,2
20624,3,2,3,5,3,1,0
20625,1,1,5,5,4,1,2
20626,2,2,6,2,3,1,1
20627,1,1,11,4,1,3,0
20628,1,2,3,4,2,3,0
20629,1,2,7,5,4,1,1
20630,1,1,3,4,2,1,1
20631,2,2,5,6,5,1,0
20632,6,2,8,4,3,1,2
20633,1,1,5,1,4,2,0
20634,1,1,9,3,1,1,0
20635,2,1,7,5,3,1,0
20636,6,1,10,6,1,3,1
20637,1,1,9,1,1,1,1
20638,1,2,2,9,1,1,1
20639,1,2,7,5,1,1,0
20640,1,1,5,7,3,3,0
20641,1,2,7,4,2,1,1
20642,1,1,5,3,1,2,1
20643,1,2,4,2,2,1,0
20644,2,1,10,5,5,1,0
20645,6,2,5,6,5,1,1
20646,1,1,5,2,1,1,2
20647,2,1,5,5,5,2,0
20648,1,2,5,2,3,2,0
20649,1,2,12,7,6,1,2
20650,1,2,3,5,1,3,0
20651,1,1,5,3,3,1,2
20652,6,1,6,3,6,3,0
20653,8,1,9,8,4,1,0
20654,1,1,12,5,1,1,0
20655,2,2,7,7,5,1,1
20656,6,2,7,7,6,3,1
20657,1,2,7,6,4,1,0
20658,1,1,4,9,5,3,1
20659,1,2,4,8,1,1,1
20660,9,1,5,5,6,3,1
20661,1,1,7,4,2,2,1
20662,8,1,3,3,1,3,1
20663,1,1,5,3,6,3,0
20664,1,1,4,2,4,1,0
20665,1,2,7,1,1,3,0
20666,1,2,5,8,3,2,0
20667,9,1,3,3,4,3,1
20668,1,1,10,6,1,3,0
20669,1,2,11,5,3,3,2
20670,1,1,10,7,1,1,2
20671,1,2,6,5,3,1,1
20672,7,2,1,4,5,1,2
20673,1,1,4,4,4,1,1
20674,8,1,7,1,5,1,0
20675,6,1,3,5,1,1,1
20676,7,2,9,4,1,3,2
20677,1,2,5,1,4,2,0
20678,1,2,3,0,6,1,1
20679,1,1,5,2,1,3,1
20680,2,1,1,9,6,1,1
20681,1,1,8,3,1,2,1
20682,1,1,7,6,1,1,1
20683,9,2,6,0,5,1,1
20684,1,1,7,9,2,3,1
20685,7,1,4,9,2,1,1
20686,2,2,2,4,5,1,0
20687,1,2,8,5,1,1,2
20688,1,2,7,4,2,2,2
20689,1,2,4,3,4,1,0
20690,1,2,3,5,4,1,1
20691,1,1,5,2,1,1,1
20692,6,1,7,6,2,3,1
20693,1,1,5,6,1,3,1
20694,1,1,9,5,1,1,1
20695,1,2,5,2,5,2,2
20696,1,1,5,6,6,2,0
20697,7,2,8,6,6,1,1
20698,1,2,7,1,5,1,2
20699,1,2,4,4,3,1,2
20700,2,1,3,0,5,1,2
20701,2,2,9,4,1,1,0
20702,6,1,6,9,1,1,1
20703,7,2,6,2,4,1,1
20704,1,2,7,8,4,1,1
20705,1,1,9,2,3,2,0
20706,2,1,9,9,4,3,0
20707,9,2,4,9,1,3,2
20708,1,1,5,9,5,2,2
20709,1,2,8,4,2,1,0
20710,1,1,4,2,1,1,1
20711,1,1,5,0,1,1,0
20712,8,2,8,4,5,3,0
20713,1,1,7,8,6,1,1
20714,2,1,4,7,5,1,2
20715,1,1,7,4,2,1,1
20716,1,1,5,4,3,1,2
20717,1,1,8,2,1,3,0
20718,1,1,5,4,2,1,2
20719,8,2,5,4,1,1,0
20720,1,1,8,4,1,2,2
20721,8,1,8,3,3,2,0
20722,1,2,7,5,1,1,0
20723,2,2,5,5,4,3,1
20724,7,1,12,4,3,3,0
20725,1,2,2,9,2,1,1
20726,1,2,5,3,6,1,2
20727,1,2,2,7,2,2,0
20728,1,1,7,5,4,1,0
20729,1,2,5,0,4,2,0
20730,1,2,7,3,1,3,1
20731,4,2,3,7,5,3,0
20732,1,1,5,4,1,2,1
20733,1,1,5,6,1,2,0
20734,1,1,5,2,4,3,2
20735,1,1,3,7,1,1,2
20736,1,1,6,1,6,1,2
20737,1,2,6,5,6,3,2
20738,1,1,10,5,1,1,1
20739,1,1,7,0,6,1,1
20740,4,1,1,1,2,2,0
20741,1,1,7,6,3,1,1
20742,1,2,7,8,6,3,0
20743,1,2,11,8,1,1,0
20744,8,2,8,6,4,3,1
20745,9,2,8,1,4,1,2
20746,1,1,3,0,1,3,0
20747,6,1,10,8,6,2,0
20748,1,2,2,1,3,2,0
20749,1,2,1,4,6,3,2
20750,2,1,9,9,3,2,0
20751,1,1,9,7,4,1,0
20752,1,1,4,9,6,1,0
20753,1,1,8,7,4,2,0
20754,9,1,4,2,3,3,1
20755,1,2,5,5,3,1,1
20756,9,1,5,5,1,1,0
20757,1,2,3,3,6,1,1
20758,1,1,5,9,5,1,1
20759,1,2,9,4,5,1,2
20760,1,1,5,2,2,1,1
20761,2,2,8,2,1,2,0
20762,1,2,5,1,4,1,2
20763,1,2,5,6,1,1,1
20764,1,1,6,3,6,1,1
20765,5,1,8,4,6,1,1
20766,1,1,6,3,2,3,0
20767,1,2,5,2,1,3,0
20768,6,2,9,8,4,2,1
20769,6,1,8,4,4,1,1
20770,1,1,5,4,1,3,0
20771,2,2,4,3,5,1,1
20772,2,2,7,1,5,1,1
20773,1,1,6,6,1,1,1
20774,9,2,4,5,1,3,0
20775,2,1,9,2,1,1,1
20776,1,1,4,6,2,1,0
20777,5,1,6,8,3,1,1
20778,1,2,5,1,1,1,0
20779,1,2,5,8,1,1,1
20780,9,1,4,7,2,1,1
20781,1,2,1,2,5,2,0
20782,1,1,4,5,4,1,0
20783,1,2,5,3,4,3,2
20784,1,2,6,4,2,1,2
20785,2,1,7,3,5,3,2
20786,1,2,5,2,1,1,1
20787,1,2,5,7,1,1,1
20788,1,1,5,4,4,3,2
20789,1,1,6,4,5,1,2
20790,1,1,5,3,1,1,0
20791,5,1,5,1,3,1,0
20792,2,2,4,1,6,1,1
20793,1,2,5,5,1,1,1
20794,1,1,3,1,2,1,0
20795,2,2,5,9,1,1,1
20796,5,2,6,9,6,1,2
20797,9,1,5,0,1,3,0
20798,7,2,7,6,4,1,1
20799,1,2,1,4,5,2,0
20800,9,1,8,3,5,3,1
20801,1,1,5,8,3,1,2
20802,1,1,7,1,1,1,1
20803,7,1,11,9,4,2,2
20804,2,2,9,1,4,1,1
20805,6,2,9,3,1,1,1
20806,1,2,5,4,1,2,1
20807,2,2,2,6,5,3,0
20808,1,2,3,9,6,1,1
20809,1,2,9,2,4,2,0
20810,5,1,1,1,6,1,2
20811,4,2,4,2,6,1,2
20812,8,1,6,1,1,1,1
20813,1,1,6,3,4,3,0
20814,8,1,8,1,6,1,1
20815,2,2,7,2,3,1,0
20816,8,1,5,7,1,3,0
20817,1,1,3,7,2,2,2
20818,9,2,7,7,6,3,0
20819,9,1,5,0,1,1,1
20820,2,2,6,5,1,1,1
20821,6,1,5,3,1,3,2
20822,1,1,7,2,6,1,0
20823,2,2,6,4,1,3,2
20824,5,1,7,3,4,3,0
20825,1,1,6,2,1,1,1
20826,8,2,8,4,4,3,1
20827,1,1,7,1,1,1,1
20828,1,2,7,5,2,1,1
20829,4,1,3,5,1,3,0
20830,8,2,5,1,6,3,2
20831,8,1,10,8,4,3,1
20832,9,2,8,7,4,3,2
20833,1,1,6,7,2,1,2
20834,8,1,1,0,6,3,2
20835,9,2,5,8,6,1,2
20836,1,2,7,2,3,1,0
20837,1,2,5,4,4,2,1
20838,1,1,4,2,4,1,1
20839,1,1,5,2,3,1,1
20840,1,1,5,3,5,1,0
20841,1,2,5,4,2,3,2
20842,2,2,7,5,2,1,0
20843,2,2,6,6,1,3,1
20844,1,1,7,4,1,2,2
20845,1,1,6,1,1,3,2
20846,1,1,5,5,1,2,0
20847,9,1,10,8,2,1,0
20848,1,1,6,5,5,3,1
20849,1,1,5,0,5,1,1
20850,1,1,10,6,2,3,0
20851,1,2,4,9,2,1,1
20852,1,1,6,4,1,3,0
20853,1,2,7,2,6,2,0
20854,6,2,8,0,1,1,1
20855,1,1,5,9,4,1,1
20856,2,1,5,1,5,2,2
20857,8,1,8,9,2,3,0
20858,1,1,5,3,1,3,0
20859,8,2,5,4,1,1,0
20860,1,1,5,4,4,3,1
20861,8,2,3,1,6,1,1
20862,1,2,6,6,5,2,1
20863,1,2,5,3,3,1,2
20864,1,2,5,4,6,2,0
20865,9,1,4,4,4,1,1
20866,2,1,3,1,2,1,0
20867,2,1,5,8,2,1,0
20868,1,2,8,2,4,1,2
20869,1,2,5,4,4,2,0
20870,1,1,4,3,6,2,0
20871,1,1,6,6,4,1,1
20872,8,1,3,0,2,1,1
20873,1,1,9,1,4,2,0
20874,1,2,5,2,5,3,0
20875,2,2,2,7,6,3,0
20876,1,2,9,7,1,2,1
20877,2,2,9,9,6,1,1
20878,1,1,3,5,2,1,1
20879,2,1,4,6,1,1,0
20880,1,2,5,1,1,1,0
20881,1,1,5,4,6,1,2
20882,1,2,6,9,2,1,1
20883,6,2,7,2,4,1,1
20884,2,2,5,8,3,3,1
20885,1,2,5,2,4,1,1
20886,4,1,8,1,3,1,1
20887,1,2,7,7,1,1,1
20888,1,1,7,0,1,1,2
20889,8,2,7,3,5,1,2
20890,1,2,8,1,3,1,2
20891,6,2,10,7,5,2,0
20892,8,2,7,6,1,3,0
20893,1,2,3,4,2,1,0
20894,1,1,3,7,6,1,1
20895,8,2,4,3,6,3,2
20896,2,1,2,0,2,1,2
20897,5,2,8,3,3,1,2
20898,1,1,7,4,3,1,0
20899,1,2,5,4,6,1,0
20900,3,2,10,9,5,1,2
20901,1,2,7,1,5,3,0
20902,6,1,3,6,4,3,0
20903,9,2,9,8,1,1,0
20904,1,1,7,5,1,1,1
20905,1,1,7,5,1,1,2
20906,1,2,5,6,1,1,2
20907,1,2,7,5,3,3,1
20908,1,2,4,2,1,2,0
20909,1,2,6,6,4,2,2
20910,1,2,9,6,5,3,1
20911,1,2,7,6,2,1,0
20912,1,2,6,2,6,1,2
20913,1,1,7,2,6,1,2
20914,8,1,6,6,6,3,1
20915,1,1,4,3,5,1,0
20916,2,2,5,2,1,1,1
20917,1,1,9,5,6,3,2
20918,2,2,8,0,2,1,1
20919,1,2,3,9,5,3,0
20920,8,2,8,9,3,1,2
20921,8,1,7,8,3,1,1
20922,9,1,1,4,4,2,0
20923,8,1,5,3,3,1,1
20924,1,1,7,2,1,1,1
20925,1,2,5,1,5,3,0
20926,2,2,12,6,4,1,0
20927,8,2,5,4,5,1,1
20928,1,1,4,3,3,1,0
20929,1,1,4,2,6,1,1
20930,1,2,5,4,3,1,0
20931,2,1,2,2,6,3,1
20932,1,1,5,4,4,1,0
20933,1,1,5,6,1,1,1
20934,4,1,5,4,6,2,0
20935,1,1,5,6,3,1,2
20936,1,1,8,1,6,1,2
20937,8,1,2,5,5,1,1
20938,1,2,5,0,4,1,1
20939,9,2,8,7,1,3,0
20940,1,1,8,6,3,1,1
20941,2,1,8,9,5,1,0
20942,1,1,5,7,5,1,1
20943,3,2,5,4,6,2,1
20944,1,2,5,9,5,1,1
20945,1,1,8,1,2,1,1
20946,1,2,9,5,6,1,0
20947,1,2,7,6,4,3,2
20948,1,2,8,5,1,3,0
20949,2,2,8,5,6,1,1
20950,1,1,5,1,4,1,2
20951,1,1,7,5,3,3,0
20952,1,2,5,1,6,1,1
20953,4,1,3,6,1,2,0
20954,1,1,5,5,6,1,1
20955,8,2,4,4,6,2,0
20956,1,2,3,8,2,3,1
20957,1,2,7,6,3,1,0
20958,1,2,8,4,1,1,0
20959,2,1,5,0,1,1,2
20960,1,2,8,5,3,3,0
20961,4,1,6,1,3,1,1
20962,1,2,11,9,2,1,1
20963,8,1,4,1,2,1,2
20964,2,2,8,2,6,1,2
20965,1,1,5,5,1,1,1
20966,1,1,4,4,2,2,0
20967,1,2,6,5,1,3,1
20968,1,1,8,1,1,1,1
20969,1,2,2,9,6,1,1
20970,1,2,8,6,3,1,1
20971,1,1,7,4,6,2,2
20972,1,1,6,8,5,1,1
20973,1,2,6,6,1,1,0
20974,1,1,8,5,6,1,1
20975,1,1,4,5,5,1,2
20976,9,2,7,7,1,3,0
20977,9,2,4,5,6,1,1
20978,1,2,12,6,1,1,2
20979,1,1,3,9,6,1,1
20980,1,2,2,9,2,2,1
20981,2,2,6,5,5,1,1
20982,1,2,7,2,6,1,2
20983,8,1,5,5,4,2,2
20984,1,2,6,7,2,1,1
20985,8,1,7,7,4,3,1
20986,1,1,7,3,6,1,0
20987,1,2,10,5,1,1,0
20988,1,1,5,1,1,1,2
20989,1,2,5,0,4,1,2
20990,1,2,4,5,6,3,2
20991,9,2,4,2,4,2,0
20992,8,2,7,1,5,1,0
20993,1,1,6,2,6,1,1
20994,1,2,1,7,4,1,1
20995,2,2,3,2,6,1,0
20996,2,2,4,4,5,1,1
20997,7,2,6,9,6,3,1
20998,1,1,5,1,2,3,2
20999,8,1,7,1,6,2,0
21000,6,1,8,3,5,2,1
21001,1,2,5,8,4,2,0
21002,1,2,7,8,3,2,0
21003,5,2,3,4,2,1,1
21004,1,2,8,3,5,3,0
21005,9,1,5,4,1,1,0
21006,1,1,5,6,4,2,1
21007,1,1,4,0,4,1,1
21008,1,2,3,5,6,1,1
21009,1,1,5,2,1,3,0
21010,8,1,8,8,1,1,1
21011,7,2,7,0,2,1,0
21012,1,2,8,8,3,1,1
21013,1,1,8,0,3,1,0
21014,8,1,6,4,4,1,0
21015,6,2,3,5,3,1,1
21016,2,1,4,0,6,1,0
21017,1,1,5,2,4,1,0
21018,1,1,7,8,4,1,1
21019,7,2,8,3,6,3,0
21020,2,1,12,5,6,3,0
21021,1,1,4,4,3,1,2
21022,1,2,9,6,5,3,0
21023,6,2,4,2,4,1,1
21024,6,1,10,4,1,1,1
21025,1,2,5,2,3,1,2
21026,1,1,5,2,5,3,1
21027,2,1,5,7,3,1,1
21028,1,1,6,3,1,1,0
21029,2,1,4,8,6,3,0
21030,1,1,7,2,5,1,1
21031,1,1,4,1,3,1,1
21032,2,1,7,0,6,2,0
21033,1,1,5,6,1,1,0
21034,8,1,4,1,4,1,0
21035,1,2,5,4,1,1,1
21036,1,1,8,6,4,1,0
21037,1,2,3,3,5,1,0
21038,1,2,6,0,1,1,2
21039,1,1,3,2,2,1,2
21040,1,1,5,7,4,1,1
21041,1,1,9,6,5,1,1
21042,2,2,5,9,3,1,1
21043,1,2,9,6,1,1,1
21044,1,1,7,2,6,3,2
21045,1,1,5,6,1,1,2
21046,1,2,7,2,5,2,1
21047,1,1,2,4,6,1,2
21048,8,1,10,6,4,1,0
21049,1,2,5,6,6,1,1
21050,1,1,3,9,1,1,1
21051,1,2,11,8,4,1,1
21052,1,1,5,1,6,2,2
21053,1,2,5,4,4,2,1
21054,1,2,9,0,6,2,0
21055,5,1,8,2,3,1,1
21056,1,1,2,3,6,1,1
21057,1,2,5,3,6,1,1
21058,4,2,5,5,6,1,1
21059,1,2,7,7,6,3,0
21060,1,1,7,4,3,3,2
21061,2,2,4,1,3,1,1
21062,2,1,5,5,3,1,1
21063,1,2,4,4,3,1,0
21064,5,2,5,5,6,1,0
21065,8,1,12,9,5,3,0
21066,1,1,5,5,1,1,0
21067,1,1,4,0,3,1,2
21068,6,2,5,4,3,2,0
21069,7,2,11,5,3,1,2
21070,1,2,5,6,5,1,1
21071,9,2,6,5,4,3,1
21072,1,1,8,4,1,3,2
21073,8,1,5,5,1,1,2
21074,2,2,8,4,2,3,2
21075,9,2,1,4,5,1,2
21076,1,2,5,5,1,1,2
21077,2,1,1,3,5,1,0
21078,1,2,8,4,2,1,1
21079,6,1,7,6,4,1,0
21080,6,2,5,1,2,1,0
21081,1,1,6,4,3,1,1
21082,1,1,5,2,3,1,0
21083,1,1,5,6,4,1,1
21084,6,1,6,6,4,1,2
21085,1,1,7,3,1,2,0
21086,2,2,3,4,1,1,1
21087,2,1,9,4,2,3,0
21088,2,2,6,9,3,1,1
21089,1,1,6,1,3,1,2
21090,1,2,5,5,1,1,0
21091,1,1,5,4,4,1,0
21092,1,2,4,1,4,2,0
21093,1,2,7,5,2,1,0
21094,1,2,5,3,1,1,1
21095,1,2,8,4,1,1,0
21096,1,2,7,4,1,3,1
21097,1,2,1,6,6,1,0
21098,1,1,4,6,1,1,2
21099,1,2,4,2,4,3,1
21100,1,2,4,0,2,1,1
21101,1,1,9,6,4,3,1
21102,7,1,5,2,5,3,0
21103,2,1,12,5,3,1,0
21104,1,1,5,5,6,2,2
21105,9,2,8,4,5,2,0
21106,9,2,7,3,4,3,0
21107,1,2,7,2,5,3,0
21108,9,1,8,4,5,1,1
21109,2,1,2,3,5,1,0
21110,8,1,2,2,4,3,1
21111,1,1,7,6,2,1,1
21112,1,2,2,1,6,1,0
21113,2,1,6,0,5,3,0
21114,1,2,4,4,4,1,1
21115,2,2,8,6,1,1,1
21116,1,1,5,3,1,3,0
21117,1,1,6,9,4,2,0
21118,1,2,7,4,2,3,0
21119,1,2,7,5,6,2,2
21120,9,1,8,2,1,1,2
21121,1,1,5,1,2,3,2
21122,1,1,5,5,1,1,1
21123,1,1,5,5,6,1,1
21124,5,2,5,2,1,1,0
21125,7,2,11,7,4,1,0
21126,1,2,10,8,2,1,1
21127,1,1,5,5,4,3,1
21128,9,1,4,7,1,1,0
21129,2,2,6,7,5,3,0
21130,1,1,5,3,2,1,1
21131,1,1,6,4,1,3,2
21132,1,2,7,2,4,1,0
21133,1,2,9,4,5,1,1
21134,1,2,4,7,4,3,0
21135,2,2,6,6,4,3,1
21136,1,1,8,9,2,3,0
21137,1,2,4,5,1,1,1
21138,1,1,5,2,1,1,1
21139,8,2,7,2,3,1,2
21140,1,2,7,2,5,3,0
21141,1,1,6,0,6,1,1
21142,1,2,3,2,2,3,0
21143,1,2,3,2,1,1,1
21144,1,1,7,9,1,3,1
21145,2,2,4,4,4,1,0
21146,9,2,7,2,6,3,1
21147,1,1,5,1,1,3,0
21148,4,1,3,0,5,1,0
21149,9,2,10,4,4,3,1
21150,2,2,4,1,4,1,1
21151,2,2,5,5,4,3,2
21152,2,1,5,0,3,3,0
21153,6,2,6,4,3,2,1
21154,1,2,5,9,1,1,1
21155,1,2,5,2,3,1,1
21156,5,2,5,1,3,1,0
21157,1,1,5,3,1,1,1
21158,1,2,9,4,1,3,0
21159,5,2,1,4,5,1,2
21160,1,2,8,4,1,1,1
21161,1,2,2,7,2,1,0
21162,1,1,5,6,6,1,1
21163,8,1,3,7,2,1,1
21164,2,2,6,7,3,1,2
21165,1,2,9,7,1,3,0
21166,1,2,4,5,1,1,0
21167,8,1,4,7,5,3,2
21168,9,2,10,3,1,1,0
21169,8,2,6,7,3,1,1
21170,8,2,6,2,6,2,0
21171,2,1,10,2,4,2,0
21172,1,1,9,9,4,3,1
21173,1,1,5,5,1,1,0
21174,1,2,5,1,5,1,2
21175,1,2,8,8,5,1,1
21176,8,1,9,0,2,2,0
21177,1,1,7,3,6,1,2
21178,1,1,5,5,1,1,1
21179,1,2,5,1,6,1,1
21180,8,2,8,4,4,3,1
21181,1,2,4,5,3,1,0
21182,2,1,3,7,1,3,0
21183,8,1,5,4,1,1,0
21184,1,1,2,8,2,1,1
21185,1,1,2,6,5,3,0
21186,2,1,10,1,3,1,1
21187,2,2,4,4,5,1,2
21188,1,2,5,2,4,1,2
21189,5,1,4,4,6,3,0
21190,1,1,5,6,6,1,2
21191,1,1,9,6,1,1,2
21192,1,1,9,5,3,1,2
21193,1,1,6,3,1,3,0
21194,1,2,5,3,4,1,1
21195,1,1,5,0,4,1,0
21196,2,2,5,5,6,1,0
21197,1,2,4,4,3,3,1
21198,9,2,9,9,4,1,0
21199,2,1,7,9,2,3,0
21200,1,1,6,9,3,2,0
21201,1,1,4,2,4,1,1
21202,1,2,3,8,2,2,0
21203,1,2,5,3,1,2,1
21204,1,2,8,6,6,1,0
21205,9,2,6,3,1,3,1
21206,8,2,8,0,3,1,2
21207,1,1,9,6,6,1,1
21208,1,1,5,3,6,1,0
21209,8,2,9,8,5,1,1
21210,1,2,4,1,2,1,0
21211,9,2,10,9,1,1,0
21212,2,2,5,0,1,3,0
21213,8,1,6,3,3,1,0
21214,2,1,5,9,1,3,0
21215,1,2,7,4,1,3,1
21216,1,1,2,1,5,1,2
21217,1,2,8,2,3,3,2
21218,1,2,10,7,5,2,1
21219,1,1,10,4,4,1,1
21220,1,1,3,6,4,1,2
21221,2,2,2,5,1,1,1
21222,1,2,5,4,1,3,2
21223,8,2,6,2,3,1,2
21224,8,1,2,3,2,1,2
21225,1,2,8,3,4,2,2
21226,1,1,5,3,6,1,0
21227,2,2,10,7,6,3,0
21228,7,2,5,1,6,1,1
21229,1,2,9,1,3,3,0
21230,1,2,7,2,3,1,0
21231,1,1,7,4,1,1,0
21232,1,1,5,4,2,1,0
21233,1,2,5,4,4,2,0
21234,1,2,10,2,4,3,2
21235,9,2,5,6,4,3,1
21236,6,1,7,4,1,2,2
21237,1,1,3,4,2,1,1
21238,1,1,5,2,1,1,1
21239,1,2,8,3,2,1,2
21240,1,1,8,6,1,1,1
21241,6,2,9,6,1,3,2
21242,1,1,10,1,1,3,0
21243,1,1,5,1,5,1,0
21244,9,1,8,0,1,1,1
21245,2,2,6,1,1,1,2
21246,6,2,6,2,6,2,0
21247,2,2,4,5,4,2,0
21248,1,1,4,3,1,1,2
21249,2,2,4,6,5,1,0
21250,1,2,7,9,1,2,0
21251,1,1,5,3,4,1,2
21252,2,2,7,4,3,1,0
21253,8,1,12,8,4,1,0
21254,1,1,8,7,1,1,2
21255,9,1,5,1,3,1,2
21256,2,2,2,7,2,1,2
21257,1,1,7,1,5,3,0
21258,1,1,4,8,6,2,0
21259,1,2,2,1,6,1,0
21260,1,1,5,3,6,3,2
21261,1,1,5,7,2,3,2
21262,9,1,7,5,3,1,0
21263,1,1,6,0,1,1,1
21264,6,2,5,2,1,1,1
21265,1,2,6,3,2,1,1
21266,1,2,7,2,1,2,2
21267,1,1,3,1,6,1,1
21268,1,1,4,2,4,3,0
21269,1,2,8,9,1,1,2
21270,1,2,8,4,1,3,1
21271,1,1,5,1,4,1,0
21272,8,2,8,1,2,1,2
21273,2,2,7,0,1,1,0
21274,1,2,8,5,1,1,0
21275,1,1,5,2,1,1,1
21276,1,2,6,9,4,1,2
21277,8,1,1,9,4,1,2
21278,1,2,8,6,5,1,2
21279,8,2,5,3,1,3,2
21280,1,1,5,5,1,1,2
21281,1,2,5,7,4,1,1
21282,1,2,3,0,6,1,0
21283,1,2,2,2,2,2,0
21284,3,1,6,9,2,1,1
21285,1,2,7,6,2,3,2
21286,1,1,8,4,1,2,2
21287,9,1,9,9,3,1,1
21288,1,2,5,5,6,3,1
21289,1,1,7,6,5,1,1
21290,9,1,6,4,6,1,2
21291,2,1,9,7,4,2,0
21292,2,2,4,2,5,1,1
21293,1,2,5,6,6,2,1
21294,8,1,3,5,5,3,0
21295,1,2,5,3,3,1,0
21296,1,2,6,4,1,2,0
21297,1,1,11,8,6,1,2
21298,1,2,5,0,3,1,2
21299,1,1,7,1,2,1,0
21300,1,2,5,6,2,1,1
21301,1,1,5,4,5,2,2
21302,1,1,8,9,3,1,0
21303,1,1,5,9,3,1,2
21304,2,1,9,2,4,3,0
21305,1,1,5,9,1,1,1
21306,1,2,1,2,4,2,0
21307,1,2,6,3,4,3,0
21308,2,2,5,2,4,1,0
21309,1,2,8,7,1,3,0
21310,3,1,7,3,1,1,1
21311,1,1,5,1,1,2,2
21312,9,2,10,5,5,2,0
21313,1,2,6,9,2,1,1
21314,8,1,5,1,1,1,1
21315,9,1,5,7,3,1,0
21316,1,1,5,1,1,3,1
21317,6,2,7,3,1,1,1
21318,1,2,8,5,1,1,2
21319,1,2,5,0,1,1,2
21320,1,1,5,4,6,3,0
21321,1,1,8,3,4,1,0
21322,8,2,4,1,6,1,1
21323,9,2,3,5,4,3,1
21324,6,2,7,2,5,1,0
21325,1,2,4,4,6,1,1
21326,1,1,9,1,5,1,1
21327,1,2,5,4,6,1,0
21328,1,1,7,5,1,1,0
21329,1,2,5,9,5,3,2
21330,1,2,10,2,6,1,0
21331,8,1,8,4,6,1,1
21332,1,2,10,5,6,1,1
21333,1,1,5,2,6,1,2
21334,1,2,9,1,2,2,0
21335,9,2,5,2,5,1,0
21336,1,1,6,9,1,1,1
21337,9,1,5,5,6,3,1
21338,1,2,5,2,2,1,0
21339,1,1,7,3,5,3,0
21340,8,1,2,7,3,2,0
21341,2,2,7,7,1,1,1
21342,8,2,3,8,3,1,2
21343,1,2,3,8,1,1,1
21344,8,1,6,6,1,2,0
21345,2,1,5,1,2,1,1
21346,1,2,5,2,4,1,1
21347,1,2,11,8,2,3,2
21348,1,1,6,3,1,1,0
21349,1,1,5,3,5,1,0
21350,1,2,8,8,1,2,0
21351,6,1,6,9,1,3,1
21352,1,1,8,0,2,1,2
21353,5,2,2,4,5,1,0
21354,8,1,10,9,4,1,1
21355,6,2,6,3,3,1,2
21356,1,2,5,6,6,3,1
21357,5,1,7,9,3,1,1
21358,1,2,9,1,4,1,1
21359,1,2,7,4,5,1,0
21360,1,1,5,9,5,3,0
21361,1,2,1,2,3,3,0
21362,1,1,5,4,6,1,0
21363,1,2,5,2,4,1,2
21364,1,2,5,4,6,1,2
21365,2,2,10,7,1,1,0
21366,9,1,6,0,5,3,1
21367,1,2,5,7,1,1,1
21368,1,1,9,2,1,2,0
21369,4,1,3,5,5,3,1
21370,9,1,5,4,1,2,2
21371,1,2,2,3,5,1,0
21372,1,1,4,4,6,1,1
21373,1,2,5,3,1,2,2
21374,1,2,5,6,3,3,2
21375,1,2,5,6,3,2,2
21376,1,1,10,7,6,1,2
21377,2,2,9,6,3,1,2
21378,8,1,6,6,5,1,1
21379,1,1,4,1,6,1,0
21380,1,1,5,2,1,3,1
21381,1,1,4,9,1,1,2
21382,2,2,10,5,3,1,2
21383,1,2,8,1,2,1,2
21384,6,2,2,2,5,3,1
21385,1,2,5,5,1,1,0
21386,2,2,2,3,4,1,1
21387,9,2,5,2,2,1,2
21388,1,2,5,9,2,1,1
21389,1,2,8,2,4,3,2
21390,1,1,7,4,1,3,2
21391,3,2,6,6,3,1,1
21392,1,1,8,3,6,1,0
21393,1,1,5,3,6,1,2
21394,1,1,7,2,6,1,0
21395,2,1,3,3,4,2,1
21396,9,1,5,2,4,2,0
21397,1,2,5,2,4,1,2
21398,1,1,6,7,6,1,0
21399,9,1,6,9,4,1,1
21400,1,1,4,3,6,1,1
21401,1,1,5,1,1,3,0
21402,1,1,7,8,3,1,1
21403,1,1,5,5,1,1,1
21404,2,2,12,6,3,1,0
21405,6,1,3,3,1,3,2
21406,1,2,4,8,1,1,1
21407,9,1,5,5,6,1,0
21408,2,2,8,9,6,1,1
21409,1,2,3,9,5,2,1
21410,1,2,10,0,5,3,0
21411,1,2,6,8,2,3,1
21412,1,2,3,3,6,1,1
21413,9,2,10,6,5,1,0
21414,1,2,3,9,3,2,2
