,SEX,RAC1P,EDU,MSP,PINCP_DECILE,HOUSING_TYPE,OWN_RENT
19635,2,1,5,6,2,1,2
19636,2,6,3,2,0,2,0
19637,1,8,8,6,8,1,0
19638,2,1,5,4,7,1,0
19639,1,1,9,2,8,1,2
19640,1,1,7,6,9,1,0
19641,1,1,2,2,1,1,1
19642,2,1,3,2,1,1,1
19643,1,1,3,1,2,1,1
19644,2,1,5,4,5,1,1
19645,1,2,8,1,7,1,0
19646,1,1,5,6,9,2,2
19647,2,2,1,1,0,1,0
19648,2,2,3,2,1,1,1
19649,2,8,6,6,5,1,2
19650,1,1,8,5,4,1,2
19651,2,1,7,6,3,1,2
19652,1,8,3,1,1,1,0
19653,1,7,5,3,0,1,1
19654,1,1,3,2,0,1,0
19655,2,1,8,1,9,1,0
19656,2,8,11,6,9,1,2
19657,1,2,3,6,1,3,2
19658,2,8,3,2,9,1,1
19659,1,1,3,2,1,1,1
19660,2,1,5,1,5,1,0
19661,2,1,1,1,1,1,1
19662,2,1,3,2,3,1,1
19663,1,1,8,6,1,1,2
19664,1,2,3,1,0,1,0
19665,1,1,2,1,1,1,0
19666,2,2,1,2,0,1,1
19667,2,1,2,1,1,1,0
19668,1,1,3,2,0,1,1
19669,1,1,5,6,3,1,2
19670,2,1,4,4,8,1,0
19671,1,1,10,1,1,1,2
19672,1,2,3,1,1,1,0
19673,2,1,7,4,8,1,1
19674,1,1,5,4,0,1,2
19675,1,2,7,6,0,1,1
19676,2,1,1,4,7,1,2
19677,1,2,3,2,1,1,0
19678,2,9,7,1,2,1,2
19679,2,2,7,6,6,1,2
19680,1,1,6,4,8,2,2
19681,1,2,1,5,1,2,0
19682,1,1,8,6,4,1,1
19683,2,9,6,2,5,1,2
19684,1,1,5,6,5,1,1
19685,1,1,6,5,1,1,2
19686,1,1,5,6,9,1,0
19687,1,5,3,1,8,1,1
19688,2,1,7,5,0,1,1
19689,2,1,7,1,5,1,0
19690,1,1,2,1,7,2,0
19691,2,1,5,1,9,1,1
19692,2,1,5,6,2,3,2
19693,1,1,9,4,6,1,1
19694,1,1,10,1,6,1,0
19695,2,1,1,2,1,1,1
19696,1,8,11,4,5,1,0
19697,1,1,4,2,3,1,2
19698,1,1,5,6,5,3,1
19699,1,3,4,6,3,3,2
19700,2,9,1,2,1,1,1
19701,1,1,6,1,7,1,0
19702,2,1,7,5,2,1,2
19703,2,1,7,3,8,1,2
19704,1,8,1,1,1,1,1
19705,2,1,2,2,1,1,1
19706,1,8,1,3,1,1,2
19707,2,1,5,6,0,3,2
19708,2,8,6,6,2,1,1
19709,1,1,8,2,6,1,1
19710,1,1,3,2,9,1,1
19711,2,1,5,1,7,1,0
19712,2,2,10,1,5,2,0
19713,2,1,2,2,1,1,0
19714,1,1,3,5,6,1,1
19715,2,1,5,6,4,1,2
19716,1,1,8,1,7,1,0
19717,1,2,3,2,9,1,0
19718,2,1,7,2,7,1,2
19719,1,2,3,2,3,1,2
19720,1,1,3,2,0,1,0
19721,2,1,8,5,1,1,2
19722,1,1,8,2,5,1,1
19723,1,1,11,6,6,1,2
19724,2,2,1,2,1,1,0
19725,2,1,6,4,1,1,0
19726,2,9,3,3,7,1,2
19727,1,1,4,6,1,1,2
19728,2,1,8,2,5,1,1
19729,1,1,6,6,7,1,0
19730,1,1,8,1,1,1,0
19731,2,5,5,6,2,2,2
19732,2,2,8,4,7,1,2
19733,1,1,8,6,4,3,0
19734,1,1,8,5,5,2,1
19735,2,1,9,6,8,3,2
19736,1,1,2,5,6,1,1
19737,1,8,3,3,0,1,0
19738,1,1,3,1,1,1,0
19739,2,1,6,4,0,3,0
19740,2,2,3,3,1,1,1
19741,1,1,2,1,0,1,0
19742,1,1,3,2,5,2,1
19743,1,1,8,6,3,1,0
19744,1,1,3,2,1,1,0
19745,1,1,8,4,5,1,1
19746,2,1,2,2,0,1,0
19747,1,2,7,1,7,1,0
19748,2,9,1,4,7,1,0
19749,2,1,7,4,3,1,2
19750,1,1,7,1,0,1,0
19751,1,1,9,6,7,1,2
19752,1,8,2,5,8,2,1
19753,1,1,3,4,9,1,2
19754,2,2,1,2,0,1,0
19755,1,1,9,6,6,3,2
19756,2,1,7,3,6,3,0
19757,2,1,8,4,8,1,0
19758,2,1,2,1,0,1,0
19759,2,8,5,6,6,3,1
19760,1,1,4,2,4,1,1
19761,2,5,12,1,9,1,0
19762,2,2,10,4,8,1,0
19763,1,9,6,3,1,1,2
19764,1,6,2,5,7,1,2
19765,1,1,3,1,1,1,0
19766,2,1,5,1,1,2,0
19767,1,1,4,6,2,1,1
19768,2,1,3,2,0,2,0
19769,1,1,3,2,0,1,0
19770,2,1,8,4,3,1,1
19771,1,1,3,2,0,2,0
19772,1,2,10,2,2,1,2
19773,2,2,8,6,8,1,2
19774,1,9,11,1,6,1,0
19775,1,1,7,5,1,3,0
19776,1,1,9,6,7,1,2
19777,1,1,9,6,9,1,2
19778,1,1,4,5,9,1,1
19779,2,1,7,1,4,1,2
19780,1,5,11,5,5,2,1
19781,2,1,8,4,2,1,0
19782,2,1,3,1,9,1,1
19783,2,2,9,1,7,1,0
19784,2,1,5,6,1,3,2
19785,2,2,3,2,0,2,0
19786,2,1,5,1,0,1,1
19787,1,1,4,5,1,1,1
19788,1,1,4,5,6,2,2
19789,1,2,1,1,9,1,2
19790,2,2,3,2,1,1,1
19791,1,1,5,6,1,1,2
19792,2,1,2,2,0,1,0
19793,2,8,6,6,2,1,2
19794,1,1,5,1,8,1,0
19795,1,1,3,5,6,1,2
19796,1,4,1,4,0,1,0
19797,1,1,9,4,9,1,2
19798,2,1,7,2,7,3,0
19799,1,1,4,4,8,1,0
19800,2,1,3,1,1,1,1
19801,1,5,10,5,5,1,0
19802,2,9,2,2,0,1,0
19803,2,1,8,1,6,1,0
19804,1,8,9,3,8,1,1
19805,1,2,7,5,3,1,2
19806,1,1,7,4,1,1,1
19807,2,1,7,2,0,1,0
19808,1,1,11,3,2,1,0
19809,1,1,5,6,3,1,2
19810,2,1,3,2,0,1,0
19811,2,2,9,6,8,1,2
19812,2,1,5,1,3,1,0
19813,2,2,3,1,1,1,0
19814,2,1,7,6,8,1,0
19815,2,1,5,3,5,1,0
19816,1,1,7,3,5,1,1
19817,2,8,12,6,6,1,2
19818,1,7,11,2,4,1,2
19819,2,2,5,6,3,1,2
19820,2,1,10,1,2,1,0
19821,2,9,2,2,5,1,0
19822,1,6,2,2,0,1,0
19823,2,1,5,5,4,1,2
19824,2,1,5,2,9,1,0
19825,1,1,6,5,9,1,1
19826,2,1,2,2,0,1,0
19827,1,1,7,2,9,2,1
19828,1,1,9,6,5,3,1
19829,1,1,4,1,4,1,1
19830,1,9,2,1,7,1,0
19831,1,3,3,1,1,1,1
19832,1,9,2,2,1,1,0
19833,1,1,8,4,7,1,2
19834,1,8,9,6,3,1,0
19835,1,1,6,5,8,1,0
19836,1,1,5,5,1,1,1
19837,2,1,4,2,9,1,0
19838,1,1,5,6,0,3,2
19839,2,1,3,1,1,1,1
19840,2,1,6,1,9,1,0
19841,2,1,7,1,7,1,1
19842,1,1,3,1,1,1,0
19843,2,9,7,5,3,1,1
19844,2,1,2,2,0,1,0
19845,2,8,9,4,9,1,0
19846,1,1,6,1,0,1,2
19847,2,1,3,2,1,1,0
19848,2,6,5,6,7,1,2
19849,1,1,5,3,0,1,0
19850,2,1,8,2,6,2,0
19851,2,6,1,2,0,1,0
19852,1,1,6,1,7,1,2
19853,2,6,3,6,2,1,2
19854,2,6,1,2,0,1,0
19855,1,1,3,4,8,1,0
19856,1,1,3,1,1,1,1
19857,1,3,1,1,1,1,0
19858,2,1,7,6,4,1,2
19859,1,1,5,6,4,1,1
19860,1,1,8,5,3,2,0
19861,1,5,7,1,7,1,0
19862,1,1,4,2,0,1,2
19863,1,1,3,1,3,1,0
19864,1,2,1,1,5,1,1
19865,1,1,3,2,1,1,0
19866,1,2,3,1,1,1,1
19867,2,1,2,2,1,1,0
19868,2,1,5,5,3,1,2
19869,2,1,2,1,0,1,0
19870,1,1,8,1,1,1,0
19871,1,8,11,4,7,1,0
19872,2,8,2,1,0,1,2
19873,1,1,6,2,4,1,0
19874,2,1,3,1,1,1,1
19875,2,8,3,6,7,1,1
19876,1,2,1,6,3,1,0
19877,2,1,5,1,9,1,1
19878,2,9,1,5,9,1,1
19879,1,7,9,6,7,1,2
19880,2,1,7,5,5,3,0
19881,1,9,3,2,1,1,1
19882,1,1,3,5,9,1,1
19883,1,1,2,4,2,1,1
19884,2,9,5,5,1,1,1
19885,2,1,12,6,7,1,2
19886,2,9,10,4,7,1,0
19887,1,1,4,2,2,1,1
19888,1,1,5,4,6,1,0
19889,1,1,5,6,5,1,0
19890,2,2,3,1,1,1,2
19891,1,1,7,3,8,1,0
19892,1,8,5,1,6,1,0
19893,1,4,1,2,3,1,1
19894,1,1,3,1,1,1,1
19895,1,2,7,3,9,1,2
19896,1,1,4,4,6,1,2
19897,1,1,1,4,0,1,2
19898,1,1,8,4,3,1,2
19899,2,1,7,6,1,1,2
19900,1,1,8,2,6,1,0
19901,2,8,1,5,8,1,1
19902,2,1,5,1,3,2,0
19903,2,1,2,1,1,1,1
19904,1,1,3,1,0,1,0
19905,2,1,5,1,9,1,0
19906,2,1,5,4,7,1,0
19907,2,1,7,6,6,1,0
19908,1,1,7,2,9,1,2
19909,1,1,5,6,0,1,0
19910,1,2,4,6,3,1,1
19911,2,1,5,6,3,2,1
19912,1,1,8,1,2,1,1
19913,2,1,8,1,6,1,1
19914,1,1,4,1,3,1,0
19915,1,1,8,1,0,1,0
19916,2,1,5,3,5,1,1
19917,2,1,5,5,0,1,0
19918,2,1,6,3,4,1,1
19919,1,1,3,2,1,1,0
19920,1,2,6,2,2,1,2
19921,1,8,2,3,3,1,0
19922,2,1,3,1,0,1,1
19923,1,2,5,6,4,1,2
19924,1,6,1,4,5,3,1
19925,1,1,5,2,3,2,0
19926,1,1,7,3,9,2,1
19927,1,1,9,1,7,1,2
19928,1,1,6,4,7,1,0
19929,2,6,7,6,4,1,2
19930,2,1,5,6,7,2,0
19931,1,1,4,3,7,1,0
19932,2,1,10,2,5,1,0
19933,2,2,2,6,7,1,2
19934,2,1,7,1,7,1,1
19935,2,1,7,2,9,1,1
19936,1,1,5,5,8,1,2
19937,1,1,3,2,0,1,0
19938,1,1,7,4,7,1,0
19939,1,1,4,3,9,1,2
19940,1,5,1,1,3,1,1
19941,2,1,3,2,1,1,0
19942,2,9,1,1,1,1,2
19943,1,1,3,1,1,1,1
19944,1,1,9,5,7,1,1
19945,1,9,5,5,0,1,1
19946,1,1,2,2,0,1,0
19947,2,1,2,1,0,1,0
19948,1,1,6,4,2,2,0
19949,2,2,1,2,1,1,0
19950,2,1,2,1,1,1,1
19951,1,1,7,6,7,1,2
19952,1,1,8,2,1,1,1
19953,1,2,8,1,9,1,0
19954,2,6,10,6,5,1,2
19955,1,1,10,1,8,1,2
19956,1,1,5,6,2,1,1
19957,1,1,5,1,0,1,2
19958,2,2,1,5,6,1,2
19959,2,1,7,1,5,1,0
19960,1,1,5,1,2,1,2
19961,1,1,4,3,0,1,2
19962,1,1,8,5,5,1,1
19963,1,1,5,6,9,2,2
19964,1,2,10,1,8,1,0
19965,1,2,2,1,1,1,1
19966,1,1,1,1,5,1,2
19967,1,1,4,5,0,1,2
19968,2,1,9,1,9,1,0
19969,1,6,5,6,1,1,2
19970,1,1,8,6,0,1,2
19971,1,1,3,2,1,1,0
19972,1,1,7,1,3,1,2
19973,1,1,3,2,1,1,0
19974,1,1,9,1,1,1,2
19975,1,9,6,1,6,1,1
19976,2,1,2,2,1,1,0
19977,1,8,3,4,6,1,1
19978,2,1,7,6,3,1,2
19979,2,1,9,1,5,1,0
19980,1,1,6,2,9,1,1
19981,1,2,4,2,1,1,2
19982,1,1,4,2,7,1,0
19983,2,2,3,6,9,1,2
19984,2,9,5,6,1,1,0
19985,2,1,10,2,7,1,0
19986,2,3,3,1,0,2,0
19987,1,1,3,2,1,1,1
19988,2,5,1,6,1,1,2
19989,2,1,8,6,1,1,2
19990,1,1,3,4,2,1,1
19991,2,9,2,2,1,1,1
19992,2,1,7,6,2,3,1
19993,1,2,5,2,8,1,0
19994,2,1,9,1,1,1,0
19995,2,1,9,6,5,1,0
19996,1,5,1,3,6,1,2
19997,1,1,2,1,1,1,0
19998,2,1,8,6,3,1,2
19999,2,1,4,2,9,1,0
20000,2,1,3,2,1,1,1
20001,2,9,5,5,4,1,1
20002,2,1,9,6,7,3,1
20003,1,2,4,2,9,1,0
20004,1,1,6,2,9,2,2
20005,1,1,9,6,5,1,2
20006,1,9,8,1,5,1,0
20007,1,1,7,6,5,1,2
20008,2,1,3,2,0,1,0
20009,2,1,7,2,5,1,2
20010,1,1,8,1,9,1,0
20011,1,1,7,6,4,1,2
20012,2,9,3,1,1,1,0
20013,1,1,8,1,3,1,0
20014,1,9,9,6,9,1,0
20015,1,2,6,4,4,1,2
20016,2,1,7,1,8,1,0
20017,1,1,7,6,2,1,2
20018,2,4,6,4,1,1,2
20019,1,1,4,3,6,1,0
20020,1,8,7,6,5,3,2
20021,1,1,5,2,0,1,0
20022,2,1,1,2,0,1,0
20023,1,1,2,1,1,1,0
20024,2,1,9,6,8,1,1
20025,1,1,7,1,5,1,0
20026,2,9,10,6,1,1,0
20027,1,1,6,2,9,1,1
20028,1,2,4,4,7,1,2
20029,1,1,5,1,1,1,1
20030,2,9,7,6,1,3,2
20031,1,2,2,2,0,1,0
20032,1,8,6,5,8,1,0
20033,1,2,12,1,5,1,0
20034,2,2,3,5,3,3,2
20035,2,2,11,1,6,1,0
20036,1,1,7,6,6,3,2
20037,2,1,4,6,1,1,2
20038,1,1,4,5,6,1,2
20039,1,1,5,4,8,1,0
20040,2,1,3,2,0,1,0
20041,1,1,4,2,5,2,2
20042,1,1,8,5,7,1,1
20043,1,2,7,5,5,1,2
20044,2,1,2,1,0,1,0
20045,2,1,7,1,7,1,0
20046,2,8,7,5,3,1,2
20047,1,9,4,5,5,1,1
20048,2,9,7,6,1,3,1
20049,1,1,3,2,1,1,1
20050,1,1,8,6,9,3,2
20051,1,1,5,4,5,1,1
20052,2,1,9,3,1,1,0
20053,1,1,7,1,7,1,0
20054,1,1,6,1,7,1,1
20055,1,6,1,1,4,1,2
20056,1,9,7,2,1,1,1
20057,2,1,7,3,2,1,2
20058,1,2,8,5,2,1,2
20059,1,1,5,6,9,1,2
20060,1,1,9,3,4,1,1
20061,1,2,2,1,1,1,1
20062,2,6,1,2,0,1,0
20063,1,1,1,1,3,1,1
20064,2,1,1,1,1,1,0
20065,1,8,7,1,6,1,1
20066,2,1,6,6,8,1,2
20067,2,1,11,6,5,1,2
20068,2,1,7,1,8,2,0
20069,1,1,3,1,8,1,1
20070,1,1,8,6,3,1,0
20071,1,1,4,3,4,1,2
20072,2,1,1,1,1,2,0
20073,1,1,6,2,9,1,0
20074,1,1,10,1,2,1,0
20075,2,1,3,2,1,1,0
20076,2,6,11,4,9,1,0
20077,1,1,7,4,9,1,2
20078,1,1,2,1,9,1,1
20079,2,1,5,4,3,1,2
20080,1,1,8,2,0,1,1
20081,2,1,3,2,1,1,1
20082,1,9,6,1,9,1,1
20083,1,1,4,1,1,1,1
20084,2,1,8,1,1,1,1
20085,1,1,2,1,1,1,1
20086,2,1,2,2,0,1,0
20087,2,1,3,1,7,1,0
20088,1,2,5,6,0,1,1
20089,2,2,12,6,9,1,2
20090,2,2,10,6,7,1,2
20091,1,1,7,4,7,1,1
20092,2,1,2,1,1,2,0
20093,1,8,1,5,2,1,2
20094,1,1,3,1,2,1,0
20095,1,1,8,3,9,1,1
20096,1,1,7,6,1,1,2
20097,2,1,5,2,6,1,0
20098,1,1,3,1,9,1,1
20099,1,6,3,2,1,1,0
20100,1,2,8,1,3,1,0
20101,2,3,2,2,1,1,1
20102,2,1,2,2,0,1,0
20103,1,1,10,3,6,2,1
20104,1,9,8,3,9,1,0
20105,1,1,3,1,1,1,0
20106,2,1,5,6,5,1,1
20107,2,1,7,4,1,1,1
20108,1,8,11,4,1,1,0
20109,1,8,2,1,7,1,1
20110,1,9,10,6,8,1,0
20111,2,1,5,1,6,1,0
20112,1,1,9,3,5,1,0
20113,1,1,4,4,9,1,2
20114,1,2,3,2,1,1,0
20115,1,1,4,4,8,2,1
20116,2,1,3,2,1,1,1
20117,1,8,2,2,1,1,1
20118,2,1,5,5,8,3,2
20119,2,1,5,2,7,1,1
20120,2,9,6,6,3,1,1
20121,2,1,7,4,5,1,0
20122,1,1,8,5,6,1,0
20123,2,1,5,5,0,3,1
20124,1,6,3,2,1,1,0
20125,1,1,7,2,8,1,0
20126,1,1,6,4,6,1,1
20127,1,1,1,6,7,1,1
20128,2,1,7,1,0,1,0
20129,2,6,7,6,9,1,2
20130,2,9,5,6,5,1,2
20131,1,1,2,1,7,1,1
20132,1,1,2,2,0,2,0
20133,1,9,1,2,5,1,0
20134,1,1,4,1,7,1,0
20135,2,5,8,4,3,1,2
20136,2,1,6,6,3,3,1
20137,2,1,4,6,5,3,2
20138,1,1,6,4,4,2,2
20139,2,8,8,6,6,1,2
20140,1,9,5,3,6,1,0
20141,2,1,7,1,6,1,0
20142,2,1,5,6,9,1,2
20143,1,1,5,1,9,1,0
20144,1,1,5,3,2,1,1
20145,1,1,3,1,1,1,1
20146,1,1,3,1,1,1,1
20147,2,1,3,2,0,1,0
20148,1,1,3,1,5,1,2
20149,1,8,6,5,8,2,2
20150,1,1,1,2,0,1,1
20151,1,1,5,1,8,1,0
20152,2,1,2,2,1,1,1
20153,1,8,1,3,0,1,2
20154,2,1,7,6,4,1,2
20155,2,1,3,5,0,1,2
20156,2,9,8,2,8,1,0
20157,2,1,7,6,1,3,2
20158,1,1,7,6,1,1,2
20159,1,8,1,5,9,2,2
20160,1,1,3,1,4,1,1
20161,2,1,7,4,7,1,2
20162,1,1,3,1,0,1,0
20163,1,1,8,6,6,1,0
20164,2,1,7,6,0,1,2
20165,2,8,4,6,4,3,1
20166,1,1,9,4,9,1,1
20167,1,1,6,1,3,1,2
20168,1,1,9,6,7,1,2
20169,1,8,8,4,3,2,0
20170,2,1,7,6,9,1,0
20171,2,1,3,1,9,1,1
20172,1,1,9,4,8,2,1
20173,1,1,5,1,4,1,2
20174,1,1,2,2,1,1,1
20175,1,1,5,1,5,1,1
20176,1,1,5,6,5,3,2
20177,1,2,6,3,6,1,0
20178,1,1,7,1,3,1,1
20179,1,8,7,6,6,3,2
20180,1,2,6,2,6,1,2
20181,1,9,11,5,8,1,0
20182,1,1,9,6,5,3,1
20183,1,1,5,2,6,1,0
20184,2,1,3,2,1,1,1
20185,2,9,3,1,1,1,1
20186,1,8,4,6,4,1,2
20187,2,6,5,5,6,1,2
20188,2,1,7,2,7,1,0
20189,2,1,3,2,1,1,1
20190,1,1,3,4,4,1,1
20191,2,1,5,2,7,1,0
20192,2,6,3,2,0,1,0
20193,1,1,9,2,3,1,2
20194,1,1,7,4,8,1,0
20195,2,1,5,2,7,1,0
20196,2,9,8,4,9,1,2
20197,1,1,6,4,6,1,1
20198,2,2,3,2,1,1,1
20199,1,2,12,2,6,1,0
20200,1,9,6,1,4,1,1
20201,1,8,4,5,6,3,1
20202,1,1,3,2,1,1,1
20203,1,2,8,4,1,1,0
20204,2,6,7,2,3,1,0
20205,1,1,7,2,4,1,2
20206,1,1,9,1,5,1,0
20207,2,1,7,2,0,1,1
20208,1,1,5,3,6,1,2
20209,1,2,6,1,5,1,2
20210,1,1,7,2,8,1,0
20211,2,6,2,2,0,1,0
20212,2,9,7,3,8,1,0
20213,2,1,7,6,6,1,0
20214,1,1,3,3,7,1,0
20215,1,1,6,1,7,1,0
20216,1,1,9,6,6,2,1
20217,2,1,3,2,1,1,0
20218,2,2,12,4,6,1,0
20219,1,9,3,2,1,1,1
20220,1,1,4,2,4,1,2
20221,2,7,1,5,2,3,1
20222,2,1,5,6,0,3,2
20223,1,1,5,6,2,1,2
20224,1,8,6,4,2,2,0
20225,1,1,3,2,0,1,0
20226,2,1,1,2,0,1,0
20227,2,6,9,4,6,1,0
20228,1,8,7,1,2,1,0
20229,1,1,3,1,0,1,2
20230,1,1,3,2,0,1,0
20231,2,1,1,5,0,1,1
20232,1,1,8,5,7,1,1
20233,1,6,11,6,5,1,0
20234,1,1,8,2,8,2,0
20235,1,2,3,1,1,1,0
20236,1,1,4,5,5,2,1
20237,1,8,8,4,6,1,1
20238,1,1,8,1,4,1,1
20239,2,2,2,6,3,3,2
20240,1,6,3,2,0,2,0
20241,1,1,3,2,3,1,0
20242,1,1,2,1,1,1,0
20243,1,1,6,6,3,1,0
20244,1,1,10,1,8,1,0
20245,2,1,7,6,3,2,1
20246,1,4,7,6,3,1,1
20247,1,8,1,4,5,1,0
20248,1,2,7,1,5,1,0
20249,1,1,1,6,0,1,1
20250,1,1,8,2,9,2,2
20251,1,1,6,4,7,1,2
20252,2,9,4,5,8,1,0
20253,1,1,1,2,3,1,2
20254,1,1,5,3,9,1,0
20255,2,1,3,4,5,1,2
20256,2,1,7,5,8,1,2
20257,2,1,5,6,6,1,0
20258,1,2,2,2,1,1,1
20259,1,9,9,6,8,1,0
20260,1,1,5,1,6,1,0
20261,2,2,1,2,5,1,0
20262,1,1,4,2,5,3,0
20263,2,1,8,5,1,2,1
20264,1,1,4,5,6,1,2
20265,1,1,5,1,8,1,2
20266,2,9,6,1,3,1,2
20267,2,1,7,1,0,1,1
20268,1,1,5,1,0,1,1
20269,1,9,6,6,1,1,2
20270,1,1,7,1,4,1,2
20271,1,2,2,4,8,1,1
20272,1,8,2,4,4,1,0
20273,2,1,5,1,3,1,1
20274,2,1,10,2,7,1,0
20275,1,1,3,2,1,1,1
20276,1,1,9,6,6,1,1
20277,2,2,7,1,8,1,0
20278,2,1,7,6,2,1,1
20279,1,1,3,1,2,1,0
20280,1,1,4,2,6,1,1
20281,2,4,7,5,5,1,1
20282,1,1,2,2,1,1,1
20283,2,2,8,6,4,2,1
20284,1,1,7,1,4,1,0
20285,2,1,5,4,2,1,2
20286,1,1,7,1,0,1,1
20287,2,1,2,1,1,2,0
20288,1,7,1,2,4,2,2
20289,2,1,8,5,7,1,1
20290,1,6,2,4,5,1,1
20291,1,1,2,1,1,1,1
20292,2,7,5,6,1,3,2
20293,2,1,3,3,5,1,1
20294,2,1,3,2,1,1,1
20295,1,1,8,4,7,2,1
20296,2,9,10,6,6,1,1
20297,1,9,7,1,8,1,0
20298,2,2,8,2,2,1,0
20299,2,1,7,5,2,2,2
20300,1,9,3,2,2,1,1
20301,1,1,5,1,9,1,1
20302,2,2,7,6,2,1,2
20303,1,8,7,6,2,1,1
20304,1,1,2,2,1,1,1
20305,1,1,6,3,8,2,1
20306,1,2,3,2,1,1,0
20307,1,1,4,2,8,1,0
20308,1,1,3,2,0,1,1
20309,1,2,10,2,2,1,0
20310,1,1,4,4,0,2,1
20311,1,1,10,1,4,1,1
20312,1,1,3,4,3,1,0
20313,2,1,5,6,6,1,1
20314,2,2,4,5,9,1,2
20315,2,1,3,2,0,1,0
20316,1,1,5,6,4,1,1
20317,1,1,6,6,0,1,1
20318,2,9,3,2,0,1,0
20319,2,2,3,2,1,1,0
20320,2,1,5,6,6,2,2
20321,2,1,3,2,1,1,1
20322,1,9,12,1,6,1,0
20323,1,6,4,5,1,1,2
20324,1,1,7,4,5,1,2
20325,1,2,10,1,7,1,0
20326,1,8,7,2,3,1,1
20327,1,1,4,5,2,1,1
20328,2,1,5,2,1,1,0
20329,2,1,1,1,0,1,0
20330,1,1,6,4,0,1,1
20331,2,1,5,5,3,1,2
20332,2,6,1,2,1,1,0
20333,1,8,8,4,5,1,2
20334,1,1,4,4,1,1,2
20335,1,8,3,2,4,1,0
20336,2,1,5,4,4,1,1
20337,1,6,3,2,1,1,1
20338,2,1,1,2,2,1,2
20339,1,1,6,2,7,1,2
20340,1,1,1,1,9,1,1
20341,1,5,3,1,1,1,1
20342,1,8,1,1,6,1,0
20343,1,1,6,2,2,2,0
20344,1,9,1,4,9,3,1
20345,2,1,3,2,1,1,1
20346,1,1,8,4,0,2,2
20347,1,5,4,3,6,2,1
20348,2,1,8,1,7,1,1
20349,2,2,9,6,7,2,2
20350,1,1,4,4,1,1,2
20351,1,1,3,2,1,1,1
20352,1,1,3,2,1,1,1
20353,2,2,6,2,0,1,2
20354,1,1,7,6,3,1,1
20355,1,1,7,1,7,1,0
20356,1,8,5,6,9,1,2
20357,1,1,8,2,0,1,1
20358,2,1,7,6,2,1,0
20359,2,8,3,5,1,1,2
20360,2,1,3,2,1,1,1
20361,1,1,4,3,4,1,0
20362,2,1,5,6,2,1,1
20363,1,8,4,4,8,1,1
20364,1,5,3,5,4,1,2
20365,1,1,5,1,6,1,0
20366,2,1,7,3,0,1,0
20367,1,1,8,5,4,2,0
20368,1,1,5,1,0,1,1
20369,1,8,3,3,2,1,0
20370,1,1,7,3,7,1,0
20371,1,1,8,1,2,1,0
20372,2,9,4,6,3,1,1
20373,1,9,5,2,9,1,0
20374,1,1,6,2,6,1,2
20375,2,1,3,1,0,1,0
20376,2,2,2,1,6,1,1
20377,1,1,4,1,6,1,0
20378,1,1,8,1,6,1,1
20379,2,1,3,2,1,1,1
20380,2,1,5,6,4,1,2
20381,1,1,3,1,1,1,0
20382,1,6,4,4,1,1,2
20383,1,2,8,2,4,3,0
20384,1,1,3,1,1,1,1
20385,2,1,6,2,7,1,0
20386,2,1,7,6,0,2,2
20387,1,5,4,6,8,1,2
20388,1,1,8,1,4,1,1
20389,2,1,5,1,6,1,1
20390,2,2,5,1,0,1,1
20391,1,1,5,6,4,1,2
20392,1,2,8,1,9,1,0
20393,2,6,10,6,5,1,2
20394,1,8,3,1,6,1,0
20395,1,2,9,4,7,1,0
20396,1,1,8,2,9,1,2
20397,1,1,1,3,9,1,1
20398,2,8,7,1,5,1,1
20399,1,8,12,5,9,1,0
20400,1,8,3,3,8,1,0
20401,1,2,1,2,1,1,0
20402,1,1,7,2,9,1,2
20403,1,1,2,1,8,1,1
20404,2,2,1,2,0,1,0
20405,1,2,2,5,5,1,2
20406,2,9,2,2,0,1,0
20407,1,1,6,5,2,1,2
20408,2,1,5,6,3,3,1
20409,1,6,8,5,9,1,1
20410,2,1,11,5,8,1,2
20411,2,9,7,2,7,1,0
20412,2,6,5,6,6,1,2
20413,1,1,3,2,1,1,0
20414,2,1,5,4,0,2,0
20415,2,1,7,2,4,1,1
20416,1,8,4,4,7,2,2
20417,2,1,8,6,8,3,2
20418,2,1,5,5,6,1,2
20419,1,8,4,2,4,1,2
20420,2,2,4,6,7,3,1
20421,2,1,3,2,0,1,0
20422,2,1,5,6,2,3,2
20423,2,9,2,1,1,1,1
20424,1,9,2,1,1,1,1
20425,1,1,1,2,1,1,1
20426,1,1,3,1,1,1,1
20427,1,1,4,5,3,2,0
20428,1,1,9,6,7,1,1
20429,1,1,9,4,8,1,0
20430,2,1,7,5,2,1,2
20431,1,1,9,6,8,1,0
20432,2,6,3,1,1,1,0
20433,1,7,5,4,7,2,2
20434,2,9,2,4,6,1,2
20435,2,9,2,4,5,1,1
20436,1,2,3,1,1,1,0
20437,2,1,3,2,0,1,0
20438,1,2,3,2,1,1,1
20439,2,1,9,2,5,1,0
20440,1,8,11,2,3,1,0
20441,2,1,10,6,5,3,1
20442,2,1,3,2,0,1,0
20443,1,1,4,1,5,1,0
20444,1,1,5,6,5,1,0
20445,2,1,5,6,9,1,2
20446,2,2,1,2,1,1,1
20447,1,1,5,6,3,2,1
20448,2,1,5,6,3,1,1
20449,1,1,3,1,0,1,0
20450,2,1,3,1,1,1,1
20451,1,1,9,6,6,1,2
20452,1,1,8,1,3,1,0
20453,1,1,12,6,5,1,2
20454,1,1,5,6,8,1,0
