,SEX,RAC1P,EDU,MSP,PINCP_DECILE,HOUSING_TYPE,OWN_RENT
18128,2,1,8,4,9,3,2
18129,2,1,7,4,6,1,1
18130,2,1,3,5,9,1,2
18131,2,1,4,3,9,1,0
18132,1,1,5,5,6,3,2
18133,2,8,3,1,0,1,0
18134,1,2,6,4,5,3,0
18135,1,1,1,2,0,1,1
18136,1,9,6,2,1,1,1
18137,1,1,6,5,4,3,2
18138,1,9,4,2,5,1,0
18139,1,2,3,2,0,2,0
18140,2,1,5,3,0,1,1
18141,1,1,8,4,2,1,2
18142,1,1,2,1,8,1,1
18143,2,1,1,2,2,1,1
18144,1,1,10,1,7,1,0
18145,2,1,10,4,4,2,1
18146,2,1,3,2,0,2,0
18147,1,1,3,2,1,1,0
18148,1,1,4,1,0,1,2
18149,2,1,5,4,5,1,0
18150,1,1,9,1,8,1,2
18151,1,1,5,3,8,1,2
18152,1,1,5,4,6,1,2
18153,1,1,5,1,1,3,0
18154,1,1,1,1,1,1,1
18155,1,1,3,5,0,1,1
18156,1,1,5,6,2,2,1
18157,1,1,3,1,1,1,1
18158,1,5,5,1,2,1,0
18159,2,1,7,1,6,1,0
18160,2,9,8,6,5,1,0
18161,1,1,5,1,8,1,0
18162,1,1,5,1,6,1,0
18163,2,9,3,4,5,1,0
18164,2,1,5,2,3,1,1
18165,1,2,4,4,9,2,0
18166,2,1,7,3,9,3,0
18167,1,1,4,4,6,1,1
18168,2,1,12,5,7,1,1
18169,2,9,5,5,0,1,0
18170,1,1,9,6,7,2,2
18171,1,1,8,5,2,1,0
18172,1,9,8,4,7,1,0
18173,1,1,5,4,2,1,0
18174,2,1,5,1,1,1,1
18175,1,1,2,1,1,1,0
18176,1,1,6,1,8,1,0
18177,1,1,5,6,5,1,1
18178,1,2,10,6,4,1,0
18179,1,1,3,2,3,1,1
18180,1,1,3,4,2,1,0
18181,1,9,7,5,7,1,0
18182,1,1,5,4,0,1,2
18183,1,1,2,1,2,1,2
18184,1,1,5,4,3,2,0
18185,1,1,8,1,0,1,1
18186,1,1,9,6,6,3,1
18187,2,9,8,4,5,1,2
18188,1,1,2,1,0,1,0
18189,2,1,2,1,0,1,0
18190,2,1,7,1,3,1,1
18191,2,8,3,2,1,1,0
18192,1,1,8,1,2,1,2
18193,2,6,7,5,1,3,0
18194,1,1,8,1,6,1,2
18195,1,1,7,6,0,1,2
18196,2,2,8,6,8,1,0
18197,1,2,3,3,2,1,1
18198,2,1,3,4,5,1,2
18199,1,1,2,4,2,1,2
18200,1,1,5,6,4,3,1
18201,2,1,7,5,6,2,1
18202,1,1,9,6,6,1,1
18203,1,2,4,6,4,1,2
18204,1,1,8,3,7,1,0
18205,1,1,3,1,1,1,1
18206,2,6,4,1,4,1,2
18207,1,2,7,1,5,1,0
18208,2,1,9,1,7,1,0
18209,2,8,2,4,9,3,0
18210,1,8,3,2,1,1,1
18211,1,8,8,1,9,1,1
18212,2,1,5,1,8,1,2
18213,1,1,5,3,7,1,2
18214,2,6,3,1,5,1,0
18215,2,1,2,4,8,1,2
18216,1,9,4,6,1,1,2
18217,1,1,5,4,9,1,1
18218,1,1,3,2,0,1,0
18219,1,1,3,2,1,3,0
18220,2,1,2,1,8,1,1
18221,1,1,7,1,7,1,0
18222,1,1,7,3,0,1,0
18223,1,1,1,1,1,1,2
18224,2,1,9,6,9,1,1
18225,2,1,6,3,3,1,0
18226,1,1,1,4,4,1,1
18227,2,1,3,2,1,1,1
18228,2,1,7,2,2,1,0
18229,1,8,6,3,2,1,1
18230,1,8,9,3,4,1,0
18231,2,1,8,1,9,1,0
18232,2,1,3,2,0,1,0
18233,2,9,2,4,9,1,1
18234,1,1,5,4,4,1,0
18235,1,1,7,3,1,1,0
18236,2,1,6,2,7,1,1
18237,2,9,3,2,2,1,0
18238,1,8,3,3,2,1,0
18239,2,1,5,4,1,1,2
18240,1,3,6,5,5,1,2
18241,1,1,2,2,1,1,0
18242,2,1,6,4,2,1,0
18243,1,8,5,4,3,1,1
18244,1,1,7,5,3,3,0
18245,1,1,3,2,0,1,0
18246,2,2,10,6,6,3,2
18247,2,1,3,2,0,1,0
18248,1,1,6,3,2,1,0
18249,1,6,10,4,5,1,0
18250,1,6,3,2,1,1,1
18251,1,1,3,2,1,1,0
18252,2,1,1,1,8,1,0
18253,2,1,5,3,1,1,2
18254,1,7,5,1,5,1,1
18255,1,7,3,6,1,3,0
18256,1,1,4,6,1,1,0
18257,1,1,8,6,6,1,1
18258,1,1,7,3,4,1,1
18259,1,2,2,6,1,1,2
18260,1,1,7,1,1,1,1
18261,2,1,5,5,3,1,2
18262,1,1,1,3,3,1,2
18263,1,5,2,5,3,1,1
18264,2,8,5,1,8,1,2
18265,1,1,4,5,5,2,0
18266,1,1,3,4,0,1,0
18267,1,6,8,4,3,1,0
18268,1,1,5,3,2,3,2
18269,1,1,4,6,9,1,1
18270,1,9,5,3,8,1,0
18271,2,2,4,2,7,1,0
18272,1,1,4,4,4,2,0
18273,1,1,5,4,4,1,1
18274,2,1,6,4,9,2,1
18275,1,1,4,4,0,1,2
18276,1,1,3,1,5,1,0
18277,1,8,7,1,8,1,0
18278,1,1,7,1,5,1,0
18279,2,1,5,4,3,1,1
18280,1,2,5,5,8,2,2
18281,1,9,3,6,2,1,1
18282,2,2,5,3,3,1,0
18283,1,1,4,2,4,1,0
18284,2,1,8,3,4,1,2
18285,1,1,7,3,9,1,0
18286,1,8,3,2,2,1,2
18287,1,1,8,1,9,1,0
18288,1,1,4,4,8,1,1
18289,1,1,8,3,4,1,0
18290,1,1,8,3,7,1,2
18291,1,2,5,4,2,1,0
18292,2,1,8,4,8,1,0
18293,1,8,4,1,9,1,0
18294,2,2,7,1,3,1,0
18295,2,1,12,2,7,2,2
18296,1,8,5,6,4,1,2
18297,2,1,10,5,0,3,0
18298,1,1,8,6,5,2,2
18299,1,9,2,2,7,3,2
18300,2,2,2,6,4,1,0
18301,1,6,1,1,1,1,1
18302,1,1,4,1,3,3,1
18303,2,2,4,4,2,1,2
18304,2,1,4,2,9,1,0
18305,1,1,3,1,5,1,1
18306,2,1,5,2,6,1,0
18307,1,8,6,3,4,1,0
18308,1,2,3,2,1,1,1
18309,1,2,3,6,2,2,2
18310,1,8,1,1,8,1,0
18311,2,1,5,1,1,1,1
18312,1,8,4,6,1,1,2
18313,1,1,5,6,3,1,2
18314,2,1,3,1,1,1,0
18315,1,1,8,2,9,1,1
18316,2,9,8,2,6,1,0
18317,1,1,4,6,4,2,0
18318,2,1,5,6,3,1,1
18319,1,6,5,3,5,2,1
18320,1,2,2,3,0,1,2
18321,2,1,9,5,8,3,2
18322,1,1,5,3,9,1,1
18323,1,9,7,1,7,1,0
18324,1,1,3,3,4,1,2
18325,1,1,5,3,3,1,2
18326,1,9,1,6,7,1,2
18327,1,1,3,4,5,2,0
18328,1,1,3,5,0,2,2
18329,1,1,3,1,1,1,0
18330,1,1,3,2,0,2,0
18331,2,1,3,5,2,1,1
18332,1,1,6,1,9,1,1
18333,1,1,1,2,6,1,1
18334,2,1,5,6,2,1,2
18335,1,1,9,4,9,3,1
18336,2,1,4,2,2,1,2
18337,1,1,8,6,0,1,2
18338,1,6,4,4,7,1,0
18339,1,1,5,2,7,1,0
18340,1,1,10,6,8,1,2
18341,2,1,10,4,4,1,0
18342,1,1,3,1,1,1,0
18343,1,1,9,1,9,1,1
18344,1,6,7,6,0,1,2
18345,2,1,7,6,3,1,2
18346,1,8,4,6,4,1,2
18347,1,1,9,2,4,1,1
18348,1,1,5,1,4,1,2
18349,2,1,4,1,1,1,0
18350,1,1,5,5,2,2,0
18351,2,4,10,5,1,2,1
18352,2,2,6,5,5,2,2
18353,2,2,5,6,1,1,0
18354,1,1,5,1,8,3,2
18355,2,1,4,4,4,1,0
18356,1,8,3,6,1,1,2
18357,2,1,2,2,0,1,2
18358,1,1,10,6,5,1,2
18359,1,1,3,1,5,1,0
18360,2,1,2,1,3,1,2
18361,1,6,6,2,5,2,1
18362,2,1,5,3,6,1,0
18363,1,1,6,5,5,1,0
18364,2,1,2,2,2,1,0
18365,1,4,7,4,2,1,0
18366,1,1,5,3,8,2,2
18367,2,1,8,4,0,1,1
18368,1,8,7,2,9,1,2
18369,2,1,3,2,0,1,0
18370,2,6,1,1,9,1,2
18371,1,9,9,1,5,1,0
18372,2,9,3,2,0,1,0
18373,2,1,10,1,7,1,0
18374,1,1,2,1,9,1,0
18375,1,1,8,5,4,1,1
18376,1,7,9,4,0,1,2
18377,2,9,3,4,0,1,1
18378,2,1,5,4,8,1,0
18379,2,1,8,6,5,1,1
18380,1,1,7,1,9,1,2
18381,2,1,4,2,5,1,0
18382,2,1,5,6,1,1,1
18383,1,8,5,3,0,1,2
18384,1,1,8,4,3,1,0
18385,1,1,5,2,9,1,0
18386,1,1,4,2,6,2,0
18387,1,1,7,4,2,3,0
18388,1,1,3,1,8,1,2
18389,1,1,8,3,8,1,1
18390,1,2,6,2,1,1,1
18391,1,1,6,3,7,1,0
18392,1,1,7,1,9,1,2
18393,2,1,2,4,6,1,0
18394,2,1,12,6,4,3,1
18395,2,2,5,5,2,1,0
18396,1,1,5,4,4,2,1
18397,1,8,2,4,1,1,2
18398,2,1,12,4,1,1,2
18399,1,6,3,4,1,1,0
18400,1,1,5,1,8,1,2
18401,1,8,4,1,5,1,2
18402,1,1,6,1,7,1,0
18403,2,9,6,6,9,1,2
18404,2,1,2,2,1,1,0
18405,1,1,9,4,6,1,1
18406,1,1,4,4,3,2,1
18407,1,6,5,1,9,1,1
18408,2,1,3,1,0,1,0
18409,1,1,5,6,1,3,0
18410,1,1,5,6,7,1,1
18411,1,1,9,2,8,1,0
18412,2,1,2,5,4,3,2
18413,1,8,4,3,8,1,0
18414,1,7,7,5,4,1,1
18415,1,1,3,1,1,1,1
18416,2,6,10,1,1,1,1
18417,1,1,5,6,3,2,0
18418,2,2,6,6,5,1,2
18419,1,1,3,1,6,1,0
18420,1,1,7,5,7,2,0
18421,1,1,8,1,0,1,1
18422,1,1,8,4,9,2,2
18423,2,1,1,2,1,1,0
18424,2,1,3,1,2,1,1
18425,2,9,10,5,4,2,1
18426,1,2,5,6,1,1,1
18427,1,1,7,1,6,1,0
18428,1,1,6,5,7,1,0
18429,1,8,7,4,2,2,0
18430,2,5,3,4,5,2,2
18431,2,2,5,4,6,1,0
18432,1,8,2,4,4,1,1
18433,2,1,2,4,6,1,0
18434,2,1,5,1,5,1,0
18435,1,1,2,2,0,2,0
18436,1,1,9,6,8,1,1
18437,2,7,5,4,5,3,2
18438,1,1,9,6,7,3,2
18439,1,7,9,6,9,3,0
18440,1,1,9,6,9,1,2
18441,1,6,1,4,6,1,0
18442,1,1,8,6,1,3,0
18443,1,1,5,6,5,1,2
18444,1,5,1,4,9,1,2
18445,1,1,4,1,1,1,0
18446,1,1,4,2,5,2,1
18447,1,2,3,1,2,1,2
18448,1,1,3,6,7,2,0
18449,1,1,9,1,5,3,0
18450,1,1,10,1,5,1,2
18451,2,1,7,4,8,2,0
18452,2,9,7,1,5,2,1
18453,1,1,9,1,6,1,2
18454,1,1,11,1,7,1,1
18455,1,1,3,1,1,1,1
18456,1,1,7,1,7,1,0
18457,1,1,8,5,8,1,2
18458,2,2,9,4,8,1,0
18459,2,1,3,4,1,1,0
18460,1,1,9,3,3,1,0
18461,1,1,5,2,8,1,0
18462,1,4,1,3,8,1,2
18463,2,1,5,3,5,1,0
18464,2,1,5,4,9,1,0
18465,1,7,2,2,6,1,1
18466,1,1,6,2,2,2,2
18467,1,8,11,3,2,1,2
18468,1,1,9,1,6,1,0
18469,1,1,5,6,6,3,2
18470,2,6,8,3,9,2,0
18471,1,1,7,4,6,1,1
18472,1,1,6,6,8,1,1
18473,2,9,4,2,2,1,0
18474,1,1,10,4,2,1,0
18475,2,1,5,2,5,1,0
18476,2,1,4,3,7,1,0
18477,2,1,3,6,9,2,1
18478,2,1,3,2,1,1,1
18479,1,9,6,6,0,3,2
18480,2,1,1,2,0,1,0
18481,2,8,5,2,4,1,2
18482,1,1,3,2,7,1,0
18483,1,1,7,4,5,1,2
18484,2,8,2,5,0,1,1
18485,2,9,3,6,0,3,1
18486,1,1,5,1,6,1,1
18487,2,1,3,5,4,1,0
18488,1,2,4,4,6,1,0
18489,2,1,5,6,2,1,1
18490,2,1,8,6,2,3,2
18491,2,1,11,5,1,3,2
18492,1,1,3,2,1,1,1
18493,1,1,5,4,0,1,1
18494,2,1,3,2,0,1,1
18495,1,1,6,1,5,1,1
18496,1,7,7,6,4,1,1
18497,1,1,5,6,8,1,1
18498,1,1,11,2,6,1,0
18499,1,1,6,6,9,3,2
18500,2,1,11,3,2,3,0
18501,1,9,8,5,6,1,0
18502,1,1,7,1,7,1,1
18503,2,2,3,5,5,3,0
18504,1,1,5,2,8,1,2
18505,1,2,3,2,7,1,0
18506,1,1,1,1,1,1,1
18507,2,9,7,3,4,3,1
18508,1,1,4,4,6,2,1
18509,2,1,3,5,5,1,0
18510,2,1,1,1,4,1,1
18511,2,2,3,1,8,1,1
18512,1,1,8,5,1,1,2
18513,2,8,7,6,2,3,1
18514,1,8,2,4,0,1,2
18515,2,8,5,5,4,2,1
18516,1,1,7,4,6,1,1
18517,1,1,3,2,4,1,1
18518,2,9,4,2,6,1,0
18519,2,1,3,1,8,1,0
18520,1,1,3,1,1,1,1
18521,1,1,1,1,1,1,0
18522,2,8,2,2,2,1,2
18523,1,1,4,1,0,1,0
18524,1,1,6,5,0,1,1
18525,2,2,5,4,7,1,0
18526,2,6,6,1,5,1,0
18527,1,1,3,1,1,1,1
18528,1,8,2,3,9,1,2
18529,1,1,8,4,2,1,0
18530,1,1,8,5,7,1,2
18531,1,1,3,1,1,1,1
18532,1,1,4,4,3,2,2
18533,1,2,5,3,2,1,0
18534,2,6,3,3,8,1,1
18535,1,6,4,5,4,3,0
18536,2,1,3,2,5,1,0
18537,1,6,6,3,6,3,1
18538,1,1,4,4,5,1,1
18539,2,2,12,6,0,1,0
18540,1,9,12,5,5,2,2
18541,1,1,7,3,3,1,0
18542,1,2,7,6,6,2,2
18543,2,1,8,2,7,1,0
18544,1,1,9,6,8,3,1
18545,1,1,5,1,8,1,2
18546,2,6,3,5,6,1,2
18547,2,1,4,5,4,2,2
18548,1,1,7,2,7,3,2
18549,1,6,7,4,7,3,0
18550,1,2,5,2,6,2,2
18551,2,3,3,2,0,1,0
18552,2,1,4,1,1,1,1
18553,1,1,3,1,9,1,2
18554,2,3,1,4,3,2,0
18555,2,1,6,4,8,1,1
18556,2,1,7,3,8,2,2
18557,2,6,3,5,4,1,2
18558,2,1,8,6,7,1,0
18559,2,1,5,2,7,1,0
18560,2,1,10,5,9,1,0
18561,2,1,5,1,8,1,0
18562,2,1,7,5,0,2,1
18563,1,2,9,4,8,2,2
18564,1,1,5,5,0,1,0
18565,2,1,7,5,6,1,2
18566,1,8,5,3,3,2,0
18567,1,1,8,4,9,2,0
18568,1,1,7,4,6,1,1
18569,2,1,9,6,7,1,2
18570,1,8,8,5,5,1,1
18571,1,1,5,1,7,3,0
18572,1,1,4,1,2,1,0
18573,2,1,5,6,3,1,1
18574,2,1,3,1,2,1,2
18575,1,5,2,1,7,1,1
18576,2,1,5,1,5,1,1
18577,2,9,2,1,8,1,2
18578,2,2,12,3,7,1,0
18579,1,1,8,3,8,1,0
18580,2,1,11,1,8,1,0
18581,1,1,11,4,4,2,0
18582,1,1,7,6,4,1,2
18583,1,1,3,6,3,1,2
18584,2,2,2,2,0,1,0
18585,1,1,11,4,0,1,0
18586,1,4,1,1,1,1,1
18587,1,1,5,4,1,1,2
18588,1,1,5,5,2,3,1
18589,2,1,7,6,1,2,2
18590,1,6,3,2,0,1,0
18591,2,1,5,6,1,3,1
18592,2,8,2,2,5,1,0
18593,2,2,7,2,7,3,0
18594,2,1,2,4,6,1,0
18595,2,1,3,2,1,1,1
18596,1,1,1,2,1,1,2
18597,2,6,2,2,1,1,0
18598,2,1,8,3,8,1,0
18599,2,1,1,2,3,1,2
18600,2,2,10,6,9,1,0
18601,1,8,8,1,7,1,0
18602,2,1,9,3,1,2,1
18603,2,1,4,4,8,1,0
18604,1,2,4,6,3,3,2
18605,1,1,4,3,5,2,0
18606,1,1,7,4,1,1,0
18607,2,5,10,1,3,3,0
18608,1,1,5,2,3,1,2
18609,1,5,3,6,5,1,2
18610,1,1,5,6,5,3,1
18611,1,1,11,3,3,1,0
18612,1,7,8,5,3,2,1
18613,1,1,8,3,6,1,0
18614,2,1,2,1,3,1,1
18615,1,1,9,5,1,3,0
18616,1,1,4,4,9,1,2
18617,2,1,4,4,4,1,0
18618,1,1,5,6,4,1,1
18619,1,1,3,1,0,1,0
18620,2,1,9,6,8,1,1
18621,1,1,8,1,1,1,1
18622,2,1,11,3,1,1,1
18623,1,1,3,4,1,1,1
18624,1,5,8,1,4,1,2
18625,2,5,12,1,8,1,0
18626,2,1,2,4,1,1,0
18627,1,1,4,2,3,1,1
18628,1,8,2,1,6,1,0
18629,1,2,5,1,1,1,1
18630,1,8,7,6,1,1,2
18631,2,1,2,6,1,3,2
18632,1,8,1,1,2,1,2
18633,1,1,4,4,2,2,2
18634,2,9,5,2,5,1,0
18635,1,8,3,1,7,1,0
18636,2,1,4,2,2,1,0
18637,1,1,6,1,2,1,0
18638,2,9,8,1,9,1,1
18639,1,1,9,6,4,1,2
18640,1,1,7,1,9,1,1
18641,1,2,5,3,8,1,0
18642,2,2,1,4,0,3,2
18643,2,2,1,4,4,1,2
18644,2,1,3,3,0,1,1
18645,1,5,1,5,1,1,1
18646,2,1,5,1,9,1,1
18647,1,2,4,3,4,2,0
18648,1,1,8,2,2,1,1
18649,2,1,5,4,3,1,2
18650,1,9,9,4,4,1,1
18651,2,1,5,1,7,1,2
18652,2,1,7,2,6,1,0
18653,1,1,7,2,4,1,0
18654,1,1,5,6,3,1,1
18655,1,2,5,6,8,1,2
18656,2,7,5,4,6,1,1
18657,2,9,1,1,2,1,1
18658,2,9,11,2,6,1,0
18659,2,8,11,6,6,3,1
18660,2,1,3,4,7,1,0
18661,1,8,3,1,0,1,2
18662,1,2,4,1,5,1,2
18663,1,1,5,5,0,1,2
18664,2,1,8,1,6,1,0
18665,2,2,5,2,4,1,0
18666,2,8,2,2,1,1,1
18667,2,3,1,2,1,1,0
18668,1,1,3,2,0,2,0
18669,1,1,7,1,5,1,0
18670,1,1,8,1,2,1,2
18671,1,2,5,6,9,1,1
18672,1,1,7,4,7,1,1
18673,1,1,4,2,1,2,1
18674,2,1,6,4,2,2,2
18675,2,1,8,6,7,1,2
18676,1,8,1,1,6,1,1
18677,2,9,3,6,8,1,2
18678,1,6,3,2,1,1,1
18679,2,1,6,5,7,1,0
18680,1,1,1,1,8,1,1
18681,1,1,3,4,2,1,0
18682,1,8,3,6,3,1,1
18683,1,1,7,1,6,1,2
18684,1,2,3,1,1,1,1
18685,2,2,6,2,1,1,0
18686,2,1,7,3,9,1,2
18687,2,1,3,2,0,1,1
18688,1,9,7,6,8,1,0
18689,2,1,7,4,8,1,0
18690,1,7,5,1,8,1,1
18691,1,6,2,1,0,1,0
18692,2,1,4,2,4,1,0
18693,1,1,3,1,1,1,1
18694,1,1,4,5,1,2,1
18695,2,1,5,4,4,3,0
18696,2,1,3,1,1,1,0
18697,2,8,2,1,5,1,1
18698,2,2,4,1,1,1,0
18699,2,1,5,4,9,2,2
18700,2,9,7,6,9,3,1
18701,1,8,3,1,1,1,1
18702,1,6,4,4,3,1,0
18703,2,1,5,3,7,1,0
18704,2,9,3,2,1,1,1
18705,1,1,4,1,1,1,0
18706,2,1,2,3,4,2,2
18707,1,1,5,4,2,1,2
18708,1,2,11,5,1,1,0
18709,1,1,5,5,5,3,1
18710,1,1,7,1,9,1,1
18711,2,2,11,1,4,1,2
18712,1,1,5,3,9,1,0
18713,2,1,8,4,4,1,0
18714,1,1,7,6,7,1,1
18715,2,1,5,3,7,1,0
18716,1,1,10,6,8,3,2
18717,1,2,6,2,3,1,1
18718,1,1,4,4,2,1,1
18719,1,5,5,3,4,2,1
18720,1,2,4,6,3,1,0
18721,1,1,5,1,9,1,1
18722,2,1,7,1,5,1,0
18723,2,9,4,1,4,3,2
18724,1,1,7,1,6,1,2
18725,2,1,6,4,0,1,2
18726,2,2,4,3,5,1,1
18727,2,9,7,3,6,1,1
18728,1,2,3,1,1,1,1
18729,1,1,9,2,3,1,1
18730,1,5,7,5,1,3,2
18731,1,1,7,6,0,1,2
18732,2,8,4,1,4,1,1
18733,1,9,4,5,0,1,2
18734,1,8,5,1,7,3,0
18735,1,1,1,5,1,1,2
18736,1,8,6,3,5,3,1
18737,2,1,4,5,5,1,0
18738,1,2,1,3,7,1,0
18739,2,6,7,2,2,2,2
18740,1,1,3,1,2,1,0
18741,2,1,3,2,0,1,0
18742,2,2,4,2,4,1,1
18743,1,1,10,6,1,1,0
18744,2,6,7,3,8,1,0
18745,1,1,5,5,8,1,0
18746,1,3,5,1,9,1,2
18747,1,1,5,6,7,1,1
18748,1,1,7,2,9,2,1
18749,2,2,7,2,5,2,0
18750,1,1,8,5,5,2,0
18751,1,1,5,6,8,1,2
18752,2,1,7,1,3,1,0
18753,1,1,3,2,0,1,0
18754,1,1,4,2,3,1,1
18755,2,8,6,1,5,3,2
18756,2,5,2,2,9,1,1
18757,2,1,4,1,1,1,0
18758,1,1,2,1,5,1,0
18759,1,6,11,1,4,1,0
18760,2,9,5,4,3,1,0
18761,2,9,5,5,5,1,2
18762,2,1,9,5,5,3,2
18763,2,1,6,2,5,1,1
18764,2,9,8,1,7,1,0
18765,1,2,3,4,6,1,0
18766,1,1,3,5,3,2,0
18767,2,2,8,1,1,1,0
18768,1,1,5,4,3,1,1
18769,2,1,8,4,7,1,2
18770,2,8,2,2,0,1,0
18771,2,1,8,6,4,1,2
18772,1,9,7,2,1,1,1
18773,1,1,3,1,1,3,0
18774,2,1,5,1,6,1,0
18775,2,2,5,2,7,3,0
18776,2,6,3,1,0,1,0
18777,2,1,9,1,5,1,0
18778,2,2,8,2,8,1,1
18779,1,1,4,1,6,1,2
18780,1,6,1,2,1,1,0
18781,2,8,8,5,9,2,1
18782,2,5,9,1,8,1,0
18783,1,1,9,3,1,1,1
18784,2,2,2,6,8,1,0
18785,1,1,7,3,7,1,0
18786,2,6,2,2,1,1,1
18787,1,1,7,2,4,2,0
18788,2,1,2,4,1,1,2
18789,2,1,2,2,0,1,0
18790,2,6,1,2,1,1,1
18791,1,6,3,2,0,1,0
18792,2,8,4,3,3,2,1
18793,2,1,3,4,3,1,0
18794,1,9,9,3,9,1,2
18795,1,1,4,1,4,1,0
18796,2,1,7,3,9,1,0
18797,1,2,6,5,5,1,0
18798,1,1,3,1,0,1,0
18799,1,1,5,1,7,1,1
18800,2,1,6,5,9,2,0
18801,2,1,1,2,0,1,0
18802,1,1,7,1,4,1,2
18803,1,9,4,5,6,2,1
18804,1,1,12,5,5,2,1
18805,1,1,7,3,5,1,2
18806,1,1,4,4,4,2,0
18807,1,1,9,1,6,1,2
18808,1,1,4,6,4,1,1
18809,1,1,8,1,3,1,2
18810,2,2,5,3,8,1,0
18811,1,8,6,1,0,1,1
18812,1,1,1,6,6,1,2
18813,1,1,1,4,8,1,1
18814,1,6,2,2,1,1,1
18815,2,9,3,2,0,1,0
18816,2,2,5,4,2,1,1
18817,1,4,9,1,8,1,1
18818,2,1,5,2,5,2,1
18819,1,6,8,4,2,3,0
18820,2,1,4,6,0,1,2
18821,2,1,7,3,7,1,0
18822,1,1,9,1,8,1,0
18823,1,8,3,5,0,3,1
18824,1,9,3,1,1,1,0
18825,2,1,1,2,1,1,0
18826,1,6,10,6,5,1,2
18827,2,1,5,6,1,1,2
18828,2,1,1,4,1,1,0
18829,2,1,2,1,1,1,0
18830,1,1,6,2,5,3,0
18831,1,1,6,4,9,2,1
18832,2,1,9,1,5,1,0
18833,2,1,1,2,1,1,1
18834,1,1,8,4,9,1,0
18835,1,1,8,3,5,1,0
18836,1,1,4,3,0,1,0
18837,2,1,2,5,1,2,2
18838,1,2,3,6,4,2,0
18839,1,1,3,2,1,1,0
18840,1,1,4,1,0,1,1
18841,2,2,4,6,3,3,2
18842,1,1,8,4,0,2,0
18843,1,9,7,5,9,2,1
18844,2,1,2,2,0,2,0
18845,1,8,5,6,9,1,2
18846,2,1,6,3,7,1,0
18847,2,1,7,5,4,3,1
18848,2,1,9,6,5,1,0
18849,1,8,1,1,5,1,1
18850,2,1,12,6,7,3,2
18851,2,1,8,2,5,3,1
18852,2,6,5,5,4,1,2
18853,1,9,7,6,2,2,2
18854,1,5,5,4,5,2,1
18855,1,1,3,5,4,3,0
18856,2,1,1,2,1,1,0
18857,1,9,9,5,5,1,1
18858,2,1,9,6,6,1,1
18859,1,8,6,6,5,1,0
18860,1,1,3,3,5,1,2
18861,1,1,5,6,7,1,2
18862,1,2,4,6,5,1,2
18863,1,1,7,1,8,1,2
18864,1,1,5,2,8,1,2
18865,1,1,4,6,3,3,0
18866,1,1,9,3,2,1,0
18867,2,1,5,5,2,2,1
18868,1,8,4,5,8,1,0
18869,2,9,8,4,1,1,0
18870,1,1,5,1,8,1,0
18871,2,1,3,2,1,1,1
18872,1,7,5,1,2,3,0
18873,1,6,6,5,9,1,2
18874,1,1,8,3,1,2,0
18875,2,2,6,5,9,1,1
18876,1,1,4,1,0,1,2
18877,1,2,6,2,2,1,0
18878,1,7,11,6,3,3,0
18879,1,5,4,1,2,1,2
18880,1,6,1,6,9,1,1
18881,1,1,10,1,6,1,2
18882,2,1,3,6,9,1,0
18883,2,1,7,4,7,1,0
18884,1,1,2,1,4,1,1
18885,1,1,3,1,1,1,0
18886,1,8,5,2,6,1,0
18887,2,1,3,2,0,1,0
18888,1,1,6,2,6,1,2
18889,1,1,7,1,3,1,2
18890,1,1,3,2,3,1,0
18891,1,1,5,2,3,1,2
18892,2,9,4,2,9,1,0
18893,2,8,6,1,7,1,0
18894,2,1,3,1,0,1,1
18895,1,1,3,2,8,1,1
18896,1,5,5,6,8,1,1
18897,1,1,7,2,8,1,1
18898,1,1,8,4,9,2,0
18899,1,1,7,2,4,1,0
18900,1,2,7,5,9,1,1
18901,2,9,3,1,0,1,0
18902,1,1,5,6,6,1,2
18903,1,1,9,6,8,2,1
18904,1,1,12,1,5,1,0
18905,2,1,6,1,4,1,1
18906,1,1,2,1,9,1,1
18907,2,2,7,4,2,2,1
18908,1,1,8,4,5,1,1
18909,2,1,6,5,0,2,1
18910,2,1,4,4,5,1,1
18911,1,3,7,6,0,1,1
18912,2,1,1,2,0,1,1
18913,1,1,8,5,6,1,2
18914,1,1,5,4,5,3,1
18915,2,1,3,4,0,1,0
18916,1,1,6,4,2,1,0
18917,2,1,3,2,0,2,0
18918,1,2,3,1,0,1,0
18919,1,1,10,2,4,1,2
18920,1,1,5,1,0,1,0
18921,2,1,3,3,1,1,0
18922,2,8,1,2,0,1,0
18923,1,1,8,3,1,1,0
18924,1,1,6,4,6,1,1
18925,1,1,5,4,7,1,1
18926,1,1,11,5,4,1,0
18927,2,1,4,6,4,3,1
18928,2,1,7,5,1,3,2
18929,1,1,9,6,9,1,1
18930,1,1,5,6,2,1,2
18931,2,1,5,1,9,1,2
18932,2,1,5,1,0,1,2
18933,2,1,5,6,0,1,2
18934,2,1,7,2,2,1,1
18935,2,1,5,2,6,1,0
18936,1,9,12,6,4,1,0
18937,1,9,12,6,0,2,1
18938,2,1,1,5,1,1,2
18939,2,1,7,5,6,3,1
18940,1,2,3,1,1,1,1
18941,1,1,5,1,1,3,0
18942,1,2,3,1,1,1,0
18943,2,1,7,3,9,1,0
18944,2,1,5,2,6,1,1
18945,2,1,6,6,6,1,0
18946,1,1,6,1,3,1,1
18947,2,2,1,2,1,1,0
